ID	group	gene	old_locus_tag	percent_ident	alignment_length	E-score
group_472	group_472	BB_RS06570	BB_M18	93.153	555	0.0
mlp8	mlp8	BB_RS07035	BB_L28	86.914	405	7.29e-138
group_221	group_221	BB_RS07580	BB_Q37	99.141	931	0.0
group_698	group_698	BB_RS06895	BB_O44	96.083	1353	0.0
eppA	eppA	BB_RS06250	BB_S42	97.059	510	0.0
group_662	group_662	BB_RS06485	BB_M01	99.543	657	0.0
group_1104	group_1104	BB_RS06995	BB_L20	97.032	876	0.0
elpB2	elpB2	BB_RS06880	BB_O40	71.348	1239	0.0
group_261	group_261	BB_RS04915	BB_K32	97.344	1092	0.0
group_1105	group_1105	BB_RS04770	BB_J34	83.704	1080	0.0
orfB	orfB	BB_RS04515	BB_G05	89.855	207	3.31e-76
group_840	group_840	BB_RS04710	BB_J16	92.347	588	0.0
group_513	group_513	BB_RS04715	BB_J17	89.918	734	0.0
group_1078	group_1078	BB_RS04730	BB_J23	89.630	810	0.0
group_415	group_415	BB_RS04735	BB_J24	88.190	779	0.0
group_176	group_176	BB_RS04740	BB_J25	89.817	1041	0.0
lolD	lolD	BB_RS04745	BB_J26	92.529	696	0.0
group_111	group_111	BB_RS04750	BB_J27	92.683	1230	0.0
group_528	group_528	BB_RS04755	BB_J28	92.680	724	0.0
group_951	group_951	BB_RS04410	BB_H40	95.055	182	1.57e-79
group_1106	group_1106	BB_RS04515	BB_G05	88.312	154	5.67e-51
group_940	group_940	BB_RS07375	BB_U12	85.795	176	6.39e-54
group_40	group_40	BB_RS07555	BB_Q31	79.819	332	1.17e-80
group_885	group_885	BB_RS05060	BB_I26	92.218	514	0.0
group_488	group_488	BB_RS05060	BB_I26	93.217	516	0.0
group_4	group_4	BB_RS04420	BB_E02	96.967	3824	0.0
group_1281	group_1281	BB_RS05240	BB_A33	98.889	540	0.0
group_858	group_858	BB_RS05445	BB_C03%2CBBC03	100.000	561	0.0
group_1107	group_1107	BB_RS04665	BB_G34	83.969	524	1.51e-161
group_408	group_408	BB_RS05835	BB_F32	100.000	5193	0.0
group_823	group_823	BB_RS07845	BB_I41	100.000	243	1.41e-124
group_675	group_675	BB_RS05110	BB_I42	99.820	555	0.0
group_1108	group_1108	BB_RS06675	BB_M39	100.000	669	0.0
group_1110	group_1110	BB_RS07035	BB_L28	100.000	447	0.0
fni	fni	BB_RS03465	BB_0684	95.775	1065	0.0
group_286	group_286	BB_RS04840	BB_K02a	79.655	870	0.0
group_278	group_278	BB_RS06860	BB_O36	98.567	1326	0.0
group_342	group_342	BB_RS06790	BB_O21	92.928	608	0.0
group_259	group_259	BB_RS06740	BB_O11	94.070	1113	0.0
group_214	group_214	BB_RS06760	BB_O15	88.148	675	0.0
group_635	group_635	BB_RS06130	BB_S16	89.483	580	0.0
mlpG	mlpG	BB_RS06405	BB_R28	92.326	430	1.33e-178
group_207	group_207	BB_RS06830	BB_O29	98.427	1017	0.0
group_1015	group_1015	BB_RS07320	BB_N43	97.640	1356	0.0
group_741	group_741	BB_RS04420	BB_E02	89.234	3827	0.0
group_1162	group_1162	BB_RS07375	BB_U12	82.320	181	1.96e-46
group_1119	group_1119	BB_RS03740	BB_0739	98.299	588	0.0
group_1133	group_1133	BB_RS04280	BB_0844	99.280	972	0.0
bdrP	bdrP	BB_RS06190	BB_S29	82.209	697	0.0
mlpJ	mlpJ	BB_RS07575	BB_Q35	81.790	637	1.26e-174
group_1111	group_1111	BB_RS07050	BB_L31	99.295	567	0.0
group_526	group_526	BB_RS06035	BB_P39	72.428	243	8.66e-34
group_155	group_155	BB_RS04655	BB_G32	67.051	434	4.71e-28
group_386	group_386	BB_RS04640	BB_G29	71.124	1406	0.0
group_384	group_384	BB_RS04655	BB_G32	95.652	828	0.0
group_1113	group_1113	BB_RS07330	BB_U02	91.129	372	8.28e-149
group_2	group_2	BB_RS06500	BB_M04	79.510	776	0.0
group_198	group_198	BB_RS05710	BB_F05	98.007	301	1.53e-146
group_941	group_941	BB_RS05620	BB_D04	94.424	269	5.58e-118
group_42	group_42	BB_RS05835	BB_F32	72.127	409	5.01e-59
murE	murE	BB_RS00975	BB_0201	97.053	1527	0.0
group_94	group_94	BB_RS03690	BB_0728	99.099	1332	0.0
group_202	group_202	BB_RS07115	BB_N02	97.406	694	0.0
group_451	group_451	BB_RS05780	BB_F24	76.671	763	9.07e-165
group_859	group_859	BB_RS06430	BB_R34	78.178	472	2.16e-101
group_510	group_510	BB_RS07585	BB_Q38	97.275	1101	0.0
group_592	group_592	BB_RS05440	BB_C02%2CBBC02	97.670	558	0.0
group_692	group_692	BB_RS05455	BB_C06%2CBBC06	75.686	547	2.08e-101
group_151	group_151	BB_RS05475	BB_C12%2CBBC12	98.576	1334	0.0
group_501	group_501	BB_RS05835	BB_F32	72.388	402	1.52e-60
group_584	group_584	BB_RS05835	BB_F32	70.551	798	3.99e-100
group_782	group_782	BB_RS05835	BB_F32	66.788	822	1.05e-73
group_1219	group_1219	BB_RS04690	BB_J08	99.674	921	0.0
group_1226	group_1226	BB_RS04705	BB_J13	98.846	260	2.25e-129
group_234	group_234	BB_RS06185	BB_S27	98.428	318	4.13e-158
group_132	group_132	BB_RS06510	BB_M06	98.649	962	0.0
group_550	group_550	BB_RS06760	BB_O15	97.076	1334	0.0
erpK	erpK	BB_RS06670	BB_M38	99.201	751	0.0
group_539	group_539	BB_RS06770	BB_O17	96.921	942	0.0
group_445	group_445	BB_RS07585	BB_Q38	97.354	1096	0.0
group_314	group_314	BB_RS06880	BB_O40	67.890	1199	9.57e-110
group_228	group_228	BB_RS05455	BB_C06%2CBBC06	96.952	525	0.0
group_168	group_168	BB_RS05465	BB_C10%2CBBC10	93.333	540	0.0
group_60	group_60	BB_RS04875	BB_K17	95.238	294	3.56e-133
cdsA~~~cdsC	cdsA~~~cdsC	BB_RS07730	BB_Q88	99.367	474	0.0
group_1305	group_1305	BB_RS05835	BB_F32	64.550	2347	8.89e-110
group_838	group_838	BB_RS04720	BB_J18	89.782	597	0.0
sbcC	sbcC	BB_RS04205	BB_0830	98.751	2883	0.0
group_1306	group_1306	BB_RS00730	BB_0149	100.000	213	2.36e-108
group_1307	group_1307	BB_RS01465	BB_0295	100.000	258	1.08e-132
group_1309	group_1309	BB_RS01465	BB_0295	99.429	175	4.14e-85
group_1290	group_1290	BB_RS05405	BB_A70	100.000	723	0.0
group_229	group_229	BB_RS04185	BB_0826	97.868	516	0.0
group_751	group_751	BB_RS05835	BB_F32	65.750	1927	3.37e-117
group_378	group_378	BB_RS07665	BB_Q55	96.860	414	0.0
group_1324	group_1324	BB_RS07775	BB_0849b	98.558	208	3.18e-100
group_979	group_979	BB_RS04280	BB_0844	99.187	123	3.89e-58
group_760	group_760	BB_RS05835	BB_F32	70.600	483	1.66e-60
group_770	group_770	BB_RS05835	BB_F32	71.230	504	3.01e-62
group_959	group_959	BB_RS07370	BB_U11	88.732	71	2.45e-19
cheA	cheA	BB_RS03390	BB_0669	99.615	2598	0.0
mgsA	mgsA	BB_RS01790	BB_0364	99.213	381	0.0
group_493	group_493	BB_RS00755	BB_0155	94.107	1137	0.0
secA	secA	BB_RS00750	BB_0154	93.961	2699	0.0
sod	sod	BB_RS00745	BB_0153	97.549	612	0.0
prfB	prfB	BB_RS00365	BB_0074	99.058	1062	0.0
guaA	guaA	BB_RS05560	BB_B18	96.875	1536	0.0
group_213	group_213	BB_RS06770	BB_O17	99.031	929	0.0
group_1310	group_1310	BB_RS06090	BB_S08	100.000	52	4.65e-21
group_632	group_632	BB_RS04375	BB_H29	96.349	630	0.0
group_1	group_1	BB_RS06190	BB_S29	80.387	413	1.08e-106
dbpA	dbpA	BB_RS05215	BB_A24	83.842	557	3.14e-169
group_1280	group_1280	BB_RS05360	BB_A59	97.561	246	4.68e-118
group_300	group_300	BB_RS06260	BB_S44	93.827	567	0.0
group_227	group_227	BB_RS06880	BB_O40	79.323	1093	0.0
erpP	erpP	BB_RS07300	BB_N38	86.418	589	0.0
group_446	group_446	BB_RS06230	BB_S38	97.576	1320	0.0
group_312	group_312	BB_RS06760	BB_O15	97.833	1338	0.0
group_717	group_717	BB_RS06750	BB_O13	97.149	456	0.0
group_769	group_769	BB_RS05835	BB_F32	68.302	795	4.64e-72
group_1311	group_1311	BB_RS06495	BB_M03	100.000	471	0.0
group_1312	group_1312	BB_RS06285	BB_R04	99.583	240	2.52e-121
group_396	group_396	BB_RS04335	BB_H09	96.873	3837	0.0
group_283	group_283	BB_RS04515	BB_G05	96.922	1137	0.0
group_148	group_148	BB_RS05790	BB_F26	65.696	962	1.09e-51
group_849	group_849	BB_RS05785	BB_F25	67.735	468	7.20e-38
group_514	group_514	BB_RS07055	BB_L32	68.541	747	3.73e-68
group_964	group_964	BB_RS07405	BB_T07	83.516	91	1.54e-21
yidD	yidD	BB_RS00705	BB_0143	99.656	291	6.36e-149
group_1124	group_1124	BB_RS02765	BB_0551	99.475	381	0.0
cutS	cutS	BB_RS02785	BB_0555	99.145	468	0.0
group_1286	group_1286	BB_RS05120	BB_A01	99.177	486	0.0
group_590	group_590	BB_RS06125	BB_S15	99.218	1278	0.0
group_1051	group_1051	BB_RS06150	BB_S20	99.886	876	0.0
group_95	group_95	BB_RS06525	BB_M09	99.744	390	0.0
group_1182	group_1182	BB_RS05635	BB_D0027	100.000	207	4.80e-105
revA	revA	BB_RS05465	BB_C10%2CBBC10	100.000	528	0.0
group_58	group_58	BB_RS05445	BB_C03%2CBBC03	83.333	72	1.20e-13
group_212	group_212	BB_RS05110	BB_I42	98.051	513	0.0
group_1060	group_1060	BB_RS07350	BB_U07	99.781	456	0.0
group_1313	group_1313	BB_RS06080	BB_S06	96.871	735	0.0
group_903	group_903	BB_RS07375	BB_U12	79.630	378	9.29e-92
repU	repU	BB_RS07570	BB_Q34	81.132	742	0.0
group_570	group_570	BB_RS05985	BB_P29	89.971	1017	0.0
group_137	group_137	BB_RS05040	BB_I19	99.731	1116	0.0
group_35	group_35	BB_RS01110	BB_0224	98.596	285	7.13e-142
group_1126	group_1126	BB_RS02025	BB_0409	98.889	630	0.0
hMG1	hMG1	BB_RS03470	BB_0685	98.188	1269	0.0
adeC	adeC	BB_RS04385	BB_H33	98.913	276	4.35e-138
cdsC	cdsC	BB_RS07730	BB_Q88	98.542	480	0.0
group_88	group_88	BB_RS04655	BB_G32	70.401	723	1.99e-87
group_1202	group_1202	BB_RS05535	BB_B12	99.081	762	0.0
group_522	group_522	BB_RS04870	BB_K15	91.406	384	7.50e-156
group_659	group_659	BB_RS05450	BB_C05%2CBBC05	97.659	897	0.0
group_7	group_7	BB_RS05440	BB_C02%2CBBC02	83.287	359	4.10e-104
group_348	group_348	BB_RS06460	BB_R41	98.162	816	0.0
group_825	group_825	BB_RS07750	BB_K35	74.118	170	1.21e-22
group_790	group_790	BB_RS05835	BB_F32	94.687	4404	0.0
fieF	fieF	BB_RS03110	BB_0616	99.192	1362	0.0
rpsC	rpsC	BB_RS02445	BB_0484	99.206	882	0.0
fliZ	fliZ	BB_RS01370	BB_0276	96.172	627	0.0
group_1261	group_1261	BB_RS05400	BB_A69	98.737	792	0.0
erpY	erpY	BB_RS06465	BB_R42	81.884	690	0.0
group_63	group_63	BB_RS06500	BB_M04	98.957	767	0.0
group_109	group_109	BB_RS07635	BB_Q49	98.413	567	0.0
group_409	group_409	BB_RS06285	BB_R04	98.431	765	0.0
mlp10~~~mlpH~~~mlpD	mlp10~~~mlpH~~~mlpD	BB_RS07035	BB_L28	97.987	447	0.0
group_303	group_303	BB_RS07415	BB_Q03	98.198	555	0.0
bppC	bppC	BB_RS07080	BB_L38	97.526	768	0.0
group_274	group_274	BB_RS04875	BB_K17	94.241	382	6.96e-169
group_1034	group_1034	BB_RS05685	BB_D22	99.259	270	1.83e-136
group_915	group_915	BB_RS05835	BB_F32	69.127	1111	2.48e-118
group_761	group_761	BB_RS05835	BB_F32	71.084	498	3.01e-62
group_619	group_619	BB_RS04730	BB_J23	65.988	491	9.17e-26
group_9	group_9	BB_RS03715	BB_0733	76.404	267	3.64e-51
group_197	group_197	BB_RS04725	BB_J19	85.404	1014	0.0
group_376	group_376	BB_RS06225	BB_S37	81.433	614	6.52e-178
group_205	group_205	BB_RS00435	BB_0089	99.590	976	0.0
group_1125	group_1125	BB_RS01320	BB_0266	98.020	303	6.64e-149
coaE	coaE	BB_RS02745	BB_0547	98.544	618	0.0
group_543	group_543	BB_RS07565	BB_Q33	96.893	354	1.84e-169
group_678	group_678	BB_RS07155	BB_N10	99.118	567	0.0
group_469	group_469	BB_RS06245	BB_S41	84.071	339	1.63e-104
group_984	group_984	BB_RS06385	BB_R24	98.824	85	1.37e-36
group_285	group_285	BB_RS05620	BB_D04	96.078	357	1.18e-166
group_1171	group_1171	BB_RS04445	BB_E18	98.969	582	0.0
group_780	group_780	BB_RS05620	BB_D04	84.225	355	1.43e-107
group_150	group_150	BB_RS04505	BB_G02	98.962	867	0.0
group_390	group_390	BB_RS04510	BB_G03	97.466	513	0.0
group_1181	group_1181	BB_RS04625	BB_G26	97.333	375	0.0
group_324	group_324	BB_RS04430	BB_E09	91.848	368	1.57e-151
group_460	group_460	BB_RS04985	BB_K53	98.029	558	0.0
yfmG	yfmG	BB_RS00160	BB_0032	97.436	1482	0.0
group_201	group_201	BB_RS06565	BB_M17	98.392	933	0.0
group_1314	group_1314	BB_RS05990	BB_P30	89.474	114	4.28e-33
group_631	group_631	BB_RS07575	BB_Q35	78.924	669	1.85e-166
group_1177	group_1177	BB_RS04960	BB_K47	99.523	838	0.0
group_23	group_23	BB_RS05835	BB_F32	69.601	727	4.08e-80
group_339	group_339	BB_RS04405	BB_H37	92.835	963	0.0
rpmB	rpmB	BB_RS01725	BB_0350	98.566	279	1.26e-138
bptA	bptA	BB_RS03355	BB_0662	99.270	411	0.0
group_708	group_708	BB_RS07590	BB_Q39	99.295	567	0.0
mlp9	mlp9	BB_RS07575	BB_Q35	83.876	645	0.0
group_301	group_301	BB_RS06035	BB_P39	76.943	1171	0.0
group_304	group_304	BB_RS04455	BB_E20	96.809	564	0.0
group_598	group_598	BB_RS04460	BB_E21	94.199	1086	0.0
tnpB~~~insQ	tnpB~~~insQ	BB_RS04515	BB_G05	98.765	1134	0.0
group_1198	group_1198	BB_RS05555	BB_B17	99.459	185	1.94e-91
group_521	group_521	BB_RS07115	BB_N02	95.954	692	0.0
ykwD	ykwD	BB_RS03495	BB_0689	97.009	468	0.0
group_319	group_319	BB_RS03380	BB_0667	96.558	552	0.0
amiC	amiC	BB_RS03375	BB_0666	97.297	999	0.0
group_365	group_365	BB_RS03370	BB_0665	96.458	960	0.0
group_271	group_271	BB_RS02195	BB_0439	98.667	300	5.40e-150
rsmE2	rsmE2	BB_RS01760	BB_0358	99.317	732	0.0
group_241	group_241	BB_RS00620	BB_0126	98.366	612	0.0
group_537	group_537	BB_RS00615	BB_0125	94.744	723	0.0
group_357	group_357	BB_RS00610	BB_0124	95.341	279	3.86e-126
group_1203	group_1203	BB_RS05525	BB_B10	99.032	930	0.0
group_411	group_411	BB_RS06685	BB_M42	97.339	1353	0.0
group_62	group_62	BB_RS06275	BB_R02	78.947	152	5.68e-32
group_68	group_68	BB_RS06320	BB_R11	98.023	1113	0.0
group_639	group_639	BB_RS05460	BB_C07%2CBBC07	88.621	290	1.71e-105
group_897	group_897	BB_RS06385	BB_R24	84.018	219	5.67e-63
group_877	group_877	BB_RS04335	BB_H09	92.551	537	0.0
group_1154	group_1154	BB_RS05010	BB_I06	81.333	225	1.95e-54
group_1164	group_1164	BB_RS07335	BB_U04	95.565	248	4.44e-112
group_582	group_582	BB_RS05455	BB_C06%2CBBC06	77.258	299	4.05e-60
group_375	group_375	BB_RS05040	BB_I19	68.467	1037	1.40e-94
group_737	group_737	BB_RS04640	BB_G29	87.879	297	7.51e-104
group_930	group_930	BB_RS04640	BB_G29	96.024	327	4.86e-151
group_574	group_574	BB_RS04645	BB_G30	93.931	346	3.07e-151
group_938	group_938	BB_RS04650	BB_G31	91.065	291	1.24e-113
group_981	group_981	BB_RS04655	BB_G32	87.179	117	2.31e-35
group_1212	group_1212	BB_RS04700	BB_J10	99.517	207	1.76e-103
group_1206	group_1206	BB_RS05060	BB_I26	85.088	114	2.43e-29
group_1222	group_1222	BB_RS04730	BB_J23	98.893	813	0.0
group_1173	group_1173	BB_RS04375	BB_H29	75.649	616	2.11e-121
vlsE1	vlsE1	BB_RS05835	BB_F32	92.518	2486	0.0
group_6	group_6	BB_RS06885	BB_O42	97.917	528	0.0
group_1315	group_1315	BB_RS06880	BB_O40	76.712	1095	0.0
group_572	group_572	BB_RS07300	BB_N38	77.612	469	1.63e-103
group_1267	group_1267	BB_RS07755	BB_A22	98.113	159	7.71e-75
group_248	group_248	BB_RS06445	BB_R37	96.948	426	0.0
mlpI~~~mlpG	mlpI~~~mlpG	BB_RS06195	BB_S30	93.921	329	7.62e-144
group_1316	group_1316	BB_RS06200	BB_S31	97.115	104	1.15e-44
erpX	erpX	BB_RS07625	BB_Q47	95.010	1022	0.0
infB	infB	BB_RS04065	BB_0801	97.888	2652	0.0
group_669	group_669	BB_RS04605	BB_G22	96.617	798	0.0
group_538	group_538	BB_RS05790	BB_F26	94.278	1101	0.0
group_359	group_359	BB_RS05785	BB_F25	96.970	561	0.0
group_360	group_360	BB_RS05775	BB_F23	97.080	548	0.0
group_944	group_944	BB_RS03715	BB_0733	80.797	276	5.87e-67
group_950	group_950	BB_RS04335	BB_H09	90.047	211	5.71e-79
group_911	group_911	BB_RS04980	BB_K52	74.934	379	6.71e-68
group_1318	group_1318	BB_RS07775	BB_0849b	91.395	337	6.04e-131
group_1317	group_1317	BB_RS04300	BB_0852	93.103	232	9.62e-95
group_650	group_650	BB_RS05455	BB_C06%2CBBC06	76.994	539	1.21e-110
group_196	group_196	BB_RS06045	BB_P41	96.649	567	0.0
group_711	group_711	BB_RS07315	BB_N42	95.238	567	0.0
group_1146	group_1146	BB_RS05835	BB_F32	64.534	2938	1.16e-136
tM2	tM2	BB_RS07360	BB_U09	95.088	285	2.66e-128
group_1319	group_1319	BB_RS06465	BB_R42	77.626	514	2.49e-119
yifB	yifB	BB_RS00420	BB_0086	99.805	1539	0.0
group_744	group_744	BB_RS05835	BB_F32	66.678	2941	0.0
group_586	group_586	BB_RS07570	BB_Q34	84.712	713	0.0
group_743	group_743	BB_RS05840	BB_F0041	69.946	559	3.76e-61
group_747	group_747	BB_RS05835	BB_F32	66.999	1706	2.34e-139
group_763	group_763	BB_RS05835	BB_F32	73.478	460	4.96e-72
yajL	yajL	BB_RS03140	BB_0621	99.459	555	0.0
tadD	tadD	BB_RS02720	BB_0542	100.000	528	0.0
gatC	gatC	BB_RS01690	BB_0343	98.913	276	4.35e-138
group_309	group_309	BB_RS06570	BB_M18	95.135	555	0.0
group_417	group_417	BB_RS06835	BB_O30	96.403	1112	0.0
group_1099	group_1099	BB_RS07220	BB_N22	76.250	800	2.61e-159
group_1320	group_1320	BB_RS06860	BB_O36	95.890	219	5.55e-91
group_771	group_771	BB_RS05840	BB_F0041	67.589	1012	1.76e-93
group_918	group_918	BB_RS05840	BB_F0041	68.025	638	2.28e-56
group_762	group_762	BB_RS05835	BB_F32	70.916	502	3.69e-61
group_694	group_694	BB_RS05835	BB_F32	83.436	163	1.29e-42
rnmV	rnmV	BB_RS03170	BB_0626	99.160	357	0.0
bdrH~~~repU~~~bdrW	bdrH~~~repU~~~bdrW	BB_RS07570	BB_Q34	86.774	620	0.0
group_661	group_661	BB_RS04585	BB_G19	97.253	546	0.0
group_1268	group_1268	BB_RS05420	BB_A73	99.439	891	0.0
