assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
URI48H,contig_13 [gcode=11] [topology=linear],29026,gb|CP001451.1|,cp32-1+5,WI91-23,29026.0,30772.0,92.88808105808648,25530.0,25708.0,"[(28768, 30772), (15085, 16492), (10208, 14777), (18808, 22024), (23566, 27498), (3647, 10084), (17562, 18800), (16983, 17511), (1, 2378)]","[(3395, 7961), (20393, 24352), (1, 3090), (16779, 18782), (25811, 29019), (8073, 16778)]","[(10084, 3647), (14777, 10208), (27498, 23566), (2378, 1), (30772, 28768), (22024, 18808), (16492, 15085), (18800, 17562), (17511, 16983)]",87.95562599049128,pf32
URI48H,contig_14 [gcode=11] [topology=linear],26506,gb|CP124105.1|,cp26,80a,26506.0,26506.0,98.26652963343612,26504.0,26504.0,"[(1, 12440), (12441, 26506)]","[(1, 12440), (12441, 26506)]","[(26506, 12441), (12440, 1), (19302, 17967), (20767, 19434)]",99.99245453859504,pf32
URI48H,contig_15 [gcode=11] [topology=linear],16127,gb|CP124106.1|,lp17,80a,16127.0,16096.0,99.9937868903386,16094.0,16093.0,"[(2, 16095)]","[(21, 16115)]","[(16095, 2)]",99.79537421715136,pf32
URI48H,contig_16 [gcode=11] [topology=linear],8520,gb|CP001460.1|,cp9-3,WI91-23,8520.0,8706.0,94.11136174759586,8348.0,8352.0,"[(3206, 8691), (1, 2868)]","[(2999, 3351), (3415, 8520), (16, 2907)]","[(3549, 8691), (1, 2868), (3206, 3559)]",97.981220657277,wp
URI48H,contig_2 [gcode=11] [topology=linear],54709,gb|CP124107.1|,lp54,80a,54709.0,54709.0,99.15869580395167,54708.0,54696.0,"[(12, 54708)]","[(1, 54709)]","[(12, 54708), (5316, 6594), (6356, 7595)]",99.9981721471787,pf32
URI48H,contig_3 [gcode=11] [topology=linear],46901,gb|CP001272.1|,lp28-4,156a,46901.0,29501.0,96.8813800041424,28896.0,27841.0,"[(1708, 3004), (966, 1659), (3041, 8892), (9500, 29501)]","[(81, 773), (28258, 29411), (1140, 28191)]","[(9500, 29501), (3041, 8892), (1708, 3004), (29501, 28350), (23598, 24779), (24662, 25874), (966, 1659), (10358, 9563), (19366, 18574), (20895, 20175)]",61.610626639090846,pf32
URI48H,contig_4 [gcode=11] [topology=linear],44495,gb|CP019853.1|,lp38,PAli,44495.0,38841.0,99.04936386768448,43957.0,38817.0,"[(34176, 38841), (1, 34153)]","[(39443, 44494), (17, 10387), (10862, 39398)]","[(10280, 34153), (1, 10386), (38841, 34176), (34176, 38841), (22090, 24626), (31221, 33759), (34153, 33749)]",98.7908753792561,pf32
URI48H,contig_5 [gcode=11] [topology=linear],33057,gb|CP031401.1|,lp25,MM1,33057.0,24154.0,95.96252694412205,21193.0,20815.0,"[(20412, 21672), (794, 20349)]","[(25458, 27098), (3323, 22876)]","[(20349, 794), (21672, 20412), (2442, 794), (10971, 11779), (16062, 16873)]",64.110475844753,pf32
URI48H,contig_6 [gcode=11] [topology=linear],31997,gb|CP094590.1|,lp28-3,B379,31997.0,28768.0,96.50452726889873,26841.0,23099.0,"[(19763, 26194), (3946, 17043), (26210, 27121), (17066, 19726)]","[(1006, 4780), (8012, 27018), (30317, 31212), (27084, 30250)]","[(3946, 17043), (19763, 23037), (23033, 26194), (3946, 7723), (17066, 19726), (26210, 27121), (8358, 8895), (5417, 5954), (10098, 10349), (10046, 10295)]",83.88598931149795,pf32
URI48H,contig_7 [gcode=11] [topology=linear],30838,gb|CP001200.1|,cp32-6,ZS7,30838.0,29806.0,92.61375587183622,28198.0,28122.0,"[(18281, 21541), (27131, 29806), (1, 10075), (10314, 12279), (21843, 26410), (12316, 17897)]","[(1, 1966), (12349, 15024), (21640, 24900), (25215, 30811), (2279, 12348), (16694, 21327)]","[(10075, 1), (17897, 12316), (26410, 22515), (29806, 27131), (12279, 10314), (21541, 18281), (22730, 21843)]",91.43913353654582,pf32
URI48H,contig_8 [gcode=11] [topology=linear],30686,gb|CP019756.1|,cp32-8,B31_NRZ,30686.0,61418.0,94.54936690852183,28633.0,55979.0,"[(22915, 36292), (10194, 16475), (48827, 52080), (1, 5614), (18156, 21476), (53660, 61418), (5615, 10070), (36293, 40748), (40872, 48339)]","[(1, 4457), (17328, 30686), (11366, 12093), (4569, 11334), (12515, 15842)]","[(22915, 36292), (53660, 61418), (40872, 47642), (10194, 16475), (1, 5614), (5615, 10070), (36293, 40748), (48827, 52080), (18156, 21476), (47607, 48339)]",93.30965261031088,pf32
URI48H,contig_9 [gcode=11] [topology=linear],30583,gb|CP001494.1|,lp36,94a,30583.0,28234.0,99.20242417312257,30485.0,27434.0,"[(1, 27435)]","[(2625, 24512), (1, 2580), (24564, 30583)]","[(1, 21894), (21420, 27435), (2580, 1), (22236, 22903), (22893, 23560), (20069, 19327), (21188, 20434), (2608, 3123), (19327, 19843), (3123, 2527)]",99.67956054016938,pf32
URI56H,contig_1 [gcode=11] [topology=linear],903272,gb|CP017201.2|,chromosome,B331,903272.0,903654.0,99.97135610268072,903257.0,903643.0,"[(11, 903654)]","[(15, 903272)]","[(903654, 556963), (557086, 213410), (214060, 11), (441664, 438473), (438417, 435224), (214221, 213253), (214382, 213577), (213897, 213092), (213736, 213086), (214383, 213746)]",99.99833937064362,pf32
URI56H,contig_10 [gcode=11] [topology=linear],10376,gb|CP074058.1|,lp38,B500,10376.0,38930.0,100.0,10375.0,10375.0,"[(1, 10376)]","[(1, 10376)]","[(10376, 1)]",99.99036237471088,wp
URI56H,contig_11 [gcode=11] [topology=linear],9788,gb|CP074072.1|,lp21-cp9,B500,9788.0,24387.0,96.764880071069,9787.0,13097.0,"[(6335, 7100), (4211, 4798), (8341, 8671), (1581, 2606), (8725, 18522), (7717, 8310)]","[(1, 9788)]","[(18522, 8725), (2606, 1581), (6911, 6581), (8671, 8341), (4798, 4457), (8041, 7717), (6659, 6335), (7100, 6770), (4533, 4211), (8310, 7963)]",99.989783408255,wp
URI56H,contig_12 [gcode=11] [topology=linear],8780,gb|AE001582.2|,lp21,B31,8780.0,18777.0,98.61361181130717,8778.0,5541.0,"[(14391, 18777), (2073, 2552), (14078, 14302), (7639, 7865), (13639, 13865)]","[(4391, 8780), (1, 4390)]","[(14391, 18777), (18777, 14391), (2073, 2552), (2552, 2073), (13639, 13865), (13865, 13639), (14078, 14302), (14302, 14078), (7639, 7865), (7865, 7639)]",99.97722095671982,v11_override
URI56H,contig_13 [gcode=11] [topology=linear],8365,gb|CP017209.1|,cp32-7,B331,8365.0,30054.0,96.2248887690441,7394.0,7394.0,"[(17699, 23170), (17249, 17578), (14904, 16498)]","[(6664, 8259), (1, 5472), (5588, 5916)]","[(23170, 17699), (16498, 14904), (17578, 17249)]",88.39210998206815,pf32
URI56H,contig_14 [gcode=11] [topology=linear],7895,gb|CP017216.1|,lp36,B331,7895.0,30210.0,99.80518689881896,7894.0,8211.0,"[(22255, 30149), (5060, 5377)]","[(1, 7895)]","[(22255, 30149), (5060, 5377)]",99.98733375554148,wp
URI56H,contig_15 [gcode=11] [topology=linear],7526,gb|CP074064.1|,lp56,B500,7526.0,27715.0,100.0,7525.0,7525.0,"[(61, 7586)]","[(1, 7526)]","[(61, 7586)]",99.98671272920542,wp
URI56H,contig_16 [gcode=11] [topology=linear],6822,gb|CP074062.1|,lp28-6,B500,6822.0,29288.0,100.0,6821.0,6821.0,"[(1632, 8453)]","[(1, 6822)]","[(1632, 8453)]",99.98534154206978,pf32
URI56H,contig_17 [gcode=11] [topology=linear],5815,gb|CP017217.1|,lp38,B331,5815.0,38925.0,99.54441913439636,5814.0,6581.0,"[(33048, 38864), (28271, 29036)]","[(1, 5815)]","[(38864, 33048), (28271, 29036)]",99.98280309544282,wp
URI56H,contig_18 [gcode=11] [topology=linear],5277,gb|CP001458.1|,lp38,WI91-23,5277.0,38893.0,99.80145598941098,5276.0,6042.0,"[(23693, 28969), (32981, 33747)]","[(1, 5277)]","[(23693, 28969), (33747, 32981)]",99.98104983892362,wp
URI56H,contig_19 [gcode=11] [topology=linear],5277,gb|CP017215.2|,lp28-6,B331,5277.0,29288.0,100.0,5276.0,5276.0,"[(22484, 27760)]","[(1, 5277)]","[(27760, 22484)]",99.98104983892362,wp
URI56H,contig_2 [gcode=11] [topology=linear],53795,gb|CP017218.1|,lp54,B331,53795.0,53759.0,99.1905852281804,53757.0,53757.0,"[(2, 53759)]","[(38, 53795)]","[(2, 53759), (4361, 5639), (5401, 6640)]",99.92936146482016,pf32
URI56H,contig_20 [gcode=11] [topology=linear],5264,gb|CP074063.1|,lp17,B500,5264.0,15547.0,99.92245056223342,5155.0,2631.0,"[(1, 2632)]","[(2633, 5264), (1, 1821), (1928, 2632)]","[(1, 2632), (2632, 812), (705, 1)]",97.92933130699087,wp
URI56H,contig_21 [gcode=11] [topology=linear],4688,gb|CP017219.1|,lp56,B331,4688.0,27681.0,99.97866894197952,4687.0,4687.0,"[(14316, 19003)]","[(1, 4688)]","[(19003, 14316)]",99.97866894197952,wp
URI56H,contig_22 [gcode=11] [topology=linear],4285,gb|CP094578.1|,lp56,B408,4285.0,27231.0,100.0,4284.0,4284.0,"[(165, 4449)]","[(1, 4285)]","[(4449, 165)]",99.97666277712952,pf32
URI56H,contig_23 [gcode=11] [topology=linear],3475,gb|CP094565.1|,cp32-5,B408,3475.0,18341.0,100.0,3474.0,3474.0,"[(13676, 17150)]","[(1, 3475)]","[(13676, 17150)]",99.97122302158272,wp
URI56H,contig_24 [gcode=11] [topology=linear],3421,gb|CP074067.1|,cp32-5,B500,3421.0,18341.0,99.6199941537562,3420.0,3420.0,"[(8907, 12327)]","[(1, 3421)]","[(12327, 8907)]",99.97076878105815,pf32
URI56H,contig_25 [gcode=11] [topology=linear],3150,gb|AE001582.2|,chromosome,B31,3150.0,18777.0,96.44781969622734,3148.0,7409.0,"[(8417, 8971), (4298, 4855), (9040, 9593), (12227, 13284), (6609, 7599), (9854, 10406), (1022, 4168)]","[(1, 3149)]","[(4168, 1022), (7225, 6673), (4855, 4298), (10406, 9854), (8971, 8417), (13284, 12729), (12784, 12227), (7162, 6609), (9593, 9040), (7599, 7047)]",99.93650793650794,pf32
URI56H,contig_26 [gcode=11] [topology=linear],3016,gb|CP094574.1|,lp28-6,B408,3016.0,29294.0,100.0,3015.0,1509.0,"[(1, 1510)]","[(1, 3016)]","[(1, 1510), (1510, 1)]",99.96684350132628,wp
URI56H,contig_27 [gcode=11] [topology=linear],2938,gb|CP094568.1|,cp32-8,B408,2938.0,29893.0,100.0,2937.0,2937.0,"[(20122, 23059)]","[(1, 2938)]","[(23059, 20122)]",99.96596324029952,pf32
URI56H,contig_28 [gcode=11] [topology=linear],2758,gb|CP074069.1|,cp32-7,B500,2758.0,30054.0,100.0,2757.0,2757.0,"[(9405, 12162)]","[(1, 2758)]","[(9405, 12162)]",99.96374184191444,wp
URI56H,contig_29 [gcode=11] [topology=linear],2704,gb|CP074068.1|,cp32-6,B500,2704.0,30008.0,100.0,2703.0,2703.0,"[(20658, 23361)]","[(1, 2704)]","[(23361, 20658)]",99.96301775147928,pf32
URI56H,contig_3 [gcode=11] [topology=linear],26506,gb|CP017202.2|,cp26,B331,26506.0,26506.0,98.48505810736027,26504.0,26505.0,"[(1, 26506)]","[(19716, 26506), (1, 19715)]","[(19715, 1), (26506, 19716), (20773, 19439), (19308, 18251)]",99.99245453859504,pf32
URI56H,contig_30 [gcode=11] [topology=linear],2563,gb|CP074061.1|,lp28-4,B500,2563.0,28165.0,98.63434619324002,2562.0,2925.0,"[(24141, 26703), (23047, 23410)]","[(1, 2563)]","[(24141, 26703), (23047, 23410)]",99.9609832227858,wp
URI56H,contig_31 [gcode=11] [topology=linear],2500,gb|CP074065.1|,cp32-3,B500,2500.0,30189.0,100.0,2499.0,2499.0,"[(9402, 11901)]","[(1, 2500)]","[(9402, 11901)]",99.96,wp
URI56H,contig_32 [gcode=11] [topology=linear],2430,gb|CP017209.1|,cp32-7,B331,2430.0,30054.0,100.0,2429.0,2429.0,"[(25780, 28209)]","[(1, 2430)]","[(25780, 28209)]",99.95884773662551,wp
URI56H,contig_33 [gcode=11] [topology=linear],2093,gb|CP017203.1|,cp32-8,B331,2093.0,29892.0,100.0,2092.0,2092.0,"[(25831, 27923)]","[(1, 2093)]","[(27923, 25831)]",99.95222169135212,wp
URI56H,contig_34 [gcode=11] [topology=linear],2076,gb|CP017205.1|,cp32-11,B331,2076.0,30176.0,100.0,2075.0,2075.0,"[(20767, 22842)]","[(1, 2076)]","[(22842, 20767)]",99.95183044315992,pf32
URI56H,contig_35 [gcode=11] [topology=linear],1983,gb|CP094575.1|,lp36,B408,1983.0,30028.0,100.0,1904.0,1904.0,"[(592, 2496)]","[(1, 1905)]","[(2496, 592)]",96.01613716591024,wp
URI56H,contig_36 [gcode=11] [topology=linear],1956,gb|CP017204.1|,cp32-3,B331,1956.0,30192.0,100.0,1955.0,1955.0,"[(26268, 28223)]","[(1, 1956)]","[(28223, 26268)]",99.94887525562372,wp
URI56H,contig_37 [gcode=11] [topology=linear],1768,gb|CP001449.1|,cp32-8,WI91-23,1768.0,29756.0,99.94343891402715,1767.0,1767.0,"[(2915, 4682)]","[(1, 1768)]","[(4682, 2915)]",99.94343891402715,wp
URI56H,contig_38 [gcode=11] [topology=linear],1765,gb|CP094567.1|,cp32-7,B408,1765.0,30055.0,100.0,1764.0,1764.0,"[(16494, 18258)]","[(1, 1765)]","[(16494, 18258)]",99.94334277620396,wp
URI56H,contig_39 [gcode=11] [topology=linear],1728,gb|CP074071.1|,cp32-11,B500,1728.0,30176.0,100.0,1727.0,1727.0,"[(26147, 27874)]","[(1, 1728)]","[(26147, 27874)]",99.94212962962963,wp
URI56H,contig_4 [gcode=11] [topology=linear],23360,gb|CP074060.1|,lp28-3,B500,23360.0,27653.0,99.48293274086043,23359.0,23485.0,"[(2692, 26177)]","[(1, 23360)]","[(15655, 26177), (8716, 15705), (2692, 8857), (4034, 4571), (6974, 7511)]",99.99571917808218,pf32
URI56H,contig_40 [gcode=11] [topology=linear],1659,gb|CP017204.1|,cp32-3,B331,1659.0,30192.0,100.0,1658.0,1658.0,"[(16076, 17734)]","[(1, 1659)]","[(16076, 17734)]",99.93972272453286,wp
URI56H,contig_41 [gcode=11] [topology=linear],1559,gb|CP074071.1|,cp32-11,B500,1559.0,30176.0,100.0,1558.0,1558.0,"[(4883, 6441)]","[(1, 1559)]","[(4883, 6441)]",99.93585631815266,wp
URI56H,contig_42 [gcode=11] [topology=linear],1302,gb|CP094578.1|,lp56,B408,1302.0,27231.0,100.0,1301.0,1301.0,"[(7573, 8874)]","[(1, 1302)]","[(8874, 7573)]",99.9231950844854,wp
URI56H,contig_43 [gcode=11] [topology=linear],1230,gb|CP074064.1|,lp56,B500,1230.0,27715.0,100.0,1229.0,1229.0,"[(21729, 22958)]","[(1, 1230)]","[(22958, 21729)]",99.91869918699189,wp
URI56H,contig_44 [gcode=11] [topology=linear],1186,gb|CP001262.1|,lp28-6,156a,1186.0,26705.0,100.0,1185.0,1185.0,"[(25458, 26643)]","[(1, 1186)]","[(26643, 25458)]",99.91568296795953,wp
URI56H,contig_45 [gcode=11] [topology=linear],1164,gb|CP074071.1|,cp32-11,B500,1164.0,30176.0,100.0,1163.0,1163.0,"[(9743, 10906)]","[(1, 1164)]","[(10906, 9743)]",99.91408934707904,wp
URI56H,contig_46 [gcode=11] [topology=linear],1156,gb|CP094602.1|,cp32-6,B31-5A4,1156.0,29839.0,99.82698961937716,1155.0,1155.0,"[(10909, 12064)]","[(1, 1156)]","[(12064, 10909)]",99.9134948096886,wp
URI56H,contig_47 [gcode=11] [topology=linear],1050,gb|CP074072.1|,lp21-cp9,B500,1050.0,24387.0,99.90476190476193,1049.0,1049.0,"[(1, 1050)]","[(1, 1050)]","[(1, 1050)]",99.90476190476193,wp
URI56H,contig_48 [gcode=11] [topology=linear],1043,gb|CP074071.1|,cp32-11,B500,1043.0,30176.0,100.0,1042.0,1042.0,"[(16743, 17785)]","[(1, 1043)]","[(16743, 17785)]",99.90412272291466,wp
URI56H,contig_5 [gcode=11] [topology=linear],22261,gb|CP001454.1|,lp28-4,WI91-23,22261.0,28237.0,97.3965802537231,22260.0,23553.0,"[(1045, 24598)]","[(1, 22261)]","[(23518, 7660), (8105, 1045), (24598, 23386), (17333, 18125), (8326, 9112), (6200, 6918), (18941, 19661)]",99.99550783882124,pf32
URI56H,contig_6 [gcode=11] [topology=linear],18208,gb|CP017216.1|,lp36,B331,18208.0,30210.0,99.91363489150385,18207.0,18515.0,"[(3354, 21561), (22369, 22677)]","[(1, 18208)]","[(3354, 21561), (22369, 22677)]",99.9945079086116,pf32
URI56H,contig_7 [gcode=11] [topology=linear],16377,gb|CP001461.1|,lp17,WI91-23,16377.0,15386.0,99.85919804101624,16333.0,12711.0,"[(2675, 15386)]","[(12776, 16377), (1, 12733)]","[(2675, 15386), (15386, 11785)]",99.7313305245161,pf32
URI56H,contig_8 [gcode=11] [topology=linear],13646,gb|CP074065.1|,cp32-10,B500,13646.0,30189.0,96.84992316885776,11679.0,11694.0,"[(14064, 16643), (17284, 26399)]","[(3107, 12206), (2, 2582)]","[(17284, 26399), (14064, 16643)]",85.58551956617325,pf32
URI56H,contig_9 [gcode=11] [topology=linear],11766,gb|CP017217.1|,lp38,B331,11766.0,38925.0,100.0,11765.0,11765.0,"[(10402, 22167)]","[(1, 11766)]","[(10402, 22167)]",99.99150093489716,pf32
URI86H,contig_1 [gcode=11] [topology=linear],919077,gb|CP094579.1|,chromosome,B379,919077.0,920773.0,99.57236554350196,918777.0,920772.0,"[(1, 920773)]","[(288, 919065)]","[(1, 914674), (908311, 920773), (906933, 915298), (907183, 915550), (907743, 916109), (906441, 914800), (907557, 915924), (907930, 916296), (906502, 914863), (908056, 916420)]",99.9673585564648,pf32
URI86H,contig_10 [gcode=11] [topology=linear],24381,gb|CP001265.1|,lp25,156a,24381.0,24910.0,98.71440081269486,24380.0,24378.0,"[(52, 24430)]","[(1, 24381)]","[(52, 24430), (20780, 22040), (18124, 19390), (11997, 11189), (17089, 16278)]",99.99589844551085,pf32
URI86H,contig_11 [gcode=11] [topology=linear],24281,gb|CP094593.1|,lp28-6,B379,24281.0,26653.0,99.9052796310024,24280.0,24269.0,"[(1647, 25916)]","[(1, 24281)]","[(1647, 25916)]",99.99588155347804,pf32
URI86H,contig_12 [gcode=11] [topology=linear],21563,gb|CP094589.1|,lp17,B379,21563.0,17965.0,100.0,21562.0,17960.0,"[(5, 17965)]","[(1, 21563)]","[(5, 17965), (17965, 14312)]",99.99536242637852,pf32
URI86H,contig_13 [gcode=11] [topology=linear],21172,gb|CP094588.1|,cp32-9,B379,21172.0,21173.0,99.99527700373116,21170.0,21171.0,"[(13330, 21173), (1, 13329)]","[(1, 13329), (13330, 21172)]","[(13329, 1), (21173, 13330)]",99.99055356130738,pf32
URI86H,contig_14 [gcode=11] [topology=linear],21094,gb|CP094587.1|,cp32-7,B379,21094.0,21166.0,99.80565036025789,21091.0,21093.0,"[(14217, 21166), (6610, 14146), (1, 6609)]","[(13559, 21094), (6610, 13558), (1, 6609)]","[(14146, 6610), (21166, 14217), (6609, 1)]",99.98577794633545,pf32
URI86H,contig_15 [gcode=11] [topology=linear],15286,gb|CP002306.1|,lp28-1,JD1,15286.0,24354.0,99.46335078534032,15258.0,15267.0,"[(1, 15011), (15131, 15388)]","[(28, 15286)]","[(1, 15011), (15131, 15388)]",99.81682585372236,pf32
URI86H,contig_16 [gcode=11] [topology=linear],8673,gb|CP094585.1|,cp32-1+5,B379,8673.0,30637.0,99.96540989277068,8672.0,8672.0,"[(20224, 28896)]","[(1, 8673)]","[(28896, 20224)]",99.9884699642569,pf32
URI86H,contig_17 [gcode=11] [topology=linear],5935,gb|CP094582.1|,cp32-12,B379,5935.0,30796.0,99.98315363881402,5934.0,5935.0,"[(16465, 22400)]","[(1, 5935)]","[(22400, 16465)]",99.983150800337,pf32
URI86H,contig_18 [gcode=11] [topology=linear],1465,gb|CP094588.1|,cp32-12,B379,1465.0,21173.0,95.12855209742897,1464.0,1467.0,"[(9044, 10511)]","[(1, 1465)]","[(10511, 9044)]",99.93174061433449,wp
URI86H,contig_19 [gcode=11] [topology=linear],1338,gb|CP002311.1|,cp32-8,JD1,1338.0,31085.0,99.9252615844544,1337.0,1337.0,"[(2714, 4051)]","[(1, 1338)]","[(2714, 4051)]",99.9252615844544,wp
URI86H,contig_2 [gcode=11] [topology=linear],86452,gb|CP094592.1|,lp28-3,B379,86452.0,27673.0,98.8072535046338,38016.0,27672.0,"[(1, 27673)]","[(31533, 59206), (63059, 67271), (25247, 31378)]","[(1, 27673), (6131, 1), (14327, 17601), (14460, 17734), (14327, 17468), (14593, 17734), (9198, 13408), (14327, 17335), (14726, 17734), (14327, 17202)]",43.97353444686068,pf32
URI86H,contig_20 [gcode=11] [topology=linear],1206,gb|CP002306.1|,lp28-1,JD1,1206.0,24354.0,98.74285714285716,1130.0,872.0,"[(23312, 23620), (22703, 23267)]","[(4, 569), (638, 1203)]","[(22703, 23267), (23267, 22703), (23312, 23620), (23620, 23312)]",93.69817578772802,wp
URI86H,contig_21 [gcode=11] [topology=linear],1200,gb|CP002306.1|,lp28-1,JD1,1200.0,24354.0,89.82683982683982,864.0,2430.0,"[(15936, 16331), (18906, 19310), (20163, 20537), (16516, 16922), (23913, 24354), (17155, 17565)]","[(1, 433), (768, 1200)]","[(15936, 16331), (16331, 15936), (17155, 17565), (17565, 17155), (23913, 24354), (24354, 23913), (16516, 16922), (16922, 16516), (19310, 18906), (20163, 20537)]",72.0,wp
URI86H,contig_22 [gcode=11] [topology=linear],1179,gb|CP094585.1|,cp32-5,B379,1179.0,30637.0,100.0,1178.0,1178.0,"[(18695, 19873)]","[(1, 1179)]","[(19873, 18695)]",99.91518235793043,wp
URI86H,contig_23 [gcode=11] [topology=linear],1145,gb|CP094585.1|,cp32-5,B379,1145.0,30637.0,99.82532751091703,1144.0,1144.0,"[(14950, 16094)]","[(1, 1145)]","[(14950, 16094)]",99.91266375545852,wp
URI86H,contig_24 [gcode=11] [topology=linear],1071,gb|CP001272.1|,lp28-4,156a,1071.0,29501.0,100.0,1070.0,1070.0,"[(702, 1772)]","[(1, 1071)]","[(1772, 702)]",99.90662931839402,wp
URI86H,contig_25 [gcode=11] [topology=linear],1022,gb|CP001269.1|,cp32-8,156a,1022.0,30946.0,100.0,1021.0,1021.0,"[(4139, 5160)]","[(1, 1022)]","[(5160, 4139)]",99.90215264187869,wp
URI86H,contig_3 [gcode=11] [topology=linear],53789,gb|CP124079.1|,lp54,Sh-2-82,53789.0,53843.0,99.1413872627284,53788.0,53788.0,"[(2, 53790)]","[(1, 53789)]","[(53790, 2), (48441, 47202), (49483, 48203)]",99.99814088382382,pf32
URI86H,contig_4 [gcode=11] [topology=linear],30616,gb|CP094586.1|,cp32-6,B379,30616.0,30642.0,99.7911363488023,30614.0,30640.0,"[(1, 19997), (19998, 30642)]","[(10625, 30616), (1, 10624)]","[(1, 19997), (19998, 30642)]",99.9934674679906,pf32
URI86H,contig_5 [gcode=11] [topology=linear],30301,gb|CP094583.1|,cp32-2,B379,30301.0,30302.0,99.99009966338856,30299.0,30300.0,"[(1642, 30302), (1, 1641)]","[(1, 28660), (28661, 30301)]","[(1642, 30302), (1, 1641)]",99.99339955777036,pf32
URI86H,contig_6 [gcode=11] [topology=linear],30286,gb|CP094581.1|,cp32-11,B379,30286.0,30287.0,99.90424934790504,30284.0,30285.0,"[(20430, 30287), (1, 20429)]","[(9858, 30286), (1, 9857)]","[(1, 20429), (20430, 30287)]",99.99339628871424,pf32
URI86H,contig_7 [gcode=11] [topology=linear],30263,gb|CP001267.1|,lp38,156a,30263.0,30302.0,99.66473243068988,30257.0,30264.0,"[(1, 30265)]","[(1, 30258)]","[(30265, 1), (17052, 16680), (3319, 2943)]",99.98017380960248,pf32
URI86H,contig_8 [gcode=11] [topology=linear],26514,gb|CP124077.1|,cp26,Sh-2-82,26514.0,26514.0,98.24705560120516,26512.0,26512.0,"[(1, 16903), (16904, 26514)]","[(1, 16903), (16904, 26514)]","[(16903, 1), (26514, 16904), (19310, 17971), (20775, 19438)]",99.9924568152674,pf32
URI86H,contig_9 [gcode=11] [topology=linear],25584,gb|CP001260.1|,lp36,156a,25584.0,23638.0,99.08794331216892,25486.0,22530.0,"[(1, 22531)]","[(1, 22271), (22876, 25584), (22300, 22554), (22593, 22847)]","[(22531, 252), (252, 2979), (20284, 21025), (19165, 19905), (2735, 3471), (4742, 5482), (255, 1), (1, 255)]",99.61694809255783,pf32
URI87H,contig_1 [gcode=11] [topology=linear],910570,gb|CP124084.1|,chromosome,Am388,910570.0,910563.0,99.97796266462866,910569.0,910560.0,"[(1, 910561)]","[(1, 910570)]","[(1, 910561), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]",99.99989017867928,pf32
URI87H,contig_10 [gcode=11] [topology=linear],30652,gb|CP094605.1|,cp32-9,B31-5A4,30652.0,30652.0,99.95106514859884,30650.0,30650.0,"[(1, 11324), (11325, 30652)]","[(11326, 30652), (1, 11325)]","[(30652, 11325), (11324, 1)]",99.99347514028447,pf32
URI87H,contig_11 [gcode=11] [topology=linear],30299,gb|CP019848.1|,cp32-4,PAli,30299.0,30299.0,99.95049341562428,30297.0,30297.0,"[(1, 18494), (18495, 30299)]","[(1, 18494), (18495, 30299)]","[(18494, 1), (30299, 18495)]",99.99339912208325,pf32
URI87H,contig_12 [gcode=11] [topology=linear],30223,gb|CP019847.1|,cp32-3,PAli,30223.0,30418.0,99.97683959767072,30222.0,30222.0,"[(17321, 30224), (1, 17320)]","[(1, 17320), (17320, 30223)]","[(17320, 1), (30224, 17321)]",99.99669126162192,pf32
URI87H,contig_13 [gcode=11] [topology=linear],29841,gb|AE001578.1|,cp32-6,B31,29841.0,29838.0,99.90952045842968,29839.0,29836.0,"[(1, 6041), (6042, 29838)]","[(1, 23800), (23801, 29841)]","[(6042, 29838), (1, 6041)]",99.99329781173552,pf32
URI87H,contig_14 [gcode=11] [topology=linear],29801,gb|CP094610.1|,lp28-2,B31-5A4,29801.0,29936.0,99.99328881581155,29800.0,29800.0,"[(69, 29869)]","[(1, 29801)]","[(69, 29869)]",99.99664440790578,pf32
URI87H,contig_15 [gcode=11] [topology=linear],28162,gb|AE000784.1|,lp28-3,B31,28162.0,28601.0,99.56912512202511,28128.0,26967.0,"[(1634, 28601)]","[(1, 26969), (27002, 28162)]","[(1634, 28601), (28601, 27441), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]",99.87926993821462,pf32
URI87H,contig_16 [gcode=11] [topology=linear],26671,gb|CP094609.1|,lp28-1,B31-5A4,26671.0,28447.0,95.85600930580368,26049.0,25713.0,"[(1, 22784), (24127, 27057)]","[(1, 22434), (23055, 26671)]","[(22438, 1), (1, 3617), (22784, 19473), (27057, 24127), (21841, 18910), (26775, 24134), (22784, 20082), (27057, 24407), (21273, 18940), (26205, 24127)]",97.66787896966744,pf32
URI87H,contig_17 [gcode=11] [topology=linear],26498,gb|CP124081.1|,cp26,Am388,26498.0,26498.0,98.26191292423722,26496.0,26496.0,"[(1, 10561), (10562, 26498)]","[(15938, 26498), (1, 15937)]","[(10562, 26498), (1, 10561), (17966, 19294), (19431, 20759)]",99.99245226054796,pf32
