assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
URI56H,contig_2 [gcode=11] [topology=linear],53795,A20_B31_lp54_ParA_X,lp54,A20,53795,250,100.0,749,249,"[(1, 250)]","[(39472, 40221)]","[(1, 250)]",1.392322706571243,pf32
URI56H,contig_20 [gcode=11] [topology=linear],5264,gb|CP017211.1|,lp17,B331,5264,15594,99.92245056223342,5155,5155,"[(1, 705), (812, 2632), (1, 2632)]","[(2633, 5264), (1, 1821), (1928, 2632)]","[(1, 2632), (2632, 812), (705, 1)]",97.92933130699087,wp
URI56H,contig_21 [gcode=11] [topology=linear],4688,gb|CP017219.1|,lp56,B331,4688,27681,99.97866894197952,4687,4687,"[(14316, 19003)]","[(1, 4688)]","[(19003, 14316)]",99.97866894197952,wp
URI56H,contig_22 [gcode=11] [topology=linear],4285,RS07175_B331_B331_lp56_ParA_X,lp56,RS07175,4285,253,100.0,746,248,"[(5, 253)]","[(949, 1695)]","[(5, 253)]",17.409568261376897,pf32
URI56H,contig_23 [gcode=11] [topology=linear],3475,gb|CP017207.1|,cp32-5,B331,3475,18340,100.0,3474,3474,"[(13675, 17149)]","[(1, 3475)]","[(13675, 17149)]",99.97122302158272,wp
URI56H,contig_24 [gcode=11] [topology=linear],3421,B500_cp32-5_ParA_1,cp32-5,B500,3421,257,100.0,770,256,"[(1, 257)]","[(1866, 2636)]","[(1, 257)]",22.508038585209004,pf32
URI56H,contig_25 [gcode=11] [topology=linear],3150,B379_chromosome_ParA_5,chromosome,B379,3150,262,100.0,785,261,"[(1, 262)]","[(518, 1303)]","[(1, 262)]",24.92063492063492,pf32
URI56H,contig_26 [gcode=11] [topology=linear],3016,gb|CP094574.1|,lp28-6,B408,3016,29294,100.0,3018,1509,"[(1, 1510)]","[(1507, 3016), (1, 1510)]","[(1, 1510), (1510, 1)]",100.06631299734748,wp
URI56H,contig_27 [gcode=11] [topology=linear],2938,RS01500_JD1_JD1_cp32-8_ParA_X,cp32-8,RS01500,2938,246,100.0,731,243,"[(1, 244)]","[(1356, 2087)]","[(1, 244)]",24.880871341048334,pf32
URI56H,contig_28 [gcode=11] [topology=linear],2758,gb|CP017209.1|,cp32-7,B331,2758,30054,100.0,2757,2757,"[(9405, 12162)]","[(1, 2758)]","[(9405, 12162)]",99.96374184191444,wp
URI56H,contig_29 [gcode=11] [topology=linear],2704,M32_B31_cp32-6_ParA_X,cp32-6,M32,2704,249,100.0,746,248,"[(1, 249)]","[(1950, 2696)]","[(1, 249)]",27.588757396449704,pf32
URI56H,contig_3 [gcode=11] [topology=linear],26506,WI91-23_cp26_ParA_1,cp26,WI91-23,26506,253,100.0,758,252,"[(1, 253)]","[(9683, 10441)]","[(1, 253)]",2.859729872481702,pf32
URI56H,contig_30 [gcode=11] [topology=linear],2563,gb|CP094573.1|,lp28-4,B408,2563,27922,98.63434619324002,2921,2925,"[(22901, 23264), (23995, 26557)]","[(1, 360), (1, 2563)]","[(23995, 26557), (22901, 23264)]",113.96800624268435,wp
URI56H,contig_31 [gcode=11] [topology=linear],2500,gb|CP017204.1|,cp32-3,B331,2500,30192,100.0,2499,2499,"[(9402, 11901)]","[(1, 2500)]","[(9402, 11901)]",99.96,wp
URI56H,contig_32 [gcode=11] [topology=linear],2430,gb|CP017209.1|,cp32-7,B331,2430,30054,100.0,2429,2429,"[(25780, 28209)]","[(1, 2430)]","[(25780, 28209)]",99.95884773662551,wp
URI56H,contig_33 [gcode=11] [topology=linear],2093,gb|CP017203.1|,cp32-8,B331,2093,29892,100.0,2092,2092,"[(25831, 27923)]","[(1, 2093)]","[(27923, 25831)]",99.95222169135212,wp
URI56H,contig_34 [gcode=11] [topology=linear],2076,B500_cp32-11_ParA_1,cp32-11,B500,2076,252,100.0,755,251,"[(1, 252)]","[(1313, 2068)]","[(1, 252)]",36.36801541425819,pf32
URI56H,contig_35 [gcode=11] [topology=linear],1983,gb|CP017216.1|,lp36,B331,1983,30210,100.0,1904,1904,"[(698, 2602)]","[(1, 1905)]","[(2602, 698)]",96.01613716591024,wp
URI56H,contig_36 [gcode=11] [topology=linear],1956,gb|CP017204.1|,cp32-3,B331,1956,30192,100.0,1955,1955,"[(26268, 28223)]","[(1, 1956)]","[(28223, 26268)]",99.94887525562372,wp
URI56H,contig_37 [gcode=11] [topology=linear],1768,gb|CP017203.1|,cp32-8,B331,1768,29892,99.94343891402715,1767,1767,"[(2915, 4682)]","[(1, 1768)]","[(4682, 2915)]",99.94343891402715,wp
URI56H,contig_38 [gcode=11] [topology=linear],1765,gb|CP017209.1|,cp32-7,B331,1765,30054,100.0,1764,1764,"[(16494, 18258)]","[(1, 1765)]","[(16494, 18258)]",99.94334277620396,wp
URI56H,contig_39 [gcode=11] [topology=linear],1728,gb|CP017205.1|,cp32-11,B331,1728,30176,100.0,1727,1727,"[(26147, 27874)]","[(1, 1728)]","[(26147, 27874)]",99.94212962962963,wp
URI56H,contig_4 [gcode=11] [topology=linear],23360,H28_B31_lp28-3_ParA_X,lp28-3,H28,23360,251,100.0,752,250,"[(1, 251)]","[(13896, 14648)]","[(1, 251)]",3.219178082191781,pf32
URI56H,contig_40 [gcode=11] [topology=linear],1659,gb|CP017204.1|,cp32-3,B331,1659,30192,100.0,1658,1658,"[(16076, 17734)]","[(1, 1659)]","[(16076, 17734)]",99.93972272453286,wp
URI56H,contig_41 [gcode=11] [topology=linear],1559,gb|CP017205.1|,cp32-11,B331,1559,30176,100.0,1558,1558,"[(4883, 6441)]","[(1, 1559)]","[(4883, 6441)]",99.93585631815266,wp
URI56H,contig_42 [gcode=11] [topology=linear],1302,gb|CP017219.1|,lp56,B331,1302,27681,100.0,1301,1301,"[(7834, 9135)]","[(1, 1302)]","[(9135, 7834)]",99.9231950844854,wp
URI56H,contig_43 [gcode=11] [topology=linear],1230,gb|CP017219.1|,lp56,B331,1230,27681,100.0,1229,1229,"[(4723, 5952)]","[(1, 1230)]","[(4723, 5952)]",99.91869918699189,wp
URI56H,contig_44 [gcode=11] [topology=linear],1186,gb|CP001262.1|,lp28-6,156a,1186,26705,100.0,1185,1185,"[(25458, 26643)]","[(1, 1186)]","[(26643, 25458)]",99.91568296795953,wp
URI56H,contig_45 [gcode=11] [topology=linear],1164,gb|CP017205.1|,cp32-11,B331,1164,30176,100.0,1163,1163,"[(9743, 10906)]","[(1, 1164)]","[(10906, 9743)]",99.91408934707904,wp
URI56H,contig_46 [gcode=11] [topology=linear],1156,gb|AE001578.1|,cp32-6,B31,1156,29838,99.82698961937716,1155,1155,"[(10908, 12063)]","[(1, 1156)]","[(12063, 10908)]",99.9134948096886,wp
URI56H,contig_47 [gcode=11] [topology=linear],1050,gb|CP074072.1|,lp21-cp9,B500,1050,24387,99.90476190476193,1049,1049,"[(1, 1050)]","[(1, 1050)]","[(1, 1050)]",99.90476190476193,wp
URI56H,contig_48 [gcode=11] [topology=linear],1043,gb|CP017205.1|,cp32-11,B331,1043,30176,100.0,1042,1042,"[(16743, 17785)]","[(1, 1043)]","[(16743, 17785)]",99.90412272291466,wp
URI56H,contig_5 [gcode=11] [topology=linear],22261,RS05930_ZS7_ZS7_lp28-4_ParA_X,lp28-4,RS05930,22261,250,100.0,749,249,"[(1, 250)]","[(9909, 10658)]","[(1, 250)]",3.364628722878577,pf32
URI56H,contig_6 [gcode=11] [topology=linear],18208,RS01335_MM1_plsm_lp36_ParA_X,lp36,RS01335,18208,249,100.0,728,242,"[(1, 243)]","[(7827, 8555)]","[(1, 243)]",3.998242530755712,pf32
URI56H,contig_7 [gcode=11] [topology=linear],16377,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,16377,246,100.0,1450,241,"[(1, 242)]","[(9196, 9921), (15588, 16313)]","[(1, 242), (1, 242)]",8.85388044208341,pf32
URI56H,contig_8 [gcode=11] [topology=linear],13646,RS04790_B331_B331_cp32_10_ParA_X,cp32-10,RS04790,13646,246,100.0,737,245,"[(1, 246)]","[(6791, 7528)]","[(1, 246)]",5.400850065953393,pf32
URI56H,contig_9 [gcode=11] [topology=linear],11766,RS06690_B331_B331_lp38_ParA_X,lp38,RS06690,11766,245,100.0,734,244,"[(1, 245)]","[(843, 1577)]","[(1, 245)]",6.238313785483597,pf32
URI86H,contig_1 [gcode=11] [topology=linear],919077,B379_chromosome_ParA_2,chromosome,B379,919077,380,100.0,1097,365,"[(1, 366)]","[(368517, 369614)]","[(1, 366)]",0.1193588785270439,pf32
URI86H,contig_10 [gcode=11] [topology=linear],24381,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,24381,252,100.0,755,251,"[(1, 252)]","[(11772, 12527)]","[(1, 252)]",3.0966736393092984,pf32
URI86H,contig_11 [gcode=11] [topology=linear],24281,RS07610_JD1_JD1_lp28-6_ParA_X,lp28-6,RS07610,24281,251,100.0,752,250,"[(1, 251)]","[(1255, 2007)]","[(1, 251)]",3.097071784522878,pf32
URI86H,contig_12 [gcode=11] [topology=linear],21563,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21563,246,100.0,1450,241,"[(1, 242)]","[(20769, 21494), (14377, 15102)]","[(1, 242), (1, 242)]",6.7244817511478,pf32
URI86H,contig_13 [gcode=11] [topology=linear],21172,RS01730_MM1_plsm_cp32-9_ParA_X,cp32-9,RS01730,21172,251,100.0,731,243,"[(1, 244)]","[(2, 733)]","[(1, 244)]",3.452673342150009,pf32
URI86H,contig_14 [gcode=11] [topology=linear],21094,O32_B31_cp32-7_ParA_X,cp32-7,O32,21094,249,100.0,746,248,"[(1, 249)]","[(14748, 15494)]","[(1, 249)]",3.5365506779178912,pf32
URI86H,contig_15 [gcode=11] [topology=linear],15286,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,15286,254,100.0,761,253,"[(1, 254)]","[(9719, 10480)]","[(1, 254)]",4.978411618474421,pf32
URI86H,contig_16 [gcode=11] [topology=linear],8673,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,8673,257,100.0,770,256,"[(1, 257)]","[(7374, 8144)]","[(1, 257)]",8.878127522195319,pf32
URI86H,contig_17 [gcode=11] [topology=linear],5935,297_cp32-12_ParA_X,cp32-12,297,5935,260,100.0,779,259,"[(1, 260)]","[(880, 1659)]","[(1, 260)]",13.125526537489469,pf32
URI86H,contig_18 [gcode=11] [topology=linear],1465,gb|CP094582.1|,cp32-12,B379,1465,30796,98.89779559118236,996,996,"[(17662, 18658)]","[(1, 997)]","[(18658, 17662)]",67.98634812286689,wp
URI86H,contig_19 [gcode=11] [topology=linear],1338,gb|CP001269.1|,cp32-8,156a,1338,30946,99.9252615844544,1337,1337,"[(2714, 4051)]","[(1, 1338)]","[(2714, 4051)]",99.9252615844544,wp
URI86H,contig_2 [gcode=11] [topology=linear],86452,H28_B31_lp28-3_ParA_X,lp28-3,H28,86452,251,100.0,752,250,"[(1, 251)]","[(77356, 78108)]","[(1, 251)]",0.8698468514320086,pf32
URI86H,contig_20 [gcode=11] [topology=linear],1206,gb|CP002306.1|,lp28-1,JD1,1206,24354,98.74285714285716,1746,872,"[(23312, 23620), (22703, 23267)]","[(895, 1203), (4, 569), (638, 1203), (4, 312)]","[(22703, 23267), (23267, 22703), (23312, 23620), (23620, 23312)]",144.77611940298507,wp
URI86H,contig_21 [gcode=11] [topology=linear],1200,gb|CP001273.1|,lp28-1,156a,1200,24159,90.94008767657088,4010,2820,"[(23084, 23486), (21170, 21584), (17899, 18287), (20537, 20950), (19897, 20314), (17899, 18285), (23084, 23484)]","[(793, 1200), (7, 412), (14, 402), (1, 412), (791, 1185), (789, 1194), (14, 410), (1, 408), (799, 1185), (789, 1200)]","[(23084, 23484), (20314, 19897), (23486, 23084), (17899, 18285), (19897, 20314), (21584, 21170), (18287, 17899), (20950, 20537), (21170, 21584), (20537, 20950)]",334.1666666666667,wp
URI86H,contig_22 [gcode=11] [topology=linear],1179,gb|CP094585.1|,cp32-5,B379,1179,30637,100.0,1178,1178,"[(18695, 19873)]","[(1, 1179)]","[(19873, 18695)]",99.91518235793043,wp
URI86H,contig_23 [gcode=11] [topology=linear],1145,gb|CP094585.1|,cp32-5,B379,1145,30637,99.82532751091703,1144,1144,"[(14950, 16094)]","[(1, 1145)]","[(14950, 16094)]",99.91266375545852,wp
URI86H,contig_24 [gcode=11] [topology=linear],1071,gb|CP001272.1|,lp28-4,156a,1071,29501,100.0,1070,1070,"[(702, 1772)]","[(1, 1071)]","[(1772, 702)]",99.90662931839402,wp
URI86H,contig_25 [gcode=11] [topology=linear],1022,gb|CP001269.1|,cp32-8,156a,1022,30946,100.0,1021,1021,"[(4139, 5160)]","[(1, 1022)]","[(5160, 4139)]",99.90215264187869,wp
URI86H,contig_3 [gcode=11] [topology=linear],53789,A20_B31_lp54_ParA_X,lp54,A20,53789,250,100.0,749,249,"[(1, 250)]","[(39430, 40179)]","[(1, 250)]",1.392478015951217,pf32
URI86H,contig_4 [gcode=11] [topology=linear],30616,RS01520_MM1_plsm_cp32-6_ParA_X,cp32-6,RS01520,30616,249,100.0,746,248,"[(1, 249)]","[(920, 1666)]","[(1, 249)]",2.4366344395087536,pf32
URI86H,contig_5 [gcode=11] [topology=linear],30301,B379_cp32-2_ParA_1,cp32-2,B379,30301,251,100.0,752,250,"[(1, 251)]","[(19542, 20294)]","[(1, 251)]",2.481766278340649,pf32
URI86H,contig_6 [gcode=11] [topology=linear],30286,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,30286,252,100.0,755,251,"[(1, 252)]","[(485, 1240)]","[(1, 252)]",2.492901010367827,pf32
URI86H,contig_7 [gcode=11] [topology=linear],30263,RS07790_JD1_JD1_lp38_ParA_X,lp38,RS07790,30263,245,100.0,734,244,"[(1, 245)]","[(24791, 25525)]","[(1, 245)]",2.425403958629349,pf32
URI86H,contig_8 [gcode=11] [topology=linear],26514,JD1_cp26_ParA_1,cp26,JD1,26514,253,100.0,758,252,"[(1, 253)]","[(6873, 7631)]","[(1, 253)]",2.8588670136531644,pf32
URI86H,contig_9 [gcode=11] [topology=linear],25584,K21_B31_lp36_ParA_X,lp36,K21,25584,249,100.0,728,242,"[(1, 243)]","[(10793, 11521)]","[(1, 243)]",2.845528455284553,pf32
URI87H,contig_1 [gcode=11] [topology=linear],910570,NE_5261_chromosome_ParA_2,chromosome,NE_5261,910570,380,100.0,1097,365,"[(1, 366)]","[(368726, 369823)]","[(1, 366)]",0.1204739888201895,pf32
URI87H,contig_10 [gcode=11] [topology=linear],30652,N32_B31_cp32-9_ParA_X,cp32-9,N32,30652,251,100.0,743,247,"[(1, 248)]","[(20417, 21160)]","[(1, 248)]",2.4239853843142374,pf32
URI87H,contig_11 [gcode=11] [topology=linear],30299,RS01165_B31_NRZ_p_cp32-4_ParA_X,cp32-4,RS01165,30299,251,100.0,752,250,"[(1, 251)]","[(27433, 28185)]","[(1, 251)]",2.481930096702861,pf32
URI87H,contig_12 [gcode=11] [topology=linear],30223,S35_B31_cp32-3_ParA_X,cp32-3,S35,30223,246,100.0,737,245,"[(1, 246)]","[(25550, 26287)]","[(1, 246)]",2.4385401846276014,pf32
URI87H,contig_13 [gcode=11] [topology=linear],29841,M32_B31_cp32-6_ParA_X,cp32-6,M32,29841,249,100.0,746,248,"[(1, 249)]","[(14683, 15429)]","[(1, 249)]",2.499916222646694,pf32
URI87H,contig_14 [gcode=11] [topology=linear],29801,RS06245_ZS7_ZS7_lp28-2_ParA_X,lp28-2,RS06245,29801,255,100.0,764,254,"[(1, 255)]","[(5961, 6725)]","[(1, 255)]",2.56367235998792,pf32
URI87H,contig_15 [gcode=11] [topology=linear],28162,H28_B31_lp28-3_ParA_X,lp28-3,H28,28162,251,100.0,752,250,"[(1, 251)]","[(16315, 17067)]","[(1, 251)]",2.6702648959590936,pf32
URI87H,contig_16 [gcode=11] [topology=linear],26671,F24_B31_lp28-1_ParA_X,lp28-1,F24,26671,254,100.0,761,253,"[(1, 254)]","[(8188, 8949)]","[(1, 254)]",2.8532863409695923,pf32
URI87H,contig_17 [gcode=11] [topology=linear],26498,NE_5261_cp26_ParA_1,cp26,NE_5261,26498,253,100.0,758,252,"[(1, 253)]","[(25212, 25970)]","[(1, 253)]",2.86059325232093,pf32
URI87H,contig_18 [gcode=11] [topology=linear],26307,I21_B31_lp28-4_ParA_X,lp28-4,I21,26307,250,100.0,749,249,"[(1, 250)]","[(12966, 13715)]","[(1, 250)]",2.847150948416771,pf32
URI87H,contig_19 [gcode=11] [topology=linear],21941,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21941,246,100.0,1450,241,"[(1, 242)]","[(21146, 21871), (14748, 15473)]","[(1, 242), (1, 242)]",6.608632241009982,pf32
URI87H,contig_2 [gcode=11] [topology=linear],53613,A20_B31_lp54_ParA_X,lp54,A20,53613,250,100.0,749,249,"[(1, 250)]","[(39312, 40061)]","[(1, 250)]",1.3970492231361795,pf32
URI87H,contig_20 [gcode=11] [topology=linear],4275,Q08_B31_lp56_ParA_X,lp56,Q08,4275,253,100.0,758,252,"[(1, 253)]","[(2712, 3470)]","[(1, 253)]",17.730994152046783,pf32
URI87H,contig_21 [gcode=11] [topology=linear],1706,gb|AE001578.1|,cp32-6,B31,1706,29838,99.88276670574444,1705,1705,"[(3173, 4878)]","[(1, 1706)]","[(4878, 3173)]",99.9413833528722,wp
URI87H,contig_22 [gcode=11] [topology=linear],1150,gb|CP019923.1|,lp28-1,PAbe,1150,28157,94.47224207767452,3793,4172,"[(743, 1893), (8202, 8549), (4833, 5155), (355, 674), (2116, 2468), (5892, 6228), (2698, 3048), (3270, 3612), (7059, 7401), (3846, 4158)]","[(806, 1144), (808, 1141), (806, 1150), (808, 1111), (808, 1127), (808, 1150), (806, 1149), (808, 1130), (1, 1150)]","[(743, 1893), (2116, 2468), (8202, 8549), (5892, 6228), (674, 355), (3270, 3612), (2698, 3048), (4833, 5155), (7059, 7401), (3846, 4158)]",329.8260869565217,wp
URI87H,contig_23 [gcode=11] [topology=linear],1100,gb|CP019923.1|,lp28-1,PAbe,1100,28157,91.88453159041394,6344,10953,"[(8096, 9203), (8680, 9704), (4765, 5829), (2012, 3144), (7526, 8654), (6365, 7500), (3172, 4290), (1550, 2568), (2596, 3720), (5830, 6933)]","[(107, 1100), (3, 1100), (1, 1100), (39, 1100), (1, 1017), (1, 1079)]","[(4765, 5829), (2596, 3720), (3172, 4290), (2012, 3144), (8096, 9203), (6365, 7500), (7526, 8654), (8680, 9704), (5830, 6933), (1550, 2568)]",576.7272727272727,wp
URI87H,contig_24 [gcode=11] [topology=linear],1054,gb|CP094583.1|,cp32-2,B379,1054,30302,99.90512333965845,1053,1053,"[(5450, 6503)]","[(1, 1054)]","[(6503, 5450)]",99.90512333965845,wp
URI87H,contig_3 [gcode=11] [topology=linear],44063,J17_B31_lp38_ParA_X,lp38,J17,44063,245,100.0,734,244,"[(1, 245)]","[(32212, 32946)]","[(1, 245)]",1.6657967001792888,pf32
URI87H,contig_4 [gcode=11] [topology=linear],34480,K21_B31_lp36_ParA_X,lp36,K21,34480,249,100.0,728,242,"[(1, 243)]","[(20177, 20905)]","[(1, 243)]",2.111368909512761,pf32
URI87H,contig_5 [gcode=11] [topology=linear],34241,Q40_B31_lp56_ParA_X,lp56,Q40,34241,251,100.0,752,250,"[(1, 251)]","[(7530, 8282)]","[(1, 251)]",2.196197540959668,pf32
URI87H,contig_6 [gcode=11] [topology=linear],31823,RS00040_ZS7_ZS7_lp25_ParA_X,lp25,RS00040,31823,252,100.0,755,251,"[(1, 252)]","[(11435, 12190)]","[(1, 252)]",2.372497878892625,pf32
URI87H,contig_7 [gcode=11] [topology=linear],31229,O32_B31_cp32-7_ParA_X,cp32-7,O32,31229,249,100.0,746,248,"[(1, 249)]","[(21546, 22292)]","[(1, 249)]",2.388805277146242,pf32
URI87H,contig_8 [gcode=11] [topology=linear],30866,B500_cp32-5_ParA_1,cp32-5,B500,30866,257,98.83268482490271,770,256,"[(1, 257)]","[(21586, 22356)]","[(1, 257)]",2.4946543121881684,pf32
URI87H,contig_9 [gcode=11] [topology=linear],30768,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,30768,252,100.0,755,251,"[(1, 252)]","[(14512, 15267)]","[(1, 252)]",2.453848153926157,pf32
URI88H,contig_1 [gcode=11] [topology=linear],906672,B379_chromosome_ParA_2,chromosome,B379,906672,380,100.0,1097,365,"[(1, 366)]","[(368861, 369958)]","[(1, 366)]",0.1209919353415568,pf32
URI88H,contig_10 [gcode=11] [topology=linear],30636,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,30636,257,100.0,770,256,"[(1, 257)]","[(20777, 21547)]","[(1, 257)]",2.5133829481655567,pf32
URI88H,contig_11 [gcode=11] [topology=linear],30439,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,30439,252,100.0,755,251,"[(1, 252)]","[(14938, 15693)]","[(1, 252)]",2.4803705772200138,pf32
URI88H,contig_12 [gcode=11] [topology=linear],30300,B379_cp32-2_ParA_1,cp32-2,B379,30300,251,100.0,752,250,"[(1, 251)]","[(21053, 21805)]","[(1, 251)]",2.4818481848184817,pf32
URI88H,contig_13 [gcode=11] [topology=linear],30258,RS07790_JD1_JD1_lp38_ParA_X,lp38,RS07790,30258,245,100.0,734,244,"[(1, 245)]","[(24785, 25519)]","[(1, 245)]",2.4258047458523366,pf32
URI88H,contig_14 [gcode=11] [topology=linear],29970,B379_chromosome_ParA_5,chromosome,B379,29970,262,100.0,785,261,"[(1, 262)]","[(26353, 27138)]","[(1, 262)]",2.6192859526192858,pf32
URI88H,contig_15 [gcode=11] [topology=linear],29050,RS06425_B331_B331_lp28_6_ParA_X,lp28-6,RS06425,29050,251,100.0,752,250,"[(1, 251)]","[(6021, 6773)]","[(1, 251)]",2.5886402753872635,pf32
URI88H,contig_16 [gcode=11] [topology=linear],26522,JD1_cp26_ParA_1,cp26,JD1,26522,253,100.0,758,252,"[(1, 253)]","[(1759, 2517)]","[(1, 253)]",2.858004675363849,pf32
URI88H,contig_17 [gcode=11] [topology=linear],21662,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21662,246,100.0,1450,241,"[(1, 242)]","[(6461, 7186), (67, 792)]","[(1, 242), (1, 242)]",6.693749422952636,pf32
URI88H,contig_18 [gcode=11] [topology=linear],21335,O32_B31_cp32-7_ParA_X,cp32-7,O32,21335,249,100.0,746,248,"[(1, 249)]","[(14926, 15672)]","[(1, 249)]",3.496601827982189,pf32
URI88H,contig_19 [gcode=11] [topology=linear],16730,RS01665_B31_NRZ_p_lp28-1_ParA_X,lp28-1,RS01665,16730,249,100.0,746,248,"[(1, 249)]","[(7035, 7781)]","[(1, 249)]",4.459055588762702,pf32
URI88H,contig_2 [gcode=11] [topology=linear],59619,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,59619,252,100.0,755,251,"[(1, 252)]","[(39783, 40538)]","[(1, 252)]",1.2663748133984132,pf32
URI88H,contig_20 [gcode=11] [topology=linear],14883,P32_B31_cp32-1_ParA_X,cp32-1,P32,14883,246,100.0,737,245,"[(1, 246)]","[(9628, 10365)]","[(1, 246)]",4.951958610495196,pf32
URI88H,contig_21 [gcode=11] [topology=linear],3168,gb|CP017214.1|,lp28-11,B331,3168,23104,99.90530303030305,3167,3167,"[(2162, 5329)]","[(1, 3168)]","[(2162, 5329)]",99.96843434343434,wp
URI88H,contig_3 [gcode=11] [topology=linear],54954,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,54954,254,100.0,761,253,"[(1, 254)]","[(12892, 13653)]","[(1, 254)]",1.3847945554463734,pf32
URI88H,contig_4 [gcode=11] [topology=linear],53918,A20_B31_lp54_ParA_X,lp54,A20,53918,250,100.0,749,249,"[(1, 250)]","[(39581, 40330)]","[(1, 250)]",1.389146481694425,pf32
URI88H,contig_5 [gcode=11] [topology=linear],53592,H28_B31_lp28-3_ParA_X,lp28-3,H28,53592,251,100.0,752,250,"[(1, 251)]","[(17949, 18701)]","[(1, 251)]",1.4031945066427824,pf32
URI88H,contig_6 [gcode=11] [topology=linear],30951,S35_B31_cp32-3_ParA_X,cp32-3,S35,30951,246,100.0,737,245,"[(1, 246)]","[(26461, 27198)]","[(1, 246)]",2.3811831604794675,pf32
URI88H,contig_7 [gcode=11] [topology=linear],30842,L32_B31_cp32-8_ParA_X,cp32-8,L32,30842,246,100.0,737,245,"[(1, 246)]","[(21505, 22242)]","[(1, 246)]",2.3895985993126256,pf32
URI88H,contig_8 [gcode=11] [topology=linear],30663,RS00580_ZS7_ZS7_cp32-12_ParA_X,cp32-12,RS00580,30663,260,100.0,779,259,"[(1, 260)]","[(21144, 21923)]","[(1, 260)]",2.540521149267847,pf32
URI88H,contig_9 [gcode=11] [topology=linear],30645,RS01520_MM1_plsm_cp32-6_ParA_X,cp32-6,RS01520,30645,249,100.0,746,248,"[(1, 249)]","[(20021, 20767)]","[(1, 249)]",2.434328601729483,pf32
URI89H,contig_1 [gcode=11] [topology=linear],910720,NE_5261_chromosome_ParA_2,chromosome,NE_5261,910720,380,100.0,1097,365,"[(1, 366)]","[(368888, 369985)]","[(1, 366)]",0.1204541461700632,pf32
URI89H,contig_10 [gcode=11] [topology=linear],30701,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,30701,257,100.0,770,256,"[(1, 257)]","[(27051, 27821)]","[(1, 257)]",2.508061626657112,pf32
URI89H,contig_11 [gcode=11] [topology=linear],30651,N32_B31_cp32-9_ParA_X,cp32-9,N32,30651,251,100.0,743,247,"[(1, 248)]","[(15369, 16112)]","[(1, 248)]",2.424064467717203,pf32
URI89H,contig_12 [gcode=11] [topology=linear],30299,RS01165_B31_NRZ_p_cp32-4_ParA_X,cp32-4,RS01165,30299,251,100.0,752,250,"[(1, 251)]","[(14683, 15435)]","[(1, 251)]",2.481930096702861,pf32
URI89H,contig_13 [gcode=11] [topology=linear],30223,S35_B31_cp32-3_ParA_X,cp32-3,S35,30223,246,100.0,737,245,"[(1, 246)]","[(26067, 26804)]","[(1, 246)]",2.4385401846276014,pf32
URI89H,contig_14 [gcode=11] [topology=linear],29902,RS06245_ZS7_ZS7_lp28-2_ParA_X,lp28-2,RS06245,29902,255,100.0,764,254,"[(1, 255)]","[(6034, 6798)]","[(1, 255)]",2.5550130426058457,pf32
URI89H,contig_15 [gcode=11] [topology=linear],29732,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,29732,252,100.0,755,251,"[(1, 252)]","[(25439, 26194)]","[(1, 252)]",2.539351540427822,pf32
URI89H,contig_16 [gcode=11] [topology=linear],28159,H28_B31_lp28-3_ParA_X,lp28-3,H28,28159,251,100.0,752,250,"[(1, 251)]","[(16312, 17064)]","[(1, 251)]",2.6705493803046982,pf32
URI89H,contig_17 [gcode=11] [topology=linear],27034,I21_B31_lp28-4_ParA_X,lp28-4,I21,27034,250,100.0,749,249,"[(1, 250)]","[(11565, 12314)]","[(1, 250)]",2.7705851890212325,pf32
URI89H,contig_18 [gcode=11] [topology=linear],26498,NE_5261_cp26_ParA_1,cp26,NE_5261,26498,253,100.0,758,252,"[(1, 253)]","[(11476, 12234)]","[(1, 253)]",2.86059325232093,pf32
URI89H,contig_19 [gcode=11] [topology=linear],23058,B379_chromosome_ParA_5,chromosome,B379,23058,262,100.0,785,261,"[(1, 262)]","[(1807, 2592)]","[(1, 262)]",3.4044583224911094,pf32
