assembly_id	contig_id	resolved_call
URI101H	contig_6 [gcode=11] [topology=linear]	lp28-1
URI101H	contig_7 [gcode=11] [topology=linear]	lp25
URI101H	contig_8 [gcode=11] [topology=linear]	cp32-7
URI101H	contig_9 [gcode=11] [topology=linear]	cp32-5
URI102H	contig_1 [gcode=11] [topology=linear]	chromosome
URI102H	contig_10 [gcode=11] [topology=linear]	cp32-9
URI102H	contig_11 [gcode=11] [topology=linear]	cp32-4
URI102H	contig_12 [gcode=11] [topology=linear]	cp32-3
URI102H	contig_13 [gcode=11] [topology=linear]	lp28-3
URI102H	contig_14 [gcode=11] [topology=linear]	lp28-1
URI102H	contig_15 [gcode=11] [topology=linear]	cp26
URI102H	contig_16 [gcode=11] [topology=linear]	lp17
URI102H	contig_17 [gcode=11] [topology=linear]	lp56
URI102H	contig_18 [gcode=11] [topology=linear]	cp32-4
URI102H	contig_19 [gcode=11] [topology=linear]	lp28-1
URI102H	contig_2 [gcode=11] [topology=linear]	lp28-2
URI102H	contig_20 [gcode=11] [topology=linear]	cp32-2
URI102H	contig_3 [gcode=11] [topology=linear]	lp54
URI102H	contig_4 [gcode=11] [topology=linear]	lp38
URI102H	contig_5 [gcode=11] [topology=linear]	lp56
URI102H	contig_6 [gcode=11] [topology=linear]	lp36
URI102H	contig_7 [gcode=11] [topology=linear]	lp25
URI102H	contig_8 [gcode=11] [topology=linear]	cp32-7
URI102H	contig_9 [gcode=11] [topology=linear]	cp32-5
URI103H	contig_1 [gcode=11] [topology=linear]	chromosome
URI103H	contig_10 [gcode=11] [topology=linear]	cp32-3
URI103H	contig_11 [gcode=11] [topology=linear]	lp28-4
URI103H	contig_12 [gcode=11] [topology=linear]	cp26
URI103H	contig_13 [gcode=11] [topology=linear]	lp25
URI103H	contig_14 [gcode=11] [topology=linear]	lp28-6
URI103H	contig_15 [gcode=11] [topology=linear]	lp17
URI103H	contig_16 [gcode=11] [topology=linear]	cp32-7
URI103H	contig_17 [gcode=11] [topology=linear]	cp32-9
URI103H	contig_18 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_19 [gcode=11] [topology=linear]	lp28-1
URI103H	contig_2 [gcode=11] [topology=linear]	lp28-3
URI103H	contig_3 [gcode=11] [topology=linear]	lp54
URI103H	contig_4 [gcode=11] [topology=linear]	cp32-12
URI103H	contig_5 [gcode=11] [topology=linear]	cp32-6
URI103H	contig_6 [gcode=11] [topology=linear]	cp32-1+5
URI103H	contig_7 [gcode=11] [topology=linear]	cp32-2
URI103H	contig_8 [gcode=11] [topology=linear]	cp32-11
URI103H	contig_9 [gcode=11] [topology=linear]	lp38
URI107H	contig_1 [gcode=11] [topology=linear]	chromosome
URI107H	contig_10 [gcode=11] [topology=linear]	cp32-4
URI107H	contig_11 [gcode=11] [topology=linear]	cp32-3
URI107H	contig_12 [gcode=11] [topology=linear]	cp32-6
URI107H	contig_13 [gcode=11] [topology=linear]	lp28-2
URI107H	contig_14 [gcode=11] [topology=linear]	cp32-11
URI107H	contig_15 [gcode=11] [topology=linear]	lp28-3
URI107H	contig_16 [gcode=11] [topology=linear]	lp28-1
URI107H	contig_17 [gcode=11] [topology=linear]	lp28-4
URI107H	contig_18 [gcode=11] [topology=linear]	cp26
URI107H	contig_19 [gcode=11] [topology=linear]	lp17
URI107H	contig_2 [gcode=11] [topology=linear]	lp54
URI107H	contig_3 [gcode=11] [topology=linear]	lp56
URI107H	contig_4 [gcode=11] [topology=linear]	lp38
URI107H	contig_5 [gcode=11] [topology=linear]	lp36
URI107H	contig_6 [gcode=11] [topology=linear]	lp25
URI107H	contig_7 [gcode=11] [topology=linear]	cp32-7
URI107H	contig_8 [gcode=11] [topology=linear]	cp32-5
URI107H	contig_9 [gcode=11] [topology=linear]	cp32-9
URI111H	contig_1 [gcode=11] [topology=linear]	chromosome
URI111H	contig_10 [gcode=11] [topology=linear]	cp32-6
URI111H	contig_11 [gcode=11] [topology=linear]	cp32-1+5
URI111H	contig_12 [gcode=11] [topology=linear]	cp32-9
URI111H	contig_13 [gcode=11] [topology=linear]	cp32-4
URI111H	contig_14 [gcode=11] [topology=linear]	cp32-11
URI111H	contig_15 [gcode=11] [topology=linear]	lp28-2
URI111H	contig_16 [gcode=11] [topology=linear]	lp28-3
URI111H	contig_17 [gcode=11] [topology=linear]	cp26
URI111H	contig_18 [gcode=11] [topology=linear]	lp28-4
URI111H	contig_19 [gcode=11] [topology=linear]	lp17
URI111H	contig_2 [gcode=11] [topology=linear]	lp56
URI111H	contig_20 [gcode=11] [topology=linear]	lp56
URI111H	contig_21 [gcode=11] [topology=linear]	lp21-cp9
URI111H	contig_3 [gcode=11] [topology=linear]	lp54
URI111H	contig_4 [gcode=11] [topology=linear]	lp38
URI111H	contig_5 [gcode=11] [topology=linear]	lp36
URI111H	contig_6 [gcode=11] [topology=linear]	lp28-1
URI111H	contig_7 [gcode=11] [topology=linear]	lp25
URI111H	contig_8 [gcode=11] [topology=linear]	cp32-7
URI111H	contig_9 [gcode=11] [topology=linear]	chromosome
URI112H	contig_1 [gcode=11] [topology=linear]	chromosome
URI112H	contig_10 [gcode=11] [topology=linear]	lp28-1
URI112H	contig_11 [gcode=11] [topology=linear]	lp25
URI112H	contig_12 [gcode=11] [topology=linear]	lp28-6
URI112H	contig_13 [gcode=11] [topology=linear]	lp17
URI112H	contig_14 [gcode=11] [topology=linear]	cp32-9
URI112H	contig_15 [gcode=11] [topology=linear]	cp32-7
URI112H	contig_16 [gcode=11] [topology=linear]	cp32-12
URI112H	contig_17 [gcode=11] [topology=linear]	lp38
URI112H	contig_18 [gcode=11] [topology=linear]	cp32-11
URI112H	contig_19 [gcode=11] [topology=linear]	cp32-3
URI112H	contig_2 [gcode=11] [topology=linear]	chromosome
URI112H	contig_20 [gcode=11] [topology=linear]	chromosome
URI112H	contig_21 [gcode=11] [topology=linear]	cp32-1+5
URI112H	contig_22 [gcode=11] [topology=linear]	chromosome
URI112H	contig_23 [gcode=11] [topology=linear]	cp32-3
URI112H	contig_24 [gcode=11] [topology=linear]	cp32-3
URI112H	contig_3 [gcode=11] [topology=linear]	lp54
URI112H	contig_4 [gcode=11] [topology=linear]	lp38
URI112H	contig_5 [gcode=11] [topology=linear]	cp32-8
URI112H	contig_6 [gcode=11] [topology=linear]	cp32-6
URI112H	contig_7 [gcode=11] [topology=linear]	cp32-2
URI112H	contig_8 [gcode=11] [topology=linear]	lp28-4
URI112H	contig_9 [gcode=11] [topology=linear]	cp26
URI117H	contig_1 [gcode=11] [topology=linear]	chromosome
URI117H	contig_10 [gcode=11] [topology=linear]	lp28-6
URI117H	contig_11 [gcode=11] [topology=linear]	lp28-5
URI117H	contig_12 [gcode=11] [topology=linear]	lp36
URI117H	contig_13 [gcode=11] [topology=linear]	cp32-7
URI117H	contig_14 [gcode=11] [topology=linear]	cp32-9
URI117H	contig_15 [gcode=11] [topology=linear]	lp17
URI117H	contig_16 [gcode=11] [topology=linear]	cp32-2
URI117H	contig_17 [gcode=11] [topology=linear]	lp28-1
URI117H	contig_18 [gcode=11] [topology=linear]	lp28-1
URI117H	contig_19 [gcode=11] [topology=linear]	cp32-11
URI117H	contig_2 [gcode=11] [topology=linear]	chromosome
URI117H	contig_20 [gcode=11] [topology=linear]	lp25
URI117H	contig_21 [gcode=11] [topology=linear]	lp54
URI117H	contig_22 [gcode=11] [topology=linear]	cp32-3
URI117H	contig_23 [gcode=11] [topology=linear]	lp25
URI117H	contig_24 [gcode=11] [topology=linear]	lp28-3
URI117H	contig_25 [gcode=11] [topology=linear]	chromosome
URI117H	contig_26 [gcode=11] [topology=linear]	chromosome
URI117H	contig_27 [gcode=11] [topology=linear]	lp25
URI117H	contig_28 [gcode=11] [topology=linear]	lp28-5
URI117H	contig_29 [gcode=11] [topology=linear]	cp32-1+5
URI117H	contig_3 [gcode=11] [topology=linear]	lp54
URI117H	contig_30 [gcode=11] [topology=linear]	cp32-12
URI117H	contig_31 [gcode=11] [topology=linear]	lp25
URI117H	contig_32 [gcode=11] [topology=linear]	cp32-5
URI117H	contig_33 [gcode=11] [topology=linear]	lp28-5
URI117H	contig_34 [gcode=11] [topology=linear]	lp25
URI117H	contig_35 [gcode=11] [topology=linear]	chromosome
URI117H	contig_36 [gcode=11] [topology=linear]	cp32-9
URI117H	contig_37 [gcode=11] [topology=linear]	cp32-3
URI117H	contig_38 [gcode=11] [topology=linear]	lp28-6
URI117H	contig_4 [gcode=11] [topology=linear]	cp32-12
URI117H	contig_5 [gcode=11] [topology=linear]	cp32-6
URI117H	contig_6 [gcode=11] [topology=linear]	lp38
URI117H	contig_7 [gcode=11] [topology=linear]	lp28-4
URI117H	contig_8 [gcode=11] [topology=linear]	cp26
URI117H	contig_9 [gcode=11] [topology=linear]	lp28-3
URI118H	contig_1 [gcode=11] [topology=linear]	chromosome
URI118H	contig_10 [gcode=11] [topology=linear]	cp26
URI118H	contig_11 [gcode=11] [topology=linear]	lp28-3
URI118H	contig_12 [gcode=11] [topology=linear]	lp36
URI118H	contig_13 [gcode=11] [topology=linear]	cp32-7
URI118H	contig_14 [gcode=11] [topology=linear]	cp32-9
URI118H	contig_15 [gcode=11] [topology=linear]	lp17
URI118H	contig_16 [gcode=11] [topology=linear]	lp28-1
URI118H	contig_17 [gcode=11] [topology=linear]	cp32-11
URI118H	contig_18 [gcode=11] [topology=linear]	cp32-12
URI118H	contig_19 [gcode=11] [topology=linear]	cp32-11
URI118H	contig_2 [gcode=11] [topology=linear]	lp54
URI118H	contig_20 [gcode=11] [topology=linear]	cp32-5
URI118H	contig_21 [gcode=11] [topology=linear]	cp32-6
URI118H	contig_22 [gcode=11] [topology=linear]	cp32-5
URI118H	contig_23 [gcode=11] [topology=linear]	cp32-8
URI118H	contig_24 [gcode=11] [topology=linear]	lp28-3
URI118H	contig_3 [gcode=11] [topology=linear]	cp32-1+5
URI118H	contig_4 [gcode=11] [topology=linear]	cp32-6
URI118H	contig_5 [gcode=11] [topology=linear]	cp32-2
URI118H	contig_6 [gcode=11] [topology=linear]	cp32-3
URI118H	contig_7 [gcode=11] [topology=linear]	lp28-5
URI118H	contig_8 [gcode=11] [topology=linear]	lp28-6
URI118H	contig_9 [gcode=11] [topology=linear]	lp28-4
URI120H	contig_1 [gcode=11] [topology=linear]	chromosome
URI120H	contig_10 [gcode=11] [topology=linear]	cp32-9
URI120H	contig_11 [gcode=11] [topology=linear]	cp32-4
URI120H	contig_12 [gcode=11] [topology=linear]	cp32-3
URI120H	contig_13 [gcode=11] [topology=linear]	cp32-6
URI120H	contig_14 [gcode=11] [topology=linear]	lp28-2
URI120H	contig_15 [gcode=11] [topology=linear]	lp28-3
URI120H	contig_16 [gcode=11] [topology=linear]	cp26
URI120H	contig_17 [gcode=11] [topology=linear]	chromosome
URI120H	contig_18 [gcode=11] [topology=linear]	lp25
URI120H	contig_19 [gcode=11] [topology=linear]	lp28-1
URI120H	contig_2 [gcode=11] [topology=linear]	lp54
URI120H	contig_20 [gcode=11] [topology=linear]	lp28-4
URI120H	contig_21 [gcode=11] [topology=linear]	lp17
URI120H	contig_22 [gcode=11] [topology=linear]	lp28-1
URI120H	contig_23 [gcode=11] [topology=linear]	cp32-7
URI120H	contig_24 [gcode=11] [topology=linear]	cp32-8
URI120H	contig_25 [gcode=11] [topology=linear]	cp32-7
URI120H	contig_26 [gcode=11] [topology=linear]	cp32-3
URI120H	contig_27 [gcode=11] [topology=linear]	cp32-4
URI120H	contig_28 [gcode=11] [topology=linear]	cp32-6
URI120H	contig_29 [gcode=11] [topology=linear]	cp32-8
URI120H	contig_3 [gcode=11] [topology=linear]	lp56
URI120H	contig_30 [gcode=11] [topology=linear]	cp32-4
URI120H	contig_4 [gcode=11] [topology=linear]	lp38
URI120H	contig_5 [gcode=11] [topology=linear]	lp36
URI120H	contig_6 [gcode=11] [topology=linear]	cp32-1
URI120H	contig_7 [gcode=11] [topology=linear]	cp32-5
URI120H	contig_8 [gcode=11] [topology=linear]	cp32-11
URI120H	contig_9 [gcode=11] [topology=linear]	cp32-12
URI33H	contig_1 [gcode=11] [topology=linear]	chromosome
URI33H	contig_10 [gcode=11] [topology=linear]	lp36
URI33H	contig_11 [gcode=11] [topology=linear]	lp56
URI33H	contig_12 [gcode=11] [topology=linear]	lp28-4
URI33H	contig_13 [gcode=11] [topology=linear]	cp26
URI33H	contig_14 [gcode=11] [topology=linear]	lp17
URI33H	contig_15 [gcode=11] [topology=linear]	lp28-8
URI33H	contig_16 [gcode=11] [topology=linear]	cp32-11
URI33H	contig_17 [gcode=11] [topology=linear]	cp32-1+5
URI33H	contig_2 [gcode=11] [topology=linear]	lp54
URI33H	contig_3 [gcode=11] [topology=linear]	lp38
URI33H	contig_4 [gcode=11] [topology=linear]	lp25
URI33H	contig_5 [gcode=11] [topology=linear]	lp28-3
URI33H	contig_6 [gcode=11] [topology=linear]	chromosome
URI33H	contig_7 [gcode=11] [topology=linear]	cp32-6
URI33H	contig_8 [gcode=11] [topology=linear]	lp28-7
URI33H	contig_9 [gcode=11] [topology=linear]	cp32-8
URI34H	contig_1 [gcode=11] [topology=linear]	chromosome
URI34H	contig_10 [gcode=11] [topology=linear]	lp28-2
URI34H	contig_11 [gcode=11] [topology=linear]	lp36
URI34H	contig_12 [gcode=11] [topology=linear]	lp28-6
URI34H	contig_13 [gcode=11] [topology=linear]	lp28-5
URI34H	contig_14 [gcode=11] [topology=linear]	cp32-7
URI34H	contig_15 [gcode=11] [topology=linear]	lp17
URI34H	contig_16 [gcode=11] [topology=linear]	cp32-10
URI34H	contig_17 [gcode=11] [topology=linear]	cp32-6
URI34H	contig_18 [gcode=11] [topology=linear]	cp9
URI34H	contig_19 [gcode=11] [topology=linear]	cp32-7
URI34H	contig_2 [gcode=11] [topology=linear]	lp54
URI34H	contig_20 [gcode=11] [topology=linear]	lp5
URI34H	contig_21 [gcode=11] [topology=linear]	lp28-6
URI34H	contig_22 [gcode=11] [topology=linear]	cp32-12
URI34H	contig_23 [gcode=11] [topology=linear]	cp32-10
URI34H	contig_24 [gcode=11] [topology=linear]	cp32-2
URI34H	contig_25 [gcode=11] [topology=linear]	cp32-7
URI34H	contig_26 [gcode=11] [topology=linear]	lp28-6
URI34H	contig_27 [gcode=11] [topology=linear]	cp32-6
URI34H	contig_28 [gcode=11] [topology=linear]	cp32-6
URI34H	contig_29 [gcode=11] [topology=linear]	cp32-9
URI34H	contig_3 [gcode=11] [topology=linear]	lp28-7
URI34H	contig_4 [gcode=11] [topology=linear]	cp32-13
URI34H	contig_5 [gcode=11] [topology=linear]	lp28-4
URI34H	contig_6 [gcode=11] [topology=linear]	lp38
URI34H	contig_7 [gcode=11] [topology=linear]	cp32-12
URI34H	contig_8 [gcode=11] [topology=linear]	lp28-3
URI34H	contig_9 [gcode=11] [topology=linear]	cp26
URI36H	contig_1 [gcode=11] [topology=linear]	chromosome
URI36H	contig_10 [gcode=11] [topology=linear]	lp28-6
URI36H	contig_11 [gcode=11] [topology=linear]	lp56
URI36H	contig_12 [gcode=11] [topology=linear]	lp28-4
URI36H	contig_13 [gcode=11] [topology=linear]	cp26
URI36H	contig_14 [gcode=11] [topology=linear]	lp36
URI36H	contig_15 [gcode=11] [topology=linear]	lp25
URI36H	contig_16 [gcode=11] [topology=linear]	lp28-3
URI36H	contig_17 [gcode=11] [topology=linear]	lp21
URI36H	contig_18 [gcode=11] [topology=linear]	cp32-5
URI36H	contig_19 [gcode=11] [topology=linear]	lp28-1
URI36H	contig_2 [gcode=11] [topology=linear]	lp54
URI36H	contig_20 [gcode=11] [topology=linear]	lp17
URI36H	contig_21 [gcode=11] [topology=linear]	cp9
URI36H	contig_22 [gcode=11] [topology=linear]	lp17
URI36H	contig_23 [gcode=11] [topology=linear]	lp28-5
URI36H	contig_24 [gcode=11] [topology=linear]	lp28-1
URI36H	contig_25 [gcode=11] [topology=linear]	lp28-1
URI36H	contig_3 [gcode=11] [topology=linear]	lp38
URI36H	contig_4 [gcode=11] [topology=linear]	cp32-4
URI36H	contig_5 [gcode=11] [topology=linear]	cp32-10
URI36H	contig_6 [gcode=11] [topology=linear]	cp32-11
URI36H	contig_7 [gcode=11] [topology=linear]	cp32-7
URI36H	contig_8 [gcode=11] [topology=linear]	cp32-6
URI36H	contig_9 [gcode=11] [topology=linear]	cp32-8
URI39H	contig_1 [gcode=11] [topology=linear]	chromosome
URI39H	contig_10 [gcode=11] [topology=linear]	cp32-9
URI39H	contig_11 [gcode=11] [topology=linear]	cp32-4
URI39H	contig_12 [gcode=11] [topology=linear]	cp32-11
URI39H	contig_13 [gcode=11] [topology=linear]	cp32-3
URI39H	contig_14 [gcode=11] [topology=linear]	chromosome
URI39H	contig_15 [gcode=11] [topology=linear]	lp28-2
URI39H	contig_16 [gcode=11] [topology=linear]	cp32-6
URI39H	contig_17 [gcode=11] [topology=linear]	cp26
URI39H	contig_18 [gcode=11] [topology=linear]	lp28-4
URI39H	contig_19 [gcode=11] [topology=linear]	lp25
URI39H	contig_2 [gcode=11] [topology=linear]	lp54
URI39H	contig_20 [gcode=11] [topology=linear]	lp17
URI39H	contig_21 [gcode=11] [topology=linear]	lp28-3
URI39H	contig_22 [gcode=11] [topology=linear]	lp28-3
URI39H	contig_23 [gcode=11] [topology=linear]	lp56
URI39H	contig_24 [gcode=11] [topology=linear]	lp21-cp9
URI39H	contig_25 [gcode=11] [topology=linear]	lp17
URI39H	contig_3 [gcode=11] [topology=linear]	lp56
URI39H	contig_4 [gcode=11] [topology=linear]	lp38
URI39H	contig_5 [gcode=11] [topology=linear]	lp36
URI39H	contig_6 [gcode=11] [topology=linear]	lp28-1
URI39H	contig_7 [gcode=11] [topology=linear]	cp32-7
URI39H	contig_8 [gcode=11] [topology=linear]	cp32-8
URI39H	contig_9 [gcode=11] [topology=linear]	cp32-1+5
URI40H	contig_1 [gcode=11] [topology=linear]	chromosome
URI40H	contig_10 [gcode=11] [topology=linear]	cp32-4
URI40H	contig_11 [gcode=11] [topology=linear]	cp32-11
URI40H	contig_12 [gcode=11] [topology=linear]	cp32-3
URI40H	contig_13 [gcode=11] [topology=linear]	lp28-2
URI40H	contig_14 [gcode=11] [topology=linear]	lp28-3
URI40H	contig_15 [gcode=11] [topology=linear]	cp26
URI40H	contig_16 [gcode=11] [topology=linear]	lp28-4
URI40H	contig_17 [gcode=11] [topology=linear]	lp56
URI40H	contig_18 [gcode=11] [topology=linear]	lp17
URI40H	contig_19 [gcode=11] [topology=linear]	lp56
URI40H	contig_2 [gcode=11] [topology=linear]	lp54
URI40H	contig_20 [gcode=11] [topology=linear]	cp32-1+5
URI40H	contig_21 [gcode=11] [topology=linear]	cp9-3
URI40H	contig_22 [gcode=11] [topology=linear]	cp32-8
URI40H	contig_23 [gcode=11] [topology=linear]	cp32-10
URI40H	contig_24 [gcode=11] [topology=linear]	cp32-11
URI40H	contig_25 [gcode=11] [topology=linear]	cp32-9-4
URI40H	contig_26 [gcode=11] [topology=linear]	cp32-12
URI40H	contig_3 [gcode=11] [topology=linear]	lp38
URI40H	contig_4 [gcode=11] [topology=linear]	lp36
URI40H	contig_5 [gcode=11] [topology=linear]	lp28-1
URI40H	contig_6 [gcode=11] [topology=linear]	lp25
URI40H	contig_7 [gcode=11] [topology=linear]	cp32-7
URI40H	contig_8 [gcode=11] [topology=linear]	cp32-6
URI40H	contig_9 [gcode=11] [topology=linear]	cp32-9
URI41H	contig_1 [gcode=11] [topology=linear]	chromosome
URI41H	contig_10 [gcode=11] [topology=linear]	cp32-4
URI41H	contig_11 [gcode=11] [topology=linear]	chromosome
URI41H	contig_12 [gcode=11] [topology=linear]	cp32-6
URI41H	contig_13 [gcode=11] [topology=linear]	lp28-2
URI41H	contig_14 [gcode=11] [topology=linear]	cp26
URI41H	contig_15 [gcode=11] [topology=linear]	lp28-4
URI41H	contig_16 [gcode=11] [topology=linear]	lp25
URI41H	contig_17 [gcode=11] [topology=linear]	lp56
URI41H	contig_18 [gcode=11] [topology=linear]	cp32-11
URI41H	contig_19 [gcode=11] [topology=linear]	cp32-6
URI41H	contig_2 [gcode=11] [topology=linear]	lp56
URI41H	contig_20 [gcode=11] [topology=linear]	lp56
URI41H	contig_21 [gcode=11] [topology=linear]	lp36
URI41H	contig_3 [gcode=11] [topology=linear]	lp54
URI41H	contig_4 [gcode=11] [topology=linear]	lp28-3
URI41H	contig_5 [gcode=11] [topology=linear]	lp36
URI41H	contig_6 [gcode=11] [topology=linear]	lp28-1
URI41H	contig_7 [gcode=11] [topology=linear]	cp32-7
URI41H	contig_8 [gcode=11] [topology=linear]	cp32-1+5
URI41H	contig_9 [gcode=11] [topology=linear]	cp32-9
URI42H	contig_1 [gcode=11] [topology=linear]	chromosome
URI42H	contig_10 [gcode=11] [topology=linear]	cp32-4
URI42H	contig_11 [gcode=11] [topology=linear]	cp32-11
URI42H	contig_12 [gcode=11] [topology=linear]	cp32-3
URI42H	contig_13 [gcode=11] [topology=linear]	lp28-2
URI42H	contig_14 [gcode=11] [topology=linear]	lp28-3
URI42H	contig_15 [gcode=11] [topology=linear]	cp26
URI42H	contig_16 [gcode=11] [topology=linear]	lp17
URI42H	contig_17 [gcode=11] [topology=linear]	lp56
URI42H	contig_18 [gcode=11] [topology=linear]	cp32-1+5
URI42H	contig_19 [gcode=11] [topology=linear]	cp32-8
URI42H	contig_2 [gcode=11] [topology=linear]	lp56
URI42H	contig_20 [gcode=11] [topology=linear]	cp32-11
URI42H	contig_21 [gcode=11] [topology=linear]	cp32-11
URI42H	contig_22 [gcode=11] [topology=linear]	lp56
URI42H	contig_23 [gcode=11] [topology=linear]	cp32-9-4
URI42H	contig_24 [gcode=11] [topology=linear]	lp36
URI42H	contig_25 [gcode=11] [topology=linear]	cp32-12
URI42H	contig_3 [gcode=11] [topology=linear]	lp54
URI42H	contig_4 [gcode=11] [topology=linear]	lp36
URI42H	contig_5 [gcode=11] [topology=linear]	lp28-1
URI42H	contig_6 [gcode=11] [topology=linear]	lp25
URI42H	contig_7 [gcode=11] [topology=linear]	cp32-7
URI42H	contig_8 [gcode=11] [topology=linear]	cp32-6
URI42H	contig_9 [gcode=11] [topology=linear]	cp32-9
URI44H	contig_1 [gcode=11] [topology=linear]	chromosome
URI44H	contig_10 [gcode=11] [topology=linear]	lp28-3
URI44H	contig_11 [gcode=11] [topology=linear]	cp26
URI44H	contig_12 [gcode=11] [topology=linear]	lp28-1
URI44H	contig_13 [gcode=11] [topology=linear]	lp25
URI44H	contig_14 [gcode=11] [topology=linear]	lp28-6
URI44H	contig_15 [gcode=11] [topology=linear]	lp17
URI44H	contig_16 [gcode=11] [topology=linear]	cp32-9
URI44H	contig_17 [gcode=11] [topology=linear]	cp32-7
URI44H	contig_18 [gcode=11] [topology=linear]	cp32-12
URI44H	contig_19 [gcode=11] [topology=linear]	cp32-11
URI44H	contig_2 [gcode=11] [topology=linear]	lp54
URI44H	contig_20 [gcode=11] [topology=linear]	cp32-1+5
URI44H	contig_21 [gcode=11] [topology=linear]	cp32-5
URI44H	contig_22 [gcode=11] [topology=linear]	cp32-8
URI44H	contig_3 [gcode=11] [topology=linear]	cp32-6
URI44H	contig_4 [gcode=11] [topology=linear]	cp32-2
URI44H	contig_5 [gcode=11] [topology=linear]	cp32-3
URI44H	contig_6 [gcode=11] [topology=linear]	lp38
URI44H	contig_7 [gcode=11] [topology=linear]	lp28-4
URI44H	contig_8 [gcode=11] [topology=linear]	lp36
URI44H	contig_9 [gcode=11] [topology=linear]	lp28-5
URI46H	contig_1 [gcode=11] [topology=linear]	chromosome
URI46H	contig_10 [gcode=11] [topology=linear]	cp26
URI46H	contig_11 [gcode=11] [topology=linear]	lp25
URI46H	contig_12 [gcode=11] [topology=linear]	lp28-6
URI46H	contig_13 [gcode=11] [topology=linear]	lp17
URI46H	contig_14 [gcode=11] [topology=linear]	cp32-9
URI46H	contig_15 [gcode=11] [topology=linear]	cp32-7
URI46H	contig_16 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_17 [gcode=11] [topology=linear]	cp32-11
URI46H	contig_18 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_19 [gcode=11] [topology=linear]	cp32-12
URI46H	contig_2 [gcode=11] [topology=linear]	chromosome
URI46H	contig_20 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_21 [gcode=11] [topology=linear]	lp28-3
URI46H	contig_22 [gcode=11] [topology=linear]	lp28-4
URI46H	contig_23 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_24 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_25 [gcode=11] [topology=linear]	cp32-2
URI46H	contig_26 [gcode=11] [topology=linear]	cp32-5
URI46H	contig_27 [gcode=11] [topology=linear]	lp36
URI46H	contig_3 [gcode=11] [topology=linear]	lp54
URI46H	contig_4 [gcode=11] [topology=linear]	lp28-3
URI46H	contig_5 [gcode=11] [topology=linear]	cp32-6
URI46H	contig_6 [gcode=11] [topology=linear]	cp32-1+5
URI46H	contig_7 [gcode=11] [topology=linear]	lp38
URI46H	contig_8 [gcode=11] [topology=linear]	cp32-2
URI46H	contig_9 [gcode=11] [topology=linear]	lp28-4
URI47H	contig_1 [gcode=11] [topology=linear]	chromosome
URI47H	contig_10 [gcode=11] [topology=linear]	cp32-2
URI47H	contig_11 [gcode=11] [topology=linear]	cp32-11
URI47H	contig_12 [gcode=11] [topology=linear]	cp32-3
URI47H	contig_13 [gcode=11] [topology=linear]	cp26
URI47H	contig_14 [gcode=11] [topology=linear]	lp28-1
URI47H	contig_15 [gcode=11] [topology=linear]	lp28-6
URI47H	contig_16 [gcode=11] [topology=linear]	lp17
URI47H	contig_17 [gcode=11] [topology=linear]	cp32-9
URI47H	contig_18 [gcode=11] [topology=linear]	cp32-7
URI47H	contig_19 [gcode=11] [topology=linear]	cp9
URI47H	contig_2 [gcode=11] [topology=linear]	lp28-3
URI47H	contig_20 [gcode=11] [topology=linear]	lp28-4
URI47H	contig_21 [gcode=11] [topology=linear]	lp36
URI47H	contig_3 [gcode=11] [topology=linear]	lp54
URI47H	contig_4 [gcode=11] [topology=linear]	lp25
URI47H	contig_5 [gcode=11] [topology=linear]	cp32-8
URI47H	contig_6 [gcode=11] [topology=linear]	cp32-12
URI47H	contig_7 [gcode=11] [topology=linear]	cp32-6
URI47H	contig_8 [gcode=11] [topology=linear]	cp32-1+5
URI47H	contig_9 [gcode=11] [topology=linear]	lp38
URI48H	contig_1 [gcode=11] [topology=linear]	chromosome
URI48H	contig_10 [gcode=11] [topology=linear]	lp56
URI48H	contig_11 [gcode=11] [topology=linear]	cp32-11
URI48H	contig_12 [gcode=11] [topology=linear]	lp28-7
URI48H	contig_13 [gcode=11] [topology=linear]	cp32-1+5
URI48H	contig_14 [gcode=11] [topology=linear]	cp26
URI48H	contig_15 [gcode=11] [topology=linear]	lp17
URI48H	contig_16 [gcode=11] [topology=linear]	cp9-3
URI48H	contig_2 [gcode=11] [topology=linear]	lp54
URI48H	contig_3 [gcode=11] [topology=linear]	lp28-4
URI48H	contig_4 [gcode=11] [topology=linear]	lp38
URI48H	contig_5 [gcode=11] [topology=linear]	lp25
URI48H	contig_6 [gcode=11] [topology=linear]	lp28-3
URI48H	contig_7 [gcode=11] [topology=linear]	cp32-6
URI48H	contig_8 [gcode=11] [topology=linear]	cp32-8
URI48H	contig_9 [gcode=11] [topology=linear]	lp36
URI56H	contig_1 [gcode=11] [topology=linear]	chromosome
URI56H	contig_10 [gcode=11] [topology=linear]	lp38
URI56H	contig_11 [gcode=11] [topology=linear]	lp21-cp9
URI56H	contig_12 [gcode=11] [topology=linear]	chromosome
URI56H	contig_13 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_14 [gcode=11] [topology=linear]	lp36
URI56H	contig_15 [gcode=11] [topology=linear]	lp56
