assembly_id	contig_id	resolved_call
UCT50H	contig_5	lp36
UCT50H	contig_50	cp32-10
UCT50H	contig_51	cp32-7
UCT50H	contig_52	cp32-9
UCT50H	contig_53	cp32-7
UCT50H	contig_54	cp32-9
UCT50H	contig_55	cp32-10
UCT50H	contig_56	cp32-9
UCT50H	contig_57	cp32-1
UCT50H	contig_58	cp32-10
UCT50H	contig_59	cp32-9
UCT50H	contig_6	cp32-12
UCT50H	contig_60	cp32-2
UCT50H	contig_7	cp32-1+5
UCT50H	contig_8	cp26
UCT50H	contig_9	lp25
UCT92H	contig_1	chromosome
UCT92H	contig_10	cp32-2
UCT92H	contig_11	cp32-11
UCT92H	contig_12	lp38
UCT92H	contig_13	cp32-3
UCT92H	contig_14	lp28-4
UCT92H	contig_15	cp26
UCT92H	contig_16	lp28-3
UCT92H	contig_17	lp28-1
UCT92H	contig_18	lp28-6
UCT92H	contig_19	lp36
UCT92H	contig_2	lp54
UCT92H	contig_20	cp32-9
UCT92H	contig_21	cp32-7
UCT92H	contig_22	lp28-1
UCT92H	contig_23	lp28-4
UCT92H	contig_24	lp28-1
UCT92H	contig_25	lp36
UCT92H	contig_26	lp28-3
UCT92H	contig_27	lp28-1
UCT92H	contig_28	lp28-1
UCT92H	contig_29	lp28-1
UCT92H	contig_3	lp25
UCT92H	contig_30	lp28-3
UCT92H	contig_31	lp28-1
UCT92H	contig_32	lp28-1
UCT92H	contig_33	lp28-6
UCT92H	contig_34	
UCT92H	contig_35	lp28-1
UCT92H	contig_36	lp28-1
UCT92H	contig_37	lp28-1
UCT92H	contig_38	lp28-1
UCT92H	contig_39	lp28-1
UCT92H	contig_4	lp28-5
UCT92H	contig_40	
UCT92H	contig_41	lp56
UCT92H	contig_5	cp32-1
UCT92H	contig_6	cp32-8
UCT92H	contig_7	cp32-12
UCT92H	contig_8	cp32-1+5
UCT92H	contig_9	cp32-6
UCT96H	contig_1	chromosome
UCT96H	contig_10	cp32-8
UCT96H	contig_11	lp28-2
UCT96H	contig_12	cp32-7
UCT96H	contig_13	lp28-4
UCT96H	contig_14	lp25
UCT96H	contig_15	cp26
UCT96H	contig_16	lp28-5
UCT96H	contig_17	cp32-9
UCT96H	contig_18	lp17
UCT96H	contig_19	lp28-3
UCT96H	contig_2	lp54
UCT96H	contig_20	chromosome
UCT96H	contig_21	lp28-1
UCT96H	contig_22	lp28-3
UCT96H	contig_23	lp28-3
UCT96H	contig_24	lp28-3
UCT96H	contig_25	lp36
UCT96H	contig_26	lp28-11
UCT96H	contig_27	lp28-5
UCT96H	contig_28	lp28-3
UCT96H	contig_29	lp28-5
UCT96H	contig_3	lp38
UCT96H	contig_4	lp36
UCT96H	contig_5	cp32-1
UCT96H	contig_6	cp32-6
UCT96H	contig_7	cp32-11
UCT96H	contig_8	cp32-4
UCT96H	contig_9	cp32-3
UNY1032P	contig_1	chromosome
UNY1032P	contig_10	lp25
UNY1032P	contig_11	lp28-1
UNY1032P	contig_12	lp28-2
UNY1032P	contig_13	lp28-3
UNY1032P	contig_14	lp28-4
UNY1032P	contig_15	lp36
UNY1032P	contig_16	lp38
UNY1032P	contig_17	lp54
UNY1032P	contig_18	lp56
UNY1032P	contig_2	cp26
UNY1032P	contig_3	cp32-11
UNY1032P	contig_4	cp32-3
UNY1032P	contig_5	cp32-4
UNY1032P	contig_6	cp32-5
UNY1032P	contig_7	cp32-6
UNY1032P	contig_8	cp32-9
UNY1032P	contig_9	lp17
UNY1038P	contig_1	chromosome
UNY1038P	contig_10	lp17
UNY1038P	contig_11	lp25
UNY1038P	contig_12	lp28-1
UNY1038P	contig_13	lp28-3
UNY1038P	contig_14	lp28-4
UNY1038P	contig_15	lp28-5
UNY1038P	contig_16	lp28-6
UNY1038P	contig_17	lp36
UNY1038P	contig_18	lp38
UNY1038P	contig_19	lp54
UNY1038P	contig_2	cp26
UNY1038P	contig_3	cp32-11
UNY1038P	contig_4	cp32-12
UNY1038P	contig_5	cp32-2
UNY1038P	contig_6	cp32-6
UNY1038P	contig_7	cp32-7
UNY1038P	contig_8	cp32-9
UNY1038P	contig_9	cp9
UNY1083P	contig_1	chromosome
UNY1083P	contig_10	lp36
UNY1083P	contig_100	
UNY1083P	contig_101	
UNY1083P	contig_102	
UNY1083P	contig_103	
UNY1083P	contig_104	
UNY1083P	contig_105	
UNY1083P	contig_106	
UNY1083P	contig_107	
UNY1083P	contig_108	cp9
UNY1083P	contig_109	
UNY1083P	contig_11	cp32-12
UNY1083P	contig_110	
UNY1083P	contig_111	
UNY1083P	contig_112	
UNY1083P	contig_113	
UNY1083P	contig_114	
UNY1083P	contig_115	
UNY1083P	contig_116	lp38
UNY1083P	contig_117	
UNY1083P	contig_118	lp38
UNY1083P	contig_119	lp38
UNY1083P	contig_12	lp17
UNY1083P	contig_120	lp56
UNY1083P	contig_121	cp32-7
UNY1083P	contig_122	lp28-3
UNY1083P	contig_123	lp38
UNY1083P	contig_124	lp28-1
UNY1083P	contig_125	
UNY1083P	contig_126	lp38
UNY1083P	contig_127	lp38
UNY1083P	contig_128	lp38
UNY1083P	contig_129	lp38
UNY1083P	contig_13	lp28-1
UNY1083P	contig_130	lp36
UNY1083P	contig_131	cp32-12
UNY1083P	contig_132	cp32-9
UNY1083P	contig_133	lp38
UNY1083P	contig_134	lp38
UNY1083P	contig_135	lp36
UNY1083P	contig_14	cp32-1
UNY1083P	contig_15	lp38
UNY1083P	contig_16	lp56
UNY1083P	contig_17	cp32-6
UNY1083P	contig_18	lp28-5
UNY1083P	contig_19	cp32-3
UNY1083P	contig_2	lp25
UNY1083P	contig_20	cp32-9
UNY1083P	contig_21	cp32-3
UNY1083P	contig_22	lp38
UNY1083P	contig_23	cp32-10
UNY1083P	contig_24	cp32-1+5
UNY1083P	contig_25	cp32-8
UNY1083P	contig_26	cp32-6
UNY1083P	contig_27	cp32-10
UNY1083P	contig_28	cp32-12
UNY1083P	contig_29	cp26
UNY1083P	contig_3	lp54
UNY1083P	contig_30	cp32-12
UNY1083P	contig_31	lp28-3
UNY1083P	contig_32	
UNY1083P	contig_33	cp32-9
UNY1083P	contig_34	lp28-1
UNY1083P	contig_35	cp32-8
UNY1083P	contig_36	lp38
UNY1083P	contig_37	
UNY1083P	contig_38	
UNY1083P	contig_39	lp38
UNY1083P	contig_4	lp28-3
UNY1083P	contig_40	lp38
UNY1083P	contig_41	lp38
UNY1083P	contig_42	
UNY1083P	contig_43	
UNY1083P	contig_44	lp28-1
UNY1083P	contig_45	
UNY1083P	contig_46	cp32-8
UNY1083P	contig_47	
UNY1083P	contig_48	
UNY1083P	contig_49	
UNY1083P	contig_5	cp32-11
UNY1083P	contig_50	lp38
UNY1083P	contig_51	
UNY1083P	contig_52	
UNY1083P	contig_53	
UNY1083P	contig_54	
UNY1083P	contig_55	lp38
UNY1083P	contig_56	
UNY1083P	contig_57	lp38
UNY1083P	contig_58	cp32-9
UNY1083P	contig_59	
UNY1083P	contig_6	cp32-1+5
UNY1083P	contig_60	
UNY1083P	contig_61	
UNY1083P	contig_62	
UNY1083P	contig_63	
UNY1083P	contig_64	
UNY1083P	contig_65	
UNY1083P	contig_66	cp32-10
UNY1083P	contig_67	
UNY1083P	contig_68	lp38
UNY1083P	contig_69	
UNY1083P	contig_7	cp32-8
UNY1083P	contig_70	
UNY1083P	contig_71	
UNY1083P	contig_72	
UNY1083P	contig_73	
UNY1083P	contig_74	
UNY1083P	contig_75	
UNY1083P	contig_76	
UNY1083P	contig_77	
UNY1083P	contig_78	
UNY1083P	contig_79	
UNY1083P	contig_8	lp28-6
UNY1083P	contig_80	
UNY1083P	contig_81	
UNY1083P	contig_82	
UNY1083P	contig_83	
UNY1083P	contig_84	
UNY1083P	contig_85	
UNY1083P	contig_86	
UNY1083P	contig_87	
UNY1083P	contig_88	
UNY1083P	contig_89	
UNY1083P	contig_9	cp26
UNY1083P	contig_90	
UNY1083P	contig_91	lp38
UNY1083P	contig_92	
UNY1083P	contig_93	
UNY1083P	contig_94	
UNY1083P	contig_95	cp32-8
UNY1083P	contig_96	
UNY1083P	contig_97	
UNY1083P	contig_98	
UNY1083P	contig_99	
UNY1085P	contig_1	chromosome
UNY1085P	contig_10	lp25
UNY1085P	contig_11	lp28-2
UNY1085P	contig_12	lp28-3
UNY1085P	contig_13	lp28-4
UNY1085P	contig_14	lp28-5
UNY1085P	contig_15	lp28-6
UNY1085P	contig_16	lp36
UNY1085P	contig_17	lp38
UNY1085P	contig_18	lp54
UNY1085P	contig_2	cp26
UNY1085P	contig_3	cp32-12
UNY1085P	contig_4	cp32-4
UNY1085P	contig_5	cp32-3
UNY1085P	contig_6	cp32-1+5
UNY1085P	contig_7	cp32-7
UNY1085P	contig_8	cp32-9
UNY1085P	contig_9	lp17
UNY1090P	contig_1	chromosome
UNY1090P	contig_10	cp32-3
UNY1090P	contig_11	lp17
UNY1090P	contig_12	lp25
UNY1090P	contig_13	lp28-1
UNY1090P	contig_14	lp28-3
UNY1090P	contig_15	lp28-4
UNY1090P	contig_16	lp28-1
UNY1090P	contig_17	lp28-6
UNY1090P	contig_18	lp36
UNY1090P	contig_19	lp54
UNY1090P	contig_2	cp26
UNY1090P	contig_3	cp32-1
UNY1090P	contig_4	cp32-11
UNY1090P	contig_5	cp32-12
UNY1090P	contig_6	cp32-2
UNY1090P	contig_7	cp32-1+5
UNY1090P	contig_8	cp32-7
UNY1090P	contig_9	cp32-8
UNY1128P	contig_1	chromosome
UNY1128P	contig_10	lp28-6
UNY1128P	contig_11	cp26
UNY1128P	contig_12	cp32-9
UNY1128P	contig_13	lp56
UNY1128P	contig_14	lp17
UNY1128P	contig_15	lp28-1
UNY1128P	contig_16	cp32-3
UNY1128P	contig_17	lp38
UNY1128P	contig_18	cp32-12
UNY1128P	contig_19	lp28-5
UNY1128P	contig_2	chromosome
UNY1128P	contig_20	lp38
UNY1128P	contig_21	cp32-6
UNY1128P	contig_22	cp9
UNY1128P	contig_23	cp32-9
UNY1128P	contig_24	cp9
UNY1128P	contig_25	cp32-8
UNY1128P	contig_26	cp26
UNY1128P	contig_27	cp32-12
UNY1128P	contig_28	cp32-12
UNY1128P	contig_29	cp32-1+5
UNY1128P	contig_3	cp32-1
UNY1128P	contig_30	cp9
UNY1128P	contig_31	lp28-1
UNY1128P	contig_32	cp32-8
UNY1128P	contig_33	cp32-3
UNY1128P	contig_34	cp32-8
UNY1128P	contig_35	lp28-1
UNY1128P	contig_36	cp9
UNY1128P	contig_37	cp32-8
UNY1128P	contig_38	cp32-10
UNY1128P	contig_39	
UNY1128P	contig_4	lp25
UNY1128P	contig_40	
UNY1128P	contig_41	
UNY1128P	contig_42	cp32-6
UNY1128P	contig_43	lp38
UNY1128P	contig_44	
UNY1128P	contig_45	lp38
UNY1128P	contig_46	
UNY1128P	contig_47	
UNY1128P	contig_48	
UNY1128P	contig_49	cp32-3
UNY1128P	contig_5	lp54
UNY1128P	contig_50	lp38
UNY1128P	contig_51	lp38
UNY1128P	contig_52	
UNY1128P	contig_53	
UNY1128P	contig_54	
UNY1128P	contig_55	
UNY1128P	contig_56	
UNY1128P	contig_57	
UNY1128P	contig_58	
UNY1128P	contig_59	
UNY1128P	contig_6	cp32-11
UNY1128P	contig_60	
UNY1128P	contig_61	
UNY1128P	contig_62	lp38
UNY1128P	contig_63	cp32-6
UNY1128P	contig_64	cp32-10
UNY1128P	contig_65	cp32-9
UNY1128P	contig_66	lp38
UNY1128P	contig_67	lp38
UNY1128P	contig_68	cp32-9
UNY1128P	contig_69	chromosome
UNY1128P	contig_7	lp28-5
UNY1128P	contig_70	lp38
UNY1128P	contig_71	cp32-10
UNY1128P	contig_72	cp32-6
UNY1128P	contig_73	cp32-3
UNY1128P	contig_74	lp38
UNY1128P	contig_75	cp32-5
UNY1128P	contig_76	
UNY1128P	contig_77	lp38
UNY1128P	contig_78	cp32-10
UNY1128P	contig_79	lp38
UNY1128P	contig_8	cp32-8
UNY1128P	contig_80	cp32-3
UNY1128P	contig_81	cp32-7
UNY1128P	contig_82	lp28-5
UNY1128P	contig_83	cp32-6
UNY1128P	contig_84	chromosome
UNY1128P	contig_85	cp32-5
UNY1128P	contig_86	cp32-8
UNY1128P	contig_87	lp56
UNY1128P	contig_88	cp32-11
UNY1128P	contig_89	cp32-3
UNY1128P	contig_9	lp28-3
UNY1128P	contig_90	lp38
UNY1128P	contig_91	lp38
UNY1128P	contig_92	lp56
UNY1128P	contig_93	lp38
UNY149P	contig_1	chromosome
UNY149P	contig_10	lp17
UNY149P	contig_11	lp25
UNY149P	contig_12	lp28-1
UNY149P	contig_13	lp28-3
UNY149P	contig_14	lp28-4
UNY149P	contig_15	lp28-5
UNY149P	contig_16	lp28-6
UNY149P	contig_17	lp36
UNY149P	contig_18	lp38
UNY149P	contig_19	lp54
UNY149P	contig_2	cp26
UNY149P	contig_3	cp32-11
UNY149P	contig_4	cp32-3
UNY149P	contig_5	cp32-2
UNY149P	contig_6	cp32-1+5
UNY149P	contig_7	cp32-6
UNY149P	contig_8	cp32-7
UNY149P	contig_9	cp32-9
UNY169P	contig_1	chromosome
UNY169P	contig_10	lp17
UNY169P	contig_11	lp25
UNY169P	contig_12	lp28-2
UNY169P	contig_13	lp28-3
UNY169P	contig_14	lp28-4
UNY169P	contig_15	lp36
UNY169P	contig_16	lp38
UNY169P	contig_17	lp54
UNY169P	contig_2	cp26
UNY169P	contig_3	cp32-10
UNY169P	contig_4	cp32-12
UNY169P	contig_5	cp32-4
UNY169P	contig_6	cp32-1+5
UNY169P	contig_7	cp32-7
UNY169P	contig_8	cp32-9
UNY169P	contig_9	cp9
UNY172P	contig_1	chromosome
UNY172P	contig_10	lp25
UNY172P	contig_11	lp28-2
UNY172P	contig_12	lp28-3
UNY172P	contig_13	lp28-4
UNY172P	contig_14	lp36
UNY172P	contig_15	lp38
UNY172P	contig_16	lp54
UNY172P	contig_2	cp26
UNY172P	contig_3	cp32-12
UNY172P	contig_4	cp32-4
UNY172P	contig_5	cp32-3
UNY172P	contig_6	cp32-1+5
UNY172P	contig_7	cp32-7
UNY172P	contig_8	cp32-9
UNY172P	contig_9	lp17
UNY193P	contig_1	chromosome
UNY193P	contig_10	lp25
UNY193P	contig_11	lp28-3
UNY193P	contig_12	lp28-4
UNY193P	contig_13	lp28-6
UNY193P	contig_14	lp28-7
UNY193P	contig_15	lp28-2
UNY193P	contig_16	lp36
UNY193P	contig_17	lp38
UNY193P	contig_18	lp54
UNY193P	contig_19	lp5
UNY193P	contig_2	cp26
UNY193P	contig_3	cp32-10
UNY193P	contig_4	cp32-12
UNY193P	contig_5	cp32-13
UNY193P	contig_6	cp32-6
UNY193P	contig_7	cp32-7
UNY193P	contig_8	cp9
UNY193P	contig_9	lp17
UNY203P	contig_1	chromosome
UNY203P	contig_10	lp17
UNY203P	contig_11	lp28-3
UNY203P	contig_12	lp28-1
UNY203P	contig_13	lp28-6
UNY203P	contig_14	lp36
UNY203P	contig_15	lp38
UNY203P	contig_16	lp5
UNY203P	contig_17	lp54
UNY203P	contig_2	cp26
UNY203P	contig_3	cp32-10
UNY203P	contig_4	cp32-12
UNY203P	contig_5	cp32-1
UNY203P	contig_6	cp32-5
UNY203P	contig_7	cp32-6
UNY203P	contig_8	cp32-7
UNY203P	contig_9	cp9
UNY208P	contig_1	chromosome
UNY208P	contig_10	cp32-3
UNY208P	contig_11	lp17
UNY208P	contig_12	lp25
UNY208P	contig_13	lp28-1
UNY208P	contig_14	lp28-3
UNY208P	contig_15	lp28-4
UNY208P	contig_16	lp28-1
UNY208P	contig_17	lp28-6
UNY208P	contig_18	lp36
UNY208P	contig_19	lp54
UNY208P	contig_2	cp26
UNY208P	contig_3	cp32-1
UNY208P	contig_4	cp32-11
UNY208P	contig_5	cp32-12
UNY208P	contig_6	cp32-2
UNY208P	contig_7	cp32-1+5
UNY208P	contig_8	cp32-7
UNY208P	contig_9	cp32-8
UNY990P	contig_1	chromosome
UNY990P	contig_10	lp28-3
UNY990P	contig_11	lp28-4
UNY990P	contig_12	lp28-1
UNY990P	contig_13	lp28-7
UNY990P	contig_14	lp28-8
UNY990P	contig_15	lp36
UNY990P	contig_16	lp38
UNY990P	contig_17	lp54
UNY990P	contig_2	cp26
UNY990P	contig_3	cp32-6
UNY990P	contig_4	cp32-11
UNY990P	contig_5	lp56
UNY990P	contig_6	cp32-8
UNY990P	contig_7	cp9-3
UNY990P	contig_8	lp17
UNY990P	contig_9	lp25
URI101H	contig_1	chromosome
URI101H	contig_10	cp32-9
URI101H	contig_11	cp32-3
URI101H	contig_12	cp32-4
URI101H	contig_13	cp32-11
URI101H	contig_14	cp32-6
URI101H	contig_15	lp28-2
URI101H	contig_16	chromosome
URI101H	contig_17	lp28-3
URI101H	contig_18	cp26
URI101H	contig_19	lp28-4
URI101H	contig_2	lp54
URI101H	contig_20	lp28-5
URI101H	contig_21	lp17
URI101H	contig_22	lp56
URI101H	contig_23	lp28-4
URI101H	contig_24	lp56
URI101H	contig_25	lp36
URI101H	contig_26	lp36
URI101H	contig_27	lp56
URI101H	contig_3	lp56
URI101H	contig_4	lp38
URI101H	contig_5	lp36
URI101H	contig_6	lp28-1
URI101H	contig_7	lp25
URI101H	contig_8	cp32-7
URI101H	contig_9	cp32-5
URI102H	contig_1	chromosome
URI102H	contig_10	cp32-9
URI102H	contig_11	cp32-4
URI102H	contig_12	cp32-3
URI102H	contig_13	lp28-3
URI102H	contig_14	lp28-1
URI102H	contig_15	cp26
URI102H	contig_16	lp17
URI102H	contig_17	lp56
URI102H	contig_18	cp32-4
URI102H	contig_19	lp28-1
URI102H	contig_2	lp28-2
URI102H	contig_20	cp32-2
URI102H	contig_21	lp36
URI102H	contig_22	lp28-3
URI102H	contig_23	lp56
URI102H	contig_24	cp32-5
URI102H	contig_25	cp32-3
URI102H	contig_26	cp32-2
URI102H	contig_27	cp32-2
URI102H	contig_28	lp36
URI102H	contig_29	cp32-3
URI102H	contig_3	lp54
URI102H	contig_30	lp56
URI102H	contig_31	lp56
URI102H	contig_32	lp56
URI102H	contig_33	cp32-8
URI102H	contig_4	lp38
URI102H	contig_5	lp56
URI102H	contig_6	lp36
URI102H	contig_7	lp25
URI102H	contig_8	cp32-7
URI102H	contig_9	cp32-5
URI103H	contig_1	chromosome
URI103H	contig_10	cp32-3
URI103H	contig_11	lp28-4
URI103H	contig_12	cp26
URI103H	contig_13	lp25
URI103H	contig_14	lp28-6
URI103H	contig_15	lp17
URI103H	contig_16	cp32-7
URI103H	contig_17	cp32-9
URI103H	contig_18	lp28-1
URI103H	contig_19	lp28-1
URI103H	contig_2	lp28-3
URI103H	contig_20	lp36
URI103H	contig_21	lp28-1
URI103H	contig_22	lp28-6
URI103H	contig_23	lp28-1
URI103H	contig_24	lp28-1
URI103H	contig_25	lp28-1
URI103H	contig_26	lp28-1
URI103H	contig_27	lp28-1
URI103H	contig_28	lp28-1
URI103H	contig_29	lp36
URI103H	contig_3	lp54
URI103H	contig_30	lp28-1
URI103H	contig_31	lp28-1
URI103H	contig_32	lp28-1
URI103H	contig_33	lp28-1
URI103H	contig_34	lp28-1
URI103H	contig_35	lp28-1
URI103H	contig_36	
URI103H	contig_37	lp28-1
URI103H	contig_38	lp36
URI103H	contig_39	lp28-1
URI103H	contig_4	cp32-12
URI103H	contig_40	lp28-1
URI103H	contig_41	lp28-1
URI103H	contig_42	lp36
URI103H	contig_43	lp28-1
URI103H	contig_44	lp28-1
URI103H	contig_45	lp28-1
URI103H	contig_46	
URI103H	contig_5	cp32-6
URI103H	contig_6	cp32-1+5
URI103H	contig_7	cp32-2
URI103H	contig_8	cp32-11
URI103H	contig_9	lp38
URI107H	contig_1	chromosome
URI107H	contig_10	cp32-4
URI107H	contig_11	cp32-3
URI107H	contig_12	cp32-6
URI107H	contig_13	lp28-2
URI107H	contig_14	cp32-11
URI107H	contig_15	lp28-3
URI107H	contig_16	lp28-1
URI107H	contig_17	lp28-4
URI107H	contig_18	cp26
URI107H	contig_19	lp17
URI107H	contig_2	lp54
URI107H	contig_20	lp28-1
URI107H	contig_21	lp28-3
URI107H	contig_22	lp36
URI107H	contig_23	lp56
URI107H	contig_24	lp28-1
URI107H	contig_25	lp28-1
URI107H	contig_26	lp28-1
URI107H	contig_27	lp36
URI107H	contig_28	lp28-1
URI107H	contig_29	lp28-1
URI107H	contig_3	lp56
URI107H	contig_30	lp56
URI107H	contig_4	lp38
URI107H	contig_5	lp36
URI107H	contig_6	lp25
URI107H	contig_7	cp32-7
URI107H	contig_8	cp32-5
URI107H	contig_9	cp32-9
URI111H	contig_1	chromosome
URI111H	contig_10	cp32-6
URI111H	contig_11	cp32-1+5
URI111H	contig_12	cp32-9
URI111H	contig_13	cp32-4
URI111H	contig_14	cp32-11
URI111H	contig_15	lp28-2
URI111H	contig_16	lp28-3
URI111H	contig_17	cp26
URI111H	contig_18	lp28-4
URI111H	contig_19	lp17
URI111H	contig_2	lp56
URI111H	contig_20	lp56
URI111H	contig_21	lp21-cp9
URI111H	contig_22	lp56
URI111H	contig_3	lp54
URI111H	contig_4	lp38
URI111H	contig_5	lp36
URI111H	contig_6	lp28-1
URI111H	contig_7	lp25
URI111H	contig_8	cp32-7
URI111H	contig_9	chromosome
URI112H	contig_1	chromosome
URI112H	contig_10	lp28-1
URI112H	contig_11	lp25
URI112H	contig_12	lp28-6
URI112H	contig_13	lp17
URI112H	contig_14	cp32-9
URI112H	contig_15	cp32-7
URI112H	contig_16	cp32-12
URI112H	contig_17	lp38
URI112H	contig_18	cp32-11
URI112H	contig_19	cp32-3
URI112H	contig_2	chromosome
URI112H	contig_20	chromosome
URI112H	contig_21	cp32-1+5
URI112H	contig_22	chromosome
URI112H	contig_23	cp32-3
URI112H	contig_24	cp32-3
URI112H	contig_25	cp32-5
URI112H	contig_26	lp36
URI112H	contig_27	cp32-5
URI112H	contig_28	cp32-8
URI112H	contig_29	cp32-3
URI112H	contig_3	lp54
URI112H	contig_30	cp32-11
URI112H	contig_31	cp32-3
URI112H	contig_32	lp28-3
URI112H	contig_33	cp32-7
URI112H	contig_34	cp32-3
URI112H	contig_35	cp32-5
URI112H	contig_36	cp32-11
URI112H	contig_37	cp32-11
URI112H	contig_38	cp32-3
URI112H	contig_39	cp32-3
URI112H	contig_4	lp38
URI112H	contig_40	cp32-7
URI112H	contig_41	cp32-8
URI112H	contig_42	cp32-5
URI112H	contig_43	cp32-5
URI112H	contig_44	cp32-6
URI112H	contig_45	cp32-12
URI112H	contig_46	cp32-11
URI112H	contig_47	cp32-3
URI112H	contig_48	cp32-3
URI112H	contig_49	cp32-5
URI112H	contig_5	cp32-8
URI112H	contig_50	cp32-3
URI112H	contig_51	lp28-1
URI112H	contig_52	lp28-5
URI112H	contig_53	cp32-5
URI112H	contig_54	cp32-7
URI112H	contig_55	cp32-6
URI112H	contig_56	lp28-5
URI112H	contig_57	cp32-3
URI112H	contig_58	cp32-11
URI112H	contig_6	cp32-6
URI112H	contig_7	cp32-2
URI112H	contig_8	lp28-4
URI112H	contig_9	cp26
URI117H	contig_1	chromosome
URI117H	contig_10	lp28-6
URI117H	contig_100	cp32-1
URI117H	contig_101	cp32-12
URI117H	contig_102	cp32-12
URI117H	contig_103	cp32-3
URI117H	contig_104	cp32-12
URI117H	contig_105	cp32-12
URI117H	contig_11	lp28-5
URI117H	contig_12	lp36
URI117H	contig_13	cp32-7
URI117H	contig_14	cp32-9
URI117H	contig_15	lp17
URI117H	contig_16	cp32-2
URI117H	contig_17	lp28-1
URI117H	contig_18	lp28-1
URI117H	contig_19	cp32-11
URI117H	contig_2	chromosome
URI117H	contig_20	lp25
URI117H	contig_21	lp54
URI117H	contig_22	cp32-3
URI117H	contig_23	lp25
URI117H	contig_24	lp28-3
URI117H	contig_25	chromosome
URI117H	contig_26	chromosome
URI117H	contig_27	lp25
URI117H	contig_28	lp28-5
URI117H	contig_29	cp32-1+5
URI117H	contig_3	lp54
URI117H	contig_30	cp32-12
URI117H	contig_31	lp25
URI117H	contig_32	cp32-5
URI117H	contig_33	lp28-5
URI117H	contig_34	lp25
URI117H	contig_35	chromosome
URI117H	contig_36	cp32-9
URI117H	contig_37	cp32-3
URI117H	contig_38	lp28-6
URI117H	contig_39	lp25
URI117H	contig_4	cp32-12
URI117H	contig_40	chromosome
URI117H	contig_41	lp28-5
URI117H	contig_42	lp36
URI117H	contig_43	lp28-5
URI117H	contig_44	cp32-2
URI117H	contig_45	cp32-3
URI117H	contig_46	cp32-2
URI117H	contig_47	lp54
URI117H	contig_48	cp32-9
URI117H	contig_49	lp54
URI117H	contig_5	cp32-6
URI117H	contig_50	cp32-7
URI117H	contig_51	chromosome
URI117H	contig_52	lp28-3
URI117H	contig_53	lp36
URI117H	contig_54	cp32-6
URI117H	contig_55	cp32-9-4
URI117H	contig_56	lp28-5
URI117H	contig_57	cp32-9
URI117H	contig_58	lp25
URI117H	contig_59	lp28-3
URI117H	contig_6	lp38
URI117H	contig_60	chromosome
URI117H	contig_61	cp32-11
URI117H	contig_62	cp32-3
URI117H	contig_63	lp25
URI117H	contig_64	lp28-3
URI117H	contig_65	lp28-4
URI117H	contig_66	cp32-3
URI117H	contig_67	chromosome
URI117H	contig_68	cp32-5
URI117H	contig_69	lp36
URI117H	contig_7	lp28-4
URI117H	contig_70	lp28-3
URI117H	contig_71	cp32-4
URI117H	contig_72	cp32-9
URI117H	contig_73	cp32-10
URI117H	contig_74	cp32-12
URI117H	contig_75	cp32-2
URI117H	contig_76	cp32-3
URI117H	contig_77	lp28-6
URI117H	contig_78	lp28-6
URI117H	contig_79	lp28-1
URI117H	contig_8	cp26
URI117H	contig_80	lp38
URI117H	contig_81	lp25
URI117H	contig_82	cp32-3
URI117H	contig_83	cp32-9
URI117H	contig_84	lp28-6
URI117H	contig_85	cp32-9
URI117H	contig_86	cp32-3
URI117H	contig_87	cp32-2
URI117H	contig_88	cp32-3
URI117H	contig_89	cp32-2
URI117H	contig_9	lp28-3
URI117H	contig_90	lp38
URI117H	contig_91	cp32-10
URI117H	contig_92	cp32-7
URI117H	contig_93	cp32-4
URI117H	contig_94	lp28-3
URI117H	contig_95	cp32-9
URI117H	contig_96	cp32-12
URI117H	contig_97	lp36
URI117H	contig_98	cp32-11
URI117H	contig_99	lp28-3
URI118H	contig_1	chromosome
URI118H	contig_10	cp26
URI118H	contig_11	lp28-3
URI118H	contig_12	lp36
URI118H	contig_13	cp32-7
URI118H	contig_14	cp32-9
URI118H	contig_15	lp17
URI118H	contig_16	lp28-1
URI118H	contig_17	cp32-11
URI118H	contig_18	cp32-12
URI118H	contig_19	cp32-11
URI118H	contig_2	lp54
URI118H	contig_20	cp32-5
URI118H	contig_21	cp32-6
URI118H	contig_22	cp32-5
URI118H	contig_23	cp32-8
URI118H	contig_24	lp28-3
URI118H	contig_25	lp28-4
URI118H	contig_26	lp28-1
URI118H	contig_27	lp28-1
URI118H	contig_28	cp32-8
URI118H	contig_29	lp28-3
URI118H	contig_3	cp32-1+5
URI118H	contig_30	cp32-3
URI118H	contig_31	cp32-9
URI118H	contig_32	lp28-1
URI118H	contig_33	cp32-5
URI118H	contig_34	cp32-11
URI118H	contig_35	cp32-6
URI118H	contig_36	cp32-5
URI118H	contig_37	cp32-9-4
URI118H	contig_38	lp28-1
URI118H	contig_39	cp32-1
URI118H	contig_4	cp32-6
URI118H	contig_40	cp32-2
URI118H	contig_41	cp32-11
URI118H	contig_42	cp32-8
URI118H	contig_43	cp32-11
URI118H	contig_44	cp32-6
URI118H	contig_45	lp28-1
URI118H	contig_46	lp28-1
URI118H	contig_47	cp32-5
URI118H	contig_48	lp28-4
URI118H	contig_49	lp28-6
URI118H	contig_5	cp32-2
URI118H	contig_50	lp36
URI118H	contig_51	cp32-11
URI118H	contig_52	cp32-8
