assembly_id	contig_id	contig_len	old_call	new_call	category	resolved_call
URI41H	contig_4 [gcode=11] [topology=linear]	43055	lp28-3	lp28-3	exact_match	lp28-3
URI41H	contig_40 [gcode=11] [topology=linear]	381		cp32-2	new_only	cp32-2
URI41H	contig_41 [gcode=11] [topology=linear]	378		cp32-11	new_only	cp32-11
URI41H	contig_42 [gcode=11] [topology=linear]	371		cp32-3	new_only	cp32-3
URI41H	contig_43 [gcode=11] [topology=linear]	353		cp32-6	new_only	cp32-6
URI41H	contig_44 [gcode=11] [topology=linear]	344		lp56	new_only	lp56
URI41H	contig_45 [gcode=11] [topology=linear]	330		lp56	new_only	lp56
URI41H	contig_46 [gcode=11] [topology=linear]	304		lp56	new_only	lp56
URI41H	contig_47 [gcode=11] [topology=linear]	296		cp32-6	new_only	cp32-6
URI41H	contig_48 [gcode=11] [topology=linear]	277		cp32-9	new_only	cp32-9
URI41H	contig_49 [gcode=11] [topology=linear]	276		lp56	new_only	lp56
URI41H	contig_5 [gcode=11] [topology=linear]	34502	lp36	lp36	exact_match	lp36
URI41H	contig_50 [gcode=11] [topology=linear]	269		cp32-6	new_only	cp32-6
URI41H	contig_51 [gcode=11] [topology=linear]	261		cp32-9	new_only	cp32-9
URI41H	contig_52 [gcode=11] [topology=linear]	249		cp32-6	new_only	cp32-6
URI41H	contig_53 [gcode=11] [topology=linear]	244		cp32-8	new_only	cp32-8
URI41H	contig_54 [gcode=11] [topology=linear]	235		cp32-7	new_only	cp32-7
URI41H	contig_55 [gcode=11] [topology=linear]	233		cp32-11	new_only	cp32-11
URI41H	contig_56 [gcode=11] [topology=linear]	232		cp32-6	new_only	cp32-6
URI41H	contig_57 [gcode=11] [topology=linear]	228		cp32-4	new_only	cp32-4
URI41H	contig_58 [gcode=11] [topology=linear]	228		cp32-1	new_only	cp32-1
URI41H	contig_59 [gcode=11] [topology=linear]	221		cp32-9	new_only	cp32-9
URI41H	contig_6 [gcode=11] [topology=linear]	34091	lp28-1	lp28-1*	annotation_suffix	lp28-1
URI41H	contig_60 [gcode=11] [topology=linear]	207		cp32-2	new_only	cp32-2
URI41H	contig_61 [gcode=11] [topology=linear]	203		lp56	new_only	lp56
URI41H	contig_62 [gcode=11] [topology=linear]	197		cp32-1	new_only	cp32-1
URI41H	contig_63 [gcode=11] [topology=linear]	190		unclassified	new_only	unclassified
URI41H	contig_64 [gcode=11] [topology=linear]	187		unclassified	new_only	unclassified
URI41H	contig_65 [gcode=11] [topology=linear]	179		unclassified	new_only	unclassified
URI41H	contig_66 [gcode=11] [topology=linear]	166		unclassified	new_only	unclassified
URI41H	contig_67 [gcode=11] [topology=linear]	166		unclassified	new_only	unclassified
URI41H	contig_68 [gcode=11] [topology=linear]	164		unclassified	new_only	unclassified
URI41H	contig_69 [gcode=11] [topology=linear]	158		unclassified	new_only	unclassified
URI41H	contig_7 [gcode=11] [topology=linear]	31177	cp32-7	cp32-7	exact_match	cp32-7
URI41H	contig_70 [gcode=11] [topology=linear]	158		unclassified	new_only	unclassified
URI41H	contig_71 [gcode=11] [topology=linear]	149		unclassified	new_only	unclassified
URI41H	contig_72 [gcode=11] [topology=linear]	148		unclassified	new_only	unclassified
URI41H	contig_73 [gcode=11] [topology=linear]	147		unclassified	new_only	unclassified
URI41H	contig_74 [gcode=11] [topology=linear]	143		unclassified	new_only	unclassified
URI41H	contig_75 [gcode=11] [topology=linear]	142		unclassified	new_only	unclassified
URI41H	contig_76 [gcode=11] [topology=linear]	141		unclassified	new_only	unclassified
URI41H	contig_77 [gcode=11] [topology=linear]	139		unclassified	new_only	unclassified
URI41H	contig_78 [gcode=11] [topology=linear]	137		unclassified	new_only	unclassified
URI41H	contig_79 [gcode=11] [topology=linear]	132		unclassified	new_only	unclassified
URI41H	contig_8 [gcode=11] [topology=linear]	30700	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
URI41H	contig_80 [gcode=11] [topology=linear]	130		unclassified	new_only	unclassified
URI41H	contig_81 [gcode=11] [topology=linear]	130		unclassified	new_only	unclassified
URI41H	contig_82 [gcode=11] [topology=linear]	111		unclassified	new_only	unclassified
URI41H	contig_83 [gcode=11] [topology=linear]	105		unclassified	new_only	unclassified
URI41H	contig_84 [gcode=11] [topology=linear]	103		unclassified	new_only	unclassified
URI41H	contig_9 [gcode=11] [topology=linear]	30647	cp32-9	cp32-9	exact_match	cp32-9
URI42H	contig_1 [gcode=11] [topology=linear]	910587	chromosome	chromosome	exact_match	chromosome
URI42H	contig_10 [gcode=11] [topology=linear]	30296	cp32-4	cp32-4	exact_match	cp32-4
URI42H	contig_11 [gcode=11] [topology=linear]	30270	cp32-11	cp32-11	exact_match	cp32-11
URI42H	contig_12 [gcode=11] [topology=linear]	30223	cp32-3	cp32-3	exact_match	cp32-3
URI42H	contig_13 [gcode=11] [topology=linear]	29948	lp28-2	lp28-2	exact_match	lp28-2
URI42H	contig_14 [gcode=11] [topology=linear]	28159	lp28-3	lp28-3	exact_match	lp28-3
URI42H	contig_15 [gcode=11] [topology=linear]	26498	cp26	cp26	exact_match	cp26
URI42H	contig_16 [gcode=11] [topology=linear]	22110	lp17	lp17*	annotation_suffix	lp17
URI42H	contig_17 [gcode=11] [topology=linear]	15745	lp56	lp56	exact_match	lp56
URI42H	contig_18 [gcode=11] [topology=linear]	7284	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
URI42H	contig_19 [gcode=11] [topology=linear]	2070	cp32-8	cp32-8	exact_match	cp32-8
URI42H	contig_2 [gcode=11] [topology=linear]	57475	lp56	lp56	exact_match	lp56
URI42H	contig_20 [gcode=11] [topology=linear]	1918	cp32-11	cp32-11	exact_match	cp32-11
URI42H	contig_21 [gcode=11] [topology=linear]	1480	cp32-11	cp32-11	exact_match	cp32-11
URI42H	contig_22 [gcode=11] [topology=linear]	1241	lp56	lp56	exact_match	lp56
URI42H	contig_23 [gcode=11] [topology=linear]	1150	cp32-9-4	cp32-9-4	exact_match	cp32-9-4
URI42H	contig_24 [gcode=11] [topology=linear]	1026	lp36	lp36	exact_match	lp36
URI42H	contig_25 [gcode=11] [topology=linear]	1002	cp32-12	cp32-2	same_family_tiebreak	cp32-12
URI42H	contig_26 [gcode=11] [topology=linear]	912		cp32-12	new_only	cp32-12
URI42H	contig_27 [gcode=11] [topology=linear]	904		cp32-5	new_only	cp32-5
URI42H	contig_28 [gcode=11] [topology=linear]	886		cp32-3	new_only	cp32-3
URI42H	contig_29 [gcode=11] [topology=linear]	788		cp32-5	new_only	cp32-5
URI42H	contig_3 [gcode=11] [topology=linear]	53701	lp54	lp54	exact_match	lp54
URI42H	contig_30 [gcode=11] [topology=linear]	767		cp32-1	new_only	cp32-1
URI42H	contig_31 [gcode=11] [topology=linear]	729		cp32-4	new_only	cp32-4
URI42H	contig_32 [gcode=11] [topology=linear]	659		cp32-7	new_only	cp32-7
URI42H	contig_33 [gcode=11] [topology=linear]	605		cp32-7	new_only	cp32-7
URI42H	contig_34 [gcode=11] [topology=linear]	574		cp32-4	new_only	cp32-4
URI42H	contig_35 [gcode=11] [topology=linear]	566		cp32-4	new_only	cp32-4
URI42H	contig_36 [gcode=11] [topology=linear]	564		cp32-6	new_only	cp32-6
URI42H	contig_37 [gcode=11] [topology=linear]	465		cp32-3+10	new_only	cp32-3+10
URI42H	contig_38 [gcode=11] [topology=linear]	403		cp32-3	new_only	cp32-3
URI42H	contig_39 [gcode=11] [topology=linear]	400		cp32-10	new_only	cp32-10
URI42H	contig_4 [gcode=11] [topology=linear]	34540	lp36	lp36	exact_match	lp36
URI42H	contig_40 [gcode=11] [topology=linear]	400		cp32-4	new_only	cp32-4
URI42H	contig_41 [gcode=11] [topology=linear]	400		cp32-6	new_only	cp32-6
URI42H	contig_42 [gcode=11] [topology=linear]	384		cp32-5	new_only	cp32-5
URI42H	contig_43 [gcode=11] [topology=linear]	363		lp56	new_only	lp56
URI42H	contig_44 [gcode=11] [topology=linear]	304		lp56	new_only	lp56
URI42H	contig_45 [gcode=11] [topology=linear]	285		cp32-7	new_only	cp32-7
URI42H	contig_46 [gcode=11] [topology=linear]	285		cp32-8	new_only	cp32-8
URI42H	contig_47 [gcode=11] [topology=linear]	285		cp32-3	new_only	cp32-3
URI42H	contig_48 [gcode=11] [topology=linear]	284		cp32-7	new_only	cp32-7
URI42H	contig_49 [gcode=11] [topology=linear]	271		lp56	new_only	lp56
URI42H	contig_5 [gcode=11] [topology=linear]	33453	lp28-1	lp28-1*	annotation_suffix	lp28-1
URI42H	contig_50 [gcode=11] [topology=linear]	237		cp32-7	new_only	cp32-7
URI42H	contig_51 [gcode=11] [topology=linear]	227		cp32-9	new_only	cp32-9
URI42H	contig_52 [gcode=11] [topology=linear]	207		cp32-1	new_only	cp32-1
URI42H	contig_53 [gcode=11] [topology=linear]	206		cp32-7	new_only	cp32-7
URI42H	contig_54 [gcode=11] [topology=linear]	193		unclassified	new_only	unclassified
URI42H	contig_55 [gcode=11] [topology=linear]	180		unclassified	new_only	unclassified
URI42H	contig_56 [gcode=11] [topology=linear]	174		unclassified	new_only	unclassified
URI42H	contig_57 [gcode=11] [topology=linear]	172		unclassified	new_only	unclassified
URI42H	contig_58 [gcode=11] [topology=linear]	161		unclassified	new_only	unclassified
URI42H	contig_59 [gcode=11] [topology=linear]	161		unclassified	new_only	unclassified
URI42H	contig_6 [gcode=11] [topology=linear]	31828	lp25	lp25	exact_match	lp25
URI42H	contig_60 [gcode=11] [topology=linear]	158		unclassified	new_only	unclassified
URI42H	contig_61 [gcode=11] [topology=linear]	156		unclassified	new_only	unclassified
URI42H	contig_62 [gcode=11] [topology=linear]	148		unclassified	new_only	unclassified
URI42H	contig_63 [gcode=11] [topology=linear]	147		unclassified	new_only	unclassified
URI42H	contig_64 [gcode=11] [topology=linear]	142		unclassified	new_only	unclassified
URI42H	contig_65 [gcode=11] [topology=linear]	141		unclassified	new_only	unclassified
URI42H	contig_66 [gcode=11] [topology=linear]	130		unclassified	new_only	unclassified
URI42H	contig_67 [gcode=11] [topology=linear]	128		unclassified	new_only	unclassified
URI42H	contig_68 [gcode=11] [topology=linear]	128		unclassified	new_only	unclassified
URI42H	contig_69 [gcode=11] [topology=linear]	122		unclassified	new_only	unclassified
URI42H	contig_7 [gcode=11] [topology=linear]	31250	cp32-7	cp32-7	exact_match	cp32-7
URI42H	contig_70 [gcode=11] [topology=linear]	114		unclassified	new_only	unclassified
URI42H	contig_71 [gcode=11] [topology=linear]	114		unclassified	new_only	unclassified
URI42H	contig_72 [gcode=11] [topology=linear]	110		unclassified	new_only	unclassified
URI42H	contig_73 [gcode=11] [topology=linear]	105		unclassified	new_only	unclassified
URI42H	contig_74 [gcode=11] [topology=linear]	103		unclassified	new_only	unclassified
URI42H	contig_8 [gcode=11] [topology=linear]	30746	cp32-6	cp32-6	exact_match	cp32-6
URI42H	contig_9 [gcode=11] [topology=linear]	30651	cp32-9	cp32-9	exact_match	cp32-9
URI44H	contig_1 [gcode=11] [topology=linear]	921082	chromosome	chromosome	exact_match	chromosome
URI44H	contig_10 [gcode=11] [topology=linear]	27219	lp28-3	lp28-3	exact_match	lp28-3
URI44H	contig_11 [gcode=11] [topology=linear]	26514	cp26	cp26	exact_match	cp26
URI44H	contig_12 [gcode=11] [topology=linear]	25140	lp28-1	lp28-1	exact_match	lp28-1
URI44H	contig_13 [gcode=11] [topology=linear]	24780	lp25	lp25	exact_match	lp25
URI44H	contig_14 [gcode=11] [topology=linear]	24223	lp28-6	lp28-6	exact_match	lp28-6
URI44H	contig_15 [gcode=11] [topology=linear]	21544	lp17	lp17*	annotation_suffix	lp17
URI44H	contig_16 [gcode=11] [topology=linear]	21164	cp32-9	cp32-9	exact_match	cp32-9
URI44H	contig_17 [gcode=11] [topology=linear]	21164	cp32-7	cp32-7	exact_match	cp32-7
URI44H	contig_18 [gcode=11] [topology=linear]	12562	cp32-12	cp32-12	exact_match	cp32-12
URI44H	contig_19 [gcode=11] [topology=linear]	7826	cp32-11	cp32-11	exact_match	cp32-11
URI44H	contig_2 [gcode=11] [topology=linear]	53768	lp54	lp54	exact_match	lp54
URI44H	contig_20 [gcode=11] [topology=linear]	2745	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
URI44H	contig_21 [gcode=11] [topology=linear]	1304	cp32-5	cp32-5	exact_match	cp32-5
URI44H	contig_22 [gcode=11] [topology=linear]	1111	cp32-8	cp32-6	same_family_tiebreak	cp32-8
URI44H	contig_23 [gcode=11] [topology=linear]	956		lp28-11	new_only	lp28-11
URI44H	contig_24 [gcode=11] [topology=linear]	946		cp32-5	new_only	cp32-5
URI44H	contig_25 [gcode=11] [topology=linear]	926		cp32-8	new_only	cp32-8
URI44H	contig_26 [gcode=11] [topology=linear]	908		cp32-11	new_only	cp32-11
URI44H	contig_27 [gcode=11] [topology=linear]	890		lp28-4	new_only	lp28-4
URI44H	contig_28 [gcode=11] [topology=linear]	852		lp28-6	new_only	lp28-6
URI44H	contig_29 [gcode=11] [topology=linear]	724		cp32-7	new_only	cp32-7
URI44H	contig_3 [gcode=11] [topology=linear]	30638	cp32-6	cp32-6	exact_match	cp32-6
URI44H	contig_30 [gcode=11] [topology=linear]	705		cp32-11	new_only	cp32-11
URI44H	contig_31 [gcode=11] [topology=linear]	674		cp32-11	new_only	cp32-11
URI44H	contig_32 [gcode=11] [topology=linear]	645		cp32-11	new_only	cp32-11
URI44H	contig_33 [gcode=11] [topology=linear]	593		cp32-12	new_only	cp32-12
URI44H	contig_34 [gcode=11] [topology=linear]	560		cp32-5	new_only	cp32-5
URI44H	contig_35 [gcode=11] [topology=linear]	544		lp36	new_only	lp36
URI44H	contig_36 [gcode=11] [topology=linear]	501		cp32-7	new_only	cp32-7
URI44H	contig_37 [gcode=11] [topology=linear]	500		cp32-1	new_only	cp32-1
URI44H	contig_38 [gcode=11] [topology=linear]	464		cp32-3	new_only	cp32-3
URI44H	contig_39 [gcode=11] [topology=linear]	450		cp32-6	new_only	cp32-6
URI44H	contig_4 [gcode=11] [topology=linear]	30301	cp32-2	cp32-2	exact_match	cp32-2
URI44H	contig_40 [gcode=11] [topology=linear]	448		cp32-5	new_only	cp32-5
URI44H	contig_41 [gcode=11] [topology=linear]	425		cp32-11	new_only	cp32-11
URI44H	contig_42 [gcode=11] [topology=linear]	420		cp32-3	new_only	cp32-3
URI44H	contig_43 [gcode=11] [topology=linear]	408		cp32-5	new_only	cp32-5
URI44H	contig_44 [gcode=11] [topology=linear]	398		cp32-3	new_only	cp32-3
URI44H	contig_45 [gcode=11] [topology=linear]	387		lp28-1	new_only	lp28-1
URI44H	contig_46 [gcode=11] [topology=linear]	315		cp32-8	new_only	cp32-8
URI44H	contig_47 [gcode=11] [topology=linear]	314		cp32-6	new_only	cp32-6
URI44H	contig_48 [gcode=11] [topology=linear]	260		cp32-2	new_only	cp32-2
URI44H	contig_49 [gcode=11] [topology=linear]	247		lp56	new_only	lp56
URI44H	contig_5 [gcode=11] [topology=linear]	30259	cp32-3	cp32-3	exact_match	cp32-3
URI44H	contig_50 [gcode=11] [topology=linear]	239		lp28-6	new_only	lp28-6
URI44H	contig_51 [gcode=11] [topology=linear]	216		cp32-6	new_only	cp32-6
URI44H	contig_52 [gcode=11] [topology=linear]	215		cp32-6	new_only	cp32-6
URI44H	contig_53 [gcode=11] [topology=linear]	211		lp36	new_only	lp36
URI44H	contig_54 [gcode=11] [topology=linear]	210		cp32-8	new_only	cp32-8
URI44H	contig_55 [gcode=11] [topology=linear]	206		cp32-8	new_only	cp32-8
URI44H	contig_56 [gcode=11] [topology=linear]	199		unclassified	new_only	unclassified
URI44H	contig_57 [gcode=11] [topology=linear]	176		unclassified	new_only	unclassified
URI44H	contig_58 [gcode=11] [topology=linear]	170		unclassified	new_only	unclassified
URI44H	contig_59 [gcode=11] [topology=linear]	165		unclassified	new_only	unclassified
URI44H	contig_6 [gcode=11] [topology=linear]	30250	lp38	lp38	exact_match	lp38
URI44H	contig_60 [gcode=11] [topology=linear]	165		unclassified	new_only	unclassified
URI44H	contig_61 [gcode=11] [topology=linear]	161		unclassified	new_only	unclassified
URI44H	contig_62 [gcode=11] [topology=linear]	157		unclassified	new_only	unclassified
URI44H	contig_63 [gcode=11] [topology=linear]	153		unclassified	new_only	unclassified
URI44H	contig_64 [gcode=11] [topology=linear]	150		unclassified	new_only	unclassified
URI44H	contig_65 [gcode=11] [topology=linear]	134		unclassified	new_only	unclassified
URI44H	contig_66 [gcode=11] [topology=linear]	133		unclassified	new_only	unclassified
URI44H	contig_67 [gcode=11] [topology=linear]	130		unclassified	new_only	unclassified
URI44H	contig_68 [gcode=11] [topology=linear]	130		unclassified	new_only	unclassified
URI44H	contig_69 [gcode=11] [topology=linear]	127		unclassified	new_only	unclassified
URI44H	contig_7 [gcode=11] [topology=linear]	28668	lp28-4	lp28-4	exact_match	lp28-4
URI44H	contig_70 [gcode=11] [topology=linear]	119		unclassified	new_only	unclassified
URI44H	contig_71 [gcode=11] [topology=linear]	114		unclassified	new_only	unclassified
URI44H	contig_72 [gcode=11] [topology=linear]	111		unclassified	new_only	unclassified
URI44H	contig_73 [gcode=11] [topology=linear]	110		unclassified	new_only	unclassified
URI44H	contig_74 [gcode=11] [topology=linear]	106		unclassified	new_only	unclassified
URI44H	contig_75 [gcode=11] [topology=linear]	106		unclassified	new_only	unclassified
URI44H	contig_8 [gcode=11] [topology=linear]	27997	lp36	lp36	exact_match	lp36
URI44H	contig_9 [gcode=11] [topology=linear]	27804	lp28-5	lp28-5	exact_match	lp28-5
URI46H	contig_1 [gcode=11] [topology=linear]	906762	chromosome	chromosome	exact_match	chromosome
URI46H	contig_10 [gcode=11] [topology=linear]	26514	cp26	cp26	exact_match	cp26
URI46H	contig_11 [gcode=11] [topology=linear]	24752	lp25	lp25	exact_match	lp25
URI46H	contig_12 [gcode=11] [topology=linear]	24565	lp28-6	lp28-6	exact_match	lp28-6
URI46H	contig_13 [gcode=11] [topology=linear]	21420	lp17	lp17*	annotation_suffix	lp17
URI46H	contig_14 [gcode=11] [topology=linear]	21169	cp32-9	cp32-9	exact_match	cp32-9
URI46H	contig_15 [gcode=11] [topology=linear]	21164	cp32-7	cp32-7	exact_match	cp32-7
URI46H	contig_16 [gcode=11] [topology=linear]	17119	lp28-1	lp28-1	exact_match	lp28-1
URI46H	contig_17 [gcode=11] [topology=linear]	7824	cp32-11	cp32-11	exact_match	cp32-11
URI46H	contig_18 [gcode=11] [topology=linear]	7683	cp32-3	cp32-3	exact_match	cp32-3
URI46H	contig_19 [gcode=11] [topology=linear]	5932	cp32-12	cp32-12	exact_match	cp32-12
URI46H	contig_2 [gcode=11] [topology=linear]	64384	chromosome	chromosome:::lp28-5	extra_annotation	chromosome
URI46H	contig_20 [gcode=11] [topology=linear]	1941	cp32-3	cp32-3	exact_match	cp32-3
URI46H	contig_21 [gcode=11] [topology=linear]	1139	lp28-3	lp28-3	exact_match	lp28-3
URI46H	contig_22 [gcode=11] [topology=linear]	1103	lp28-4	lp28-4	exact_match	lp28-4
URI46H	contig_23 [gcode=11] [topology=linear]	1101	cp32-3	cp32-3	exact_match	cp32-3
URI46H	contig_24 [gcode=11] [topology=linear]	1065	lp28-1	lp28-1	exact_match	lp28-1
URI46H	contig_25 [gcode=11] [topology=linear]	1058	cp32-2	cp32-2	exact_match	cp32-2
URI46H	contig_26 [gcode=11] [topology=linear]	1036	cp32-5	cp32-12	same_family_tiebreak	cp32-5
URI46H	contig_27 [gcode=11] [topology=linear]	1000	lp36	lp28-3	different	lp36
URI46H	contig_28 [gcode=11] [topology=linear]	956		lp28-11	new_only	lp28-11
URI46H	contig_29 [gcode=11] [topology=linear]	926		cp32-8	new_only	cp32-8
URI46H	contig_3 [gcode=11] [topology=linear]	53824	lp54	lp54	exact_match	lp54
URI46H	contig_30 [gcode=11] [topology=linear]	898		lp28-1	new_only	lp28-1
URI46H	contig_31 [gcode=11] [topology=linear]	828		lp28-6	new_only	lp28-6
URI46H	contig_32 [gcode=11] [topology=linear]	815		lp28-4	new_only	lp28-4
URI46H	contig_33 [gcode=11] [topology=linear]	772		lp28-1	new_only	lp28-1
URI46H	contig_34 [gcode=11] [topology=linear]	744		cp32-7	new_only	cp32-7
URI46H	contig_35 [gcode=11] [topology=linear]	729		lp28-1	new_only	lp28-1
URI46H	contig_36 [gcode=11] [topology=linear]	683		cp32-11	new_only	cp32-11
URI46H	contig_37 [gcode=11] [topology=linear]	636		lp28-1	new_only	lp28-1
URI46H	contig_38 [gcode=11] [topology=linear]	622		cp32-11	new_only	cp32-11
URI46H	contig_39 [gcode=11] [topology=linear]	593		cp32-3	new_only	cp32-3
URI46H	contig_4 [gcode=11] [topology=linear]	52605	lp28-3	lp28-3:::lp36	extra_annotation	lp28-3
URI46H	contig_40 [gcode=11] [topology=linear]	501		cp32-8	new_only	cp32-8
URI46H	contig_41 [gcode=11] [topology=linear]	500		cp32-11	new_only	cp32-11
URI46H	contig_42 [gcode=11] [topology=linear]	425		cp32-11	new_only	cp32-11
URI46H	contig_43 [gcode=11] [topology=linear]	420		cp32-3	new_only	cp32-3
URI46H	contig_44 [gcode=11] [topology=linear]	416		lp28-1	new_only	lp28-1
URI46H	contig_45 [gcode=11] [topology=linear]	408		cp32-5	new_only	cp32-5
URI46H	contig_46 [gcode=11] [topology=linear]	400		cp32-11	new_only	cp32-11
URI46H	contig_47 [gcode=11] [topology=linear]	397		lp28-1	new_only	lp28-1
URI46H	contig_48 [gcode=11] [topology=linear]	393		cp32-3	new_only	cp32-3
URI46H	contig_49 [gcode=11] [topology=linear]	387		lp28-1	new_only	lp28-1
URI46H	contig_5 [gcode=11] [topology=linear]	30635	cp32-6	cp32-6	exact_match	cp32-6
URI46H	contig_50 [gcode=11] [topology=linear]	380		cp32-8	new_only	cp32-8
URI46H	contig_51 [gcode=11] [topology=linear]	360		cp32-3	new_only	cp32-3
URI46H	contig_52 [gcode=11] [topology=linear]	357		cp32-2	new_only	cp32-2
URI46H	contig_53 [gcode=11] [topology=linear]	351		chromosome	new_only	chromosome
URI46H	contig_54 [gcode=11] [topology=linear]	328		unclassified	new_only	unclassified
URI46H	contig_55 [gcode=11] [topology=linear]	326		lp28-2	new_only	lp28-2
URI46H	contig_56 [gcode=11] [topology=linear]	315		cp32-3	new_only	cp32-3
URI46H	contig_57 [gcode=11] [topology=linear]	303		cp32-3	new_only	cp32-3
URI46H	contig_58 [gcode=11] [topology=linear]	302		cp32-10	new_only	cp32-10
URI46H	contig_59 [gcode=11] [topology=linear]	287		unclassified	new_only	unclassified
URI46H	contig_6 [gcode=11] [topology=linear]	30634	cp32-1+5	cp32-1+5	exact_match	cp32-1+5
URI46H	contig_60 [gcode=11] [topology=linear]	286		lp28-1	new_only	lp28-1
URI46H	contig_61 [gcode=11] [topology=linear]	284		cp32-3	new_only	cp32-3
URI46H	contig_62 [gcode=11] [topology=linear]	268		lp28-1	new_only	lp28-1
URI46H	contig_63 [gcode=11] [topology=linear]	266		cp32-5	new_only	cp32-5
URI46H	contig_64 [gcode=11] [topology=linear]	247		cp32-3	new_only	cp32-3
URI46H	contig_65 [gcode=11] [topology=linear]	245		lp28-6	new_only	lp28-6
URI46H	contig_66 [gcode=11] [topology=linear]	235		cp32-11	new_only	cp32-11
URI46H	contig_67 [gcode=11] [topology=linear]	215		cp32-8	new_only	cp32-8
URI46H	contig_68 [gcode=11] [topology=linear]	210		cp32-3	new_only	cp32-3
URI46H	contig_69 [gcode=11] [topology=linear]	195		unclassified	new_only	unclassified
URI46H	contig_7 [gcode=11] [topology=linear]	30312	lp38	lp38	exact_match	lp38
URI46H	contig_70 [gcode=11] [topology=linear]	176		unclassified	new_only	unclassified
URI46H	contig_71 [gcode=11] [topology=linear]	170		unclassified	new_only	unclassified
URI46H	contig_72 [gcode=11] [topology=linear]	166		unclassified	new_only	unclassified
URI46H	contig_73 [gcode=11] [topology=linear]	161		unclassified	new_only	unclassified
URI46H	contig_74 [gcode=11] [topology=linear]	157		unclassified	new_only	unclassified
URI46H	contig_75 [gcode=11] [topology=linear]	156		unclassified	new_only	unclassified
URI46H	contig_76 [gcode=11] [topology=linear]	150		unclassified	new_only	unclassified
URI46H	contig_77 [gcode=11] [topology=linear]	146		unclassified	new_only	unclassified
URI46H	contig_78 [gcode=11] [topology=linear]	136		unclassified	new_only	unclassified
URI46H	contig_79 [gcode=11] [topology=linear]	134		unclassified	new_only	unclassified
URI46H	contig_8 [gcode=11] [topology=linear]	30301	cp32-2	cp32-2	exact_match	cp32-2
URI46H	contig_80 [gcode=11] [topology=linear]	129		unclassified	new_only	unclassified
URI46H	contig_81 [gcode=11] [topology=linear]	129		unclassified	new_only	unclassified
URI46H	contig_82 [gcode=11] [topology=linear]	128		unclassified	new_only	unclassified
URI46H	contig_83 [gcode=11] [topology=linear]	127		unclassified	new_only	unclassified
URI46H	contig_84 [gcode=11] [topology=linear]	127		unclassified	new_only	unclassified
URI46H	contig_85 [gcode=11] [topology=linear]	124		unclassified	new_only	unclassified
URI46H	contig_86 [gcode=11] [topology=linear]	124		unclassified	new_only	unclassified
URI46H	contig_87 [gcode=11] [topology=linear]	121		unclassified	new_only	unclassified
URI46H	contig_88 [gcode=11] [topology=linear]	121		unclassified	new_only	unclassified
URI46H	contig_89 [gcode=11] [topology=linear]	120		unclassified	new_only	unclassified
URI46H	contig_9 [gcode=11] [topology=linear]	27824	lp28-4	lp28-4	exact_match	lp28-4
URI46H	contig_90 [gcode=11] [topology=linear]	118		unclassified	new_only	unclassified
URI46H	contig_91 [gcode=11] [topology=linear]	118		unclassified	new_only	unclassified
URI46H	contig_92 [gcode=11] [topology=linear]	115		unclassified	new_only	unclassified
URI46H	contig_93 [gcode=11] [topology=linear]	114		unclassified	new_only	unclassified
URI46H	contig_94 [gcode=11] [topology=linear]	106		unclassified	new_only	unclassified
URI46H	contig_95 [gcode=11] [topology=linear]	102		unclassified	new_only	unclassified
URI47H	contig_1 [gcode=11] [topology=linear]	921203	chromosome	chromosome	exact_match	chromosome
URI47H	contig_10 [gcode=11] [topology=linear]	30301	cp32-2	cp32-2	exact_match	cp32-2
URI47H	contig_11 [gcode=11] [topology=linear]	30286	cp32-11	cp32-11	exact_match	cp32-11
URI47H	contig_12 [gcode=11] [topology=linear]	30259	cp32-3	cp32-3	exact_match	cp32-3
URI47H	contig_13 [gcode=11] [topology=linear]	26514	cp26	cp26	exact_match	cp26
URI47H	contig_14 [gcode=11] [topology=linear]	25146	lp28-1	lp28-1	exact_match	lp28-1
URI47H	contig_15 [gcode=11] [topology=linear]	24564	lp28-6	lp28-6	exact_match	lp28-6
URI47H	contig_16 [gcode=11] [topology=linear]	21620	lp17	lp17*	annotation_suffix	lp17
URI47H	contig_17 [gcode=11] [topology=linear]	21172	cp32-9	cp32-9	exact_match	cp32-9
URI47H	contig_18 [gcode=11] [topology=linear]	21164	cp32-7	cp32-7	exact_match	cp32-7
URI47H	contig_19 [gcode=11] [topology=linear]	9394	cp9	cp9	exact_match	cp9
URI47H	contig_2 [gcode=11] [topology=linear]	83849	lp28-3	lp28-3:::lp36	extra_annotation	lp28-3
URI47H	contig_20 [gcode=11] [topology=linear]	1103	lp28-4	lp28-4	exact_match	lp28-4
URI47H	contig_21 [gcode=11] [topology=linear]	1000	lp36	lp28-3	different	lp36
URI47H	contig_22 [gcode=11] [topology=linear]	956		lp28-11	new_only	lp28-11
URI47H	contig_23 [gcode=11] [topology=linear]	850		lp28-4	new_only	lp28-4
URI47H	contig_24 [gcode=11] [topology=linear]	828		lp28-6	new_only	lp28-6
URI47H	contig_25 [gcode=11] [topology=linear]	428		lp36	new_only	lp36
URI47H	contig_26 [gcode=11] [topology=linear]	395		lp28-6	new_only	lp28-6
