assembly_id	contig_id	resolved_call
URI41H	contig_20 [gcode=11] [topology=linear]	lp56
URI41H	contig_21 [gcode=11] [topology=linear]	lp36
URI41H	contig_22 [gcode=11] [topology=linear]	cp32-1+5
URI41H	contig_23 [gcode=11] [topology=linear]	lp36
URI41H	contig_24 [gcode=11] [topology=linear]	cp32-2
URI41H	contig_25 [gcode=11] [topology=linear]	cp32-4
URI41H	contig_26 [gcode=11] [topology=linear]	cp32-7
URI41H	contig_27 [gcode=11] [topology=linear]	cp32-4
URI41H	contig_28 [gcode=11] [topology=linear]	cp32-3
URI41H	contig_29 [gcode=11] [topology=linear]	lp56
URI41H	contig_3 [gcode=11] [topology=linear]	lp54
URI41H	contig_30 [gcode=11] [topology=linear]	cp32-11
URI41H	contig_31 [gcode=11] [topology=linear]	cp32-4
URI41H	contig_32 [gcode=11] [topology=linear]	cp32-3
URI41H	contig_33 [gcode=11] [topology=linear]	cp32-11
URI41H	contig_34 [gcode=11] [topology=linear]	cp32-2
URI41H	contig_35 [gcode=11] [topology=linear]	cp32-11
URI41H	contig_36 [gcode=11] [topology=linear]	cp32-5
URI41H	contig_37 [gcode=11] [topology=linear]	cp32-5
URI41H	contig_38 [gcode=11] [topology=linear]	cp32-9
URI41H	contig_39 [gcode=11] [topology=linear]	lp56
URI41H	contig_4 [gcode=11] [topology=linear]	lp28-3
URI41H	contig_40 [gcode=11] [topology=linear]	cp32-2
URI41H	contig_41 [gcode=11] [topology=linear]	cp32-11
URI41H	contig_42 [gcode=11] [topology=linear]	cp32-3
URI41H	contig_43 [gcode=11] [topology=linear]	cp32-6
URI41H	contig_44 [gcode=11] [topology=linear]	lp56
URI41H	contig_45 [gcode=11] [topology=linear]	lp56
URI41H	contig_46 [gcode=11] [topology=linear]	lp56
URI41H	contig_47 [gcode=11] [topology=linear]	cp32-6
URI41H	contig_48 [gcode=11] [topology=linear]	cp32-9
URI41H	contig_49 [gcode=11] [topology=linear]	lp56
URI41H	contig_5 [gcode=11] [topology=linear]	lp36
URI41H	contig_50 [gcode=11] [topology=linear]	cp32-6
URI41H	contig_51 [gcode=11] [topology=linear]	cp32-9
URI41H	contig_52 [gcode=11] [topology=linear]	cp32-6
URI41H	contig_53 [gcode=11] [topology=linear]	cp32-8
URI41H	contig_54 [gcode=11] [topology=linear]	cp32-7
URI41H	contig_55 [gcode=11] [topology=linear]	cp32-11
URI41H	contig_56 [gcode=11] [topology=linear]	cp32-6
URI41H	contig_57 [gcode=11] [topology=linear]	cp32-4
URI41H	contig_58 [gcode=11] [topology=linear]	cp32-1
URI41H	contig_59 [gcode=11] [topology=linear]	cp32-9
URI41H	contig_6 [gcode=11] [topology=linear]	lp28-1
URI41H	contig_60 [gcode=11] [topology=linear]	cp32-2
URI41H	contig_61 [gcode=11] [topology=linear]	lp56
URI41H	contig_62 [gcode=11] [topology=linear]	cp32-1
URI41H	contig_63 [gcode=11] [topology=linear]	unclassified
URI41H	contig_64 [gcode=11] [topology=linear]	unclassified
URI41H	contig_65 [gcode=11] [topology=linear]	unclassified
URI41H	contig_66 [gcode=11] [topology=linear]	unclassified
URI41H	contig_67 [gcode=11] [topology=linear]	unclassified
URI41H	contig_68 [gcode=11] [topology=linear]	unclassified
URI41H	contig_69 [gcode=11] [topology=linear]	unclassified
URI41H	contig_7 [gcode=11] [topology=linear]	cp32-7
URI41H	contig_70 [gcode=11] [topology=linear]	unclassified
URI41H	contig_71 [gcode=11] [topology=linear]	unclassified
URI41H	contig_72 [gcode=11] [topology=linear]	unclassified
URI41H	contig_73 [gcode=11] [topology=linear]	unclassified
URI41H	contig_74 [gcode=11] [topology=linear]	unclassified
URI41H	contig_75 [gcode=11] [topology=linear]	unclassified
URI41H	contig_76 [gcode=11] [topology=linear]	unclassified
URI41H	contig_77 [gcode=11] [topology=linear]	unclassified
URI41H	contig_78 [gcode=11] [topology=linear]	unclassified
URI41H	contig_79 [gcode=11] [topology=linear]	unclassified
URI41H	contig_8 [gcode=11] [topology=linear]	cp32-1+5
URI41H	contig_80 [gcode=11] [topology=linear]	unclassified
URI41H	contig_81 [gcode=11] [topology=linear]	unclassified
URI41H	contig_82 [gcode=11] [topology=linear]	unclassified
URI41H	contig_83 [gcode=11] [topology=linear]	unclassified
URI41H	contig_84 [gcode=11] [topology=linear]	unclassified
URI41H	contig_9 [gcode=11] [topology=linear]	cp32-9
URI42H	contig_1 [gcode=11] [topology=linear]	chromosome
URI42H	contig_10 [gcode=11] [topology=linear]	cp32-4
URI42H	contig_11 [gcode=11] [topology=linear]	cp32-11
URI42H	contig_12 [gcode=11] [topology=linear]	cp32-3
URI42H	contig_13 [gcode=11] [topology=linear]	lp28-2
URI42H	contig_14 [gcode=11] [topology=linear]	lp28-3
URI42H	contig_15 [gcode=11] [topology=linear]	cp26
URI42H	contig_16 [gcode=11] [topology=linear]	lp17
URI42H	contig_17 [gcode=11] [topology=linear]	lp56
URI42H	contig_18 [gcode=11] [topology=linear]	cp32-1+5
URI42H	contig_19 [gcode=11] [topology=linear]	cp32-8
URI42H	contig_2 [gcode=11] [topology=linear]	lp56
URI42H	contig_20 [gcode=11] [topology=linear]	cp32-11
URI42H	contig_21 [gcode=11] [topology=linear]	cp32-11
URI42H	contig_22 [gcode=11] [topology=linear]	lp56
URI42H	contig_23 [gcode=11] [topology=linear]	cp32-9-4
URI42H	contig_24 [gcode=11] [topology=linear]	lp36
URI42H	contig_25 [gcode=11] [topology=linear]	cp32-12
URI42H	contig_26 [gcode=11] [topology=linear]	cp32-12
URI42H	contig_27 [gcode=11] [topology=linear]	cp32-5
URI42H	contig_28 [gcode=11] [topology=linear]	cp32-3
URI42H	contig_29 [gcode=11] [topology=linear]	cp32-5
URI42H	contig_3 [gcode=11] [topology=linear]	lp54
URI42H	contig_30 [gcode=11] [topology=linear]	cp32-1
URI42H	contig_31 [gcode=11] [topology=linear]	cp32-4
URI42H	contig_32 [gcode=11] [topology=linear]	cp32-7
URI42H	contig_33 [gcode=11] [topology=linear]	cp32-7
URI42H	contig_34 [gcode=11] [topology=linear]	cp32-4
URI42H	contig_35 [gcode=11] [topology=linear]	cp32-4
URI42H	contig_36 [gcode=11] [topology=linear]	cp32-6
URI42H	contig_37 [gcode=11] [topology=linear]	cp32-3+10
URI42H	contig_38 [gcode=11] [topology=linear]	cp32-3
URI42H	contig_39 [gcode=11] [topology=linear]	cp32-10
URI42H	contig_4 [gcode=11] [topology=linear]	lp36
URI42H	contig_40 [gcode=11] [topology=linear]	cp32-4
URI42H	contig_41 [gcode=11] [topology=linear]	cp32-6
URI42H	contig_42 [gcode=11] [topology=linear]	cp32-5
URI42H	contig_43 [gcode=11] [topology=linear]	lp56
URI42H	contig_44 [gcode=11] [topology=linear]	lp56
URI42H	contig_45 [gcode=11] [topology=linear]	cp32-7
URI42H	contig_46 [gcode=11] [topology=linear]	cp32-8
URI42H	contig_47 [gcode=11] [topology=linear]	cp32-3
URI42H	contig_48 [gcode=11] [topology=linear]	cp32-7
URI42H	contig_49 [gcode=11] [topology=linear]	lp56
URI42H	contig_5 [gcode=11] [topology=linear]	lp28-1
URI42H	contig_50 [gcode=11] [topology=linear]	cp32-7
URI42H	contig_51 [gcode=11] [topology=linear]	cp32-9
URI42H	contig_52 [gcode=11] [topology=linear]	cp32-1
URI42H	contig_53 [gcode=11] [topology=linear]	cp32-7
URI42H	contig_54 [gcode=11] [topology=linear]	unclassified
URI42H	contig_55 [gcode=11] [topology=linear]	unclassified
URI42H	contig_56 [gcode=11] [topology=linear]	unclassified
URI42H	contig_57 [gcode=11] [topology=linear]	unclassified
URI42H	contig_58 [gcode=11] [topology=linear]	unclassified
URI42H	contig_59 [gcode=11] [topology=linear]	unclassified
URI42H	contig_6 [gcode=11] [topology=linear]	lp25
URI42H	contig_60 [gcode=11] [topology=linear]	unclassified
URI42H	contig_61 [gcode=11] [topology=linear]	unclassified
URI42H	contig_62 [gcode=11] [topology=linear]	unclassified
URI42H	contig_63 [gcode=11] [topology=linear]	unclassified
URI42H	contig_64 [gcode=11] [topology=linear]	unclassified
URI42H	contig_65 [gcode=11] [topology=linear]	unclassified
URI42H	contig_66 [gcode=11] [topology=linear]	unclassified
URI42H	contig_67 [gcode=11] [topology=linear]	unclassified
URI42H	contig_68 [gcode=11] [topology=linear]	unclassified
URI42H	contig_69 [gcode=11] [topology=linear]	unclassified
URI42H	contig_7 [gcode=11] [topology=linear]	cp32-7
URI42H	contig_70 [gcode=11] [topology=linear]	unclassified
URI42H	contig_71 [gcode=11] [topology=linear]	unclassified
URI42H	contig_72 [gcode=11] [topology=linear]	unclassified
URI42H	contig_73 [gcode=11] [topology=linear]	unclassified
URI42H	contig_74 [gcode=11] [topology=linear]	unclassified
URI42H	contig_8 [gcode=11] [topology=linear]	cp32-6
URI42H	contig_9 [gcode=11] [topology=linear]	cp32-9
URI44H	contig_1 [gcode=11] [topology=linear]	chromosome
URI44H	contig_10 [gcode=11] [topology=linear]	lp28-3
URI44H	contig_11 [gcode=11] [topology=linear]	cp26
URI44H	contig_12 [gcode=11] [topology=linear]	lp28-1
URI44H	contig_13 [gcode=11] [topology=linear]	lp25
URI44H	contig_14 [gcode=11] [topology=linear]	lp28-6
URI44H	contig_15 [gcode=11] [topology=linear]	lp17
URI44H	contig_16 [gcode=11] [topology=linear]	cp32-9
URI44H	contig_17 [gcode=11] [topology=linear]	cp32-7
URI44H	contig_18 [gcode=11] [topology=linear]	cp32-12
URI44H	contig_19 [gcode=11] [topology=linear]	cp32-11
URI44H	contig_2 [gcode=11] [topology=linear]	lp54
URI44H	contig_20 [gcode=11] [topology=linear]	cp32-1+5
URI44H	contig_21 [gcode=11] [topology=linear]	cp32-5
URI44H	contig_22 [gcode=11] [topology=linear]	cp32-8
URI44H	contig_23 [gcode=11] [topology=linear]	lp28-11
URI44H	contig_24 [gcode=11] [topology=linear]	cp32-5
URI44H	contig_25 [gcode=11] [topology=linear]	cp32-8
URI44H	contig_26 [gcode=11] [topology=linear]	cp32-11
URI44H	contig_27 [gcode=11] [topology=linear]	lp28-4
URI44H	contig_28 [gcode=11] [topology=linear]	lp28-6
URI44H	contig_29 [gcode=11] [topology=linear]	cp32-7
URI44H	contig_3 [gcode=11] [topology=linear]	cp32-6
URI44H	contig_30 [gcode=11] [topology=linear]	cp32-11
URI44H	contig_31 [gcode=11] [topology=linear]	cp32-11
URI44H	contig_32 [gcode=11] [topology=linear]	cp32-11
URI44H	contig_33 [gcode=11] [topology=linear]	cp32-12
URI44H	contig_34 [gcode=11] [topology=linear]	cp32-5
URI44H	contig_35 [gcode=11] [topology=linear]	lp36
URI44H	contig_36 [gcode=11] [topology=linear]	cp32-7
URI44H	contig_37 [gcode=11] [topology=linear]	cp32-1
URI44H	contig_38 [gcode=11] [topology=linear]	cp32-3
URI44H	contig_39 [gcode=11] [topology=linear]	cp32-6
URI44H	contig_4 [gcode=11] [topology=linear]	cp32-2
URI44H	contig_40 [gcode=11] [topology=linear]	cp32-5
URI44H	contig_41 [gcode=11] [topology=linear]	cp32-11
URI44H	contig_42 [gcode=11] [topology=linear]	cp32-3
URI44H	contig_43 [gcode=11] [topology=linear]	cp32-5
URI44H	contig_44 [gcode=11] [topology=linear]	cp32-3
URI44H	contig_45 [gcode=11] [topology=linear]	lp28-1
URI44H	contig_46 [gcode=11] [topology=linear]	cp32-8
URI44H	contig_47 [gcode=11] [topology=linear]	cp32-6
URI44H	contig_48 [gcode=11] [topology=linear]	cp32-2
URI44H	contig_49 [gcode=11] [topology=linear]	lp56
URI44H	contig_5 [gcode=11] [topology=linear]	cp32-3
URI44H	contig_50 [gcode=11] [topology=linear]	lp28-6
URI44H	contig_51 [gcode=11] [topology=linear]	cp32-6
URI44H	contig_52 [gcode=11] [topology=linear]	cp32-6
URI44H	contig_53 [gcode=11] [topology=linear]	lp36
URI44H	contig_54 [gcode=11] [topology=linear]	cp32-8
URI44H	contig_55 [gcode=11] [topology=linear]	cp32-8
URI44H	contig_56 [gcode=11] [topology=linear]	unclassified
URI44H	contig_57 [gcode=11] [topology=linear]	unclassified
URI44H	contig_58 [gcode=11] [topology=linear]	unclassified
URI44H	contig_59 [gcode=11] [topology=linear]	unclassified
URI44H	contig_6 [gcode=11] [topology=linear]	lp38
URI44H	contig_60 [gcode=11] [topology=linear]	unclassified
URI44H	contig_61 [gcode=11] [topology=linear]	unclassified
URI44H	contig_62 [gcode=11] [topology=linear]	unclassified
URI44H	contig_63 [gcode=11] [topology=linear]	unclassified
URI44H	contig_64 [gcode=11] [topology=linear]	unclassified
URI44H	contig_65 [gcode=11] [topology=linear]	unclassified
URI44H	contig_66 [gcode=11] [topology=linear]	unclassified
URI44H	contig_67 [gcode=11] [topology=linear]	unclassified
URI44H	contig_68 [gcode=11] [topology=linear]	unclassified
URI44H	contig_69 [gcode=11] [topology=linear]	unclassified
URI44H	contig_7 [gcode=11] [topology=linear]	lp28-4
URI44H	contig_70 [gcode=11] [topology=linear]	unclassified
URI44H	contig_71 [gcode=11] [topology=linear]	unclassified
URI44H	contig_72 [gcode=11] [topology=linear]	unclassified
URI44H	contig_73 [gcode=11] [topology=linear]	unclassified
URI44H	contig_74 [gcode=11] [topology=linear]	unclassified
URI44H	contig_75 [gcode=11] [topology=linear]	unclassified
URI44H	contig_8 [gcode=11] [topology=linear]	lp36
URI44H	contig_9 [gcode=11] [topology=linear]	lp28-5
URI46H	contig_1 [gcode=11] [topology=linear]	chromosome
URI46H	contig_10 [gcode=11] [topology=linear]	cp26
URI46H	contig_11 [gcode=11] [topology=linear]	lp25
URI46H	contig_12 [gcode=11] [topology=linear]	lp28-6
URI46H	contig_13 [gcode=11] [topology=linear]	lp17
URI46H	contig_14 [gcode=11] [topology=linear]	cp32-9
URI46H	contig_15 [gcode=11] [topology=linear]	cp32-7
URI46H	contig_16 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_17 [gcode=11] [topology=linear]	cp32-11
URI46H	contig_18 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_19 [gcode=11] [topology=linear]	cp32-12
URI46H	contig_2 [gcode=11] [topology=linear]	chromosome
URI46H	contig_20 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_21 [gcode=11] [topology=linear]	lp28-3
URI46H	contig_22 [gcode=11] [topology=linear]	lp28-4
URI46H	contig_23 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_24 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_25 [gcode=11] [topology=linear]	cp32-2
URI46H	contig_26 [gcode=11] [topology=linear]	cp32-5
URI46H	contig_27 [gcode=11] [topology=linear]	lp36
URI46H	contig_28 [gcode=11] [topology=linear]	lp28-11
URI46H	contig_29 [gcode=11] [topology=linear]	cp32-8
URI46H	contig_3 [gcode=11] [topology=linear]	lp54
URI46H	contig_30 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_31 [gcode=11] [topology=linear]	lp28-6
URI46H	contig_32 [gcode=11] [topology=linear]	lp28-4
URI46H	contig_33 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_34 [gcode=11] [topology=linear]	cp32-7
URI46H	contig_35 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_36 [gcode=11] [topology=linear]	cp32-11
URI46H	contig_37 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_38 [gcode=11] [topology=linear]	cp32-11
URI46H	contig_39 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_4 [gcode=11] [topology=linear]	lp28-3
URI46H	contig_40 [gcode=11] [topology=linear]	cp32-8
URI46H	contig_41 [gcode=11] [topology=linear]	cp32-11
URI46H	contig_42 [gcode=11] [topology=linear]	cp32-11
URI46H	contig_43 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_44 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_45 [gcode=11] [topology=linear]	cp32-5
URI46H	contig_46 [gcode=11] [topology=linear]	cp32-11
URI46H	contig_47 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_48 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_49 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_5 [gcode=11] [topology=linear]	cp32-6
URI46H	contig_50 [gcode=11] [topology=linear]	cp32-8
URI46H	contig_51 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_52 [gcode=11] [topology=linear]	cp32-2
URI46H	contig_53 [gcode=11] [topology=linear]	chromosome
URI46H	contig_54 [gcode=11] [topology=linear]	unclassified
URI46H	contig_55 [gcode=11] [topology=linear]	lp28-2
URI46H	contig_56 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_57 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_58 [gcode=11] [topology=linear]	cp32-10
URI46H	contig_59 [gcode=11] [topology=linear]	unclassified
URI46H	contig_6 [gcode=11] [topology=linear]	cp32-1+5
URI46H	contig_60 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_61 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_62 [gcode=11] [topology=linear]	lp28-1
URI46H	contig_63 [gcode=11] [topology=linear]	cp32-5
URI46H	contig_64 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_65 [gcode=11] [topology=linear]	lp28-6
URI46H	contig_66 [gcode=11] [topology=linear]	cp32-11
URI46H	contig_67 [gcode=11] [topology=linear]	cp32-8
URI46H	contig_68 [gcode=11] [topology=linear]	cp32-3
URI46H	contig_69 [gcode=11] [topology=linear]	unclassified
URI46H	contig_7 [gcode=11] [topology=linear]	lp38
URI46H	contig_70 [gcode=11] [topology=linear]	unclassified
URI46H	contig_71 [gcode=11] [topology=linear]	unclassified
URI46H	contig_72 [gcode=11] [topology=linear]	unclassified
URI46H	contig_73 [gcode=11] [topology=linear]	unclassified
URI46H	contig_74 [gcode=11] [topology=linear]	unclassified
URI46H	contig_75 [gcode=11] [topology=linear]	unclassified
URI46H	contig_76 [gcode=11] [topology=linear]	unclassified
URI46H	contig_77 [gcode=11] [topology=linear]	unclassified
URI46H	contig_78 [gcode=11] [topology=linear]	unclassified
URI46H	contig_79 [gcode=11] [topology=linear]	unclassified
URI46H	contig_8 [gcode=11] [topology=linear]	cp32-2
URI46H	contig_80 [gcode=11] [topology=linear]	unclassified
URI46H	contig_81 [gcode=11] [topology=linear]	unclassified
URI46H	contig_82 [gcode=11] [topology=linear]	unclassified
URI46H	contig_83 [gcode=11] [topology=linear]	unclassified
URI46H	contig_84 [gcode=11] [topology=linear]	unclassified
URI46H	contig_85 [gcode=11] [topology=linear]	unclassified
URI46H	contig_86 [gcode=11] [topology=linear]	unclassified
URI46H	contig_87 [gcode=11] [topology=linear]	unclassified
URI46H	contig_88 [gcode=11] [topology=linear]	unclassified
URI46H	contig_89 [gcode=11] [topology=linear]	unclassified
URI46H	contig_9 [gcode=11] [topology=linear]	lp28-4
URI46H	contig_90 [gcode=11] [topology=linear]	unclassified
URI46H	contig_91 [gcode=11] [topology=linear]	unclassified
URI46H	contig_92 [gcode=11] [topology=linear]	unclassified
URI46H	contig_93 [gcode=11] [topology=linear]	unclassified
URI46H	contig_94 [gcode=11] [topology=linear]	unclassified
URI46H	contig_95 [gcode=11] [topology=linear]	unclassified
URI47H	contig_1 [gcode=11] [topology=linear]	chromosome
URI47H	contig_10 [gcode=11] [topology=linear]	cp32-2
URI47H	contig_11 [gcode=11] [topology=linear]	cp32-11
URI47H	contig_12 [gcode=11] [topology=linear]	cp32-3
URI47H	contig_13 [gcode=11] [topology=linear]	cp26
URI47H	contig_14 [gcode=11] [topology=linear]	lp28-1
URI47H	contig_15 [gcode=11] [topology=linear]	lp28-6
URI47H	contig_16 [gcode=11] [topology=linear]	lp17
URI47H	contig_17 [gcode=11] [topology=linear]	cp32-9
URI47H	contig_18 [gcode=11] [topology=linear]	cp32-7
URI47H	contig_19 [gcode=11] [topology=linear]	cp9
URI47H	contig_2 [gcode=11] [topology=linear]	lp28-3
URI47H	contig_20 [gcode=11] [topology=linear]	lp28-4
URI47H	contig_21 [gcode=11] [topology=linear]	lp36
URI47H	contig_22 [gcode=11] [topology=linear]	lp28-11
URI47H	contig_23 [gcode=11] [topology=linear]	lp28-4
URI47H	contig_24 [gcode=11] [topology=linear]	lp28-6
URI47H	contig_25 [gcode=11] [topology=linear]	lp36
URI47H	contig_26 [gcode=11] [topology=linear]	lp28-6
URI47H	contig_27 [gcode=11] [topology=linear]	lp28-1
URI47H	contig_28 [gcode=11] [topology=linear]	lp36
URI47H	contig_29 [gcode=11] [topology=linear]	unclassified
URI47H	contig_3 [gcode=11] [topology=linear]	lp54
URI47H	contig_4 [gcode=11] [topology=linear]	lp25
URI47H	contig_5 [gcode=11] [topology=linear]	cp32-8
URI47H	contig_6 [gcode=11] [topology=linear]	cp32-12
URI47H	contig_7 [gcode=11] [topology=linear]	cp32-6
URI47H	contig_8 [gcode=11] [topology=linear]	cp32-1+5
URI47H	contig_9 [gcode=11] [topology=linear]	lp38
URI48H	contig_1 [gcode=11] [topology=linear]	chromosome
URI48H	contig_10 [gcode=11] [topology=linear]	lp56
URI48H	contig_11 [gcode=11] [topology=linear]	cp32-11
URI48H	contig_12 [gcode=11] [topology=linear]	lp28-7
URI48H	contig_13 [gcode=11] [topology=linear]	cp32-1+5
URI48H	contig_14 [gcode=11] [topology=linear]	cp26
URI48H	contig_15 [gcode=11] [topology=linear]	lp17
URI48H	contig_16 [gcode=11] [topology=linear]	cp9-3
URI48H	contig_17 [gcode=11] [topology=linear]	lp28-8
URI48H	contig_18 [gcode=11] [topology=linear]	lp28-11
URI48H	contig_19 [gcode=11] [topology=linear]	lp28-8
URI48H	contig_2 [gcode=11] [topology=linear]	lp54
URI48H	contig_20 [gcode=11] [topology=linear]	lp28-8
URI48H	contig_21 [gcode=11] [topology=linear]	unclassified
URI48H	contig_22 [gcode=11] [topology=linear]	unclassified
URI48H	contig_3 [gcode=11] [topology=linear]	lp28-4
URI48H	contig_4 [gcode=11] [topology=linear]	lp38
URI48H	contig_5 [gcode=11] [topology=linear]	lp25
URI48H	contig_6 [gcode=11] [topology=linear]	lp28-3
URI48H	contig_7 [gcode=11] [topology=linear]	cp32-6
URI48H	contig_8 [gcode=11] [topology=linear]	cp32-8
URI48H	contig_9 [gcode=11] [topology=linear]	lp36
URI56H	contig_1 [gcode=11] [topology=linear]	chromosome
URI56H	contig_10 [gcode=11] [topology=linear]	lp38
URI56H	contig_100 [gcode=11] [topology=linear]	lp56
URI56H	contig_101 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_102 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_103 [gcode=11] [topology=linear]	cp32-5
URI56H	contig_104 [gcode=11] [topology=linear]	lp56
URI56H	contig_105 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_106 [gcode=11] [topology=linear]	cp32-9-4
URI56H	contig_107 [gcode=11] [topology=linear]	cp32-4
URI56H	contig_108 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_109 [gcode=11] [topology=linear]	lp56
URI56H	contig_11 [gcode=11] [topology=linear]	lp21-cp9
URI56H	contig_110 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_111 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_112 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_113 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_114 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_115 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_116 [gcode=11] [topology=linear]	cp32-1
URI56H	contig_117 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_118 [gcode=11] [topology=linear]	cp32-11
URI56H	contig_119 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_12 [gcode=11] [topology=linear]	lp21
URI56H	contig_120 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_121 [gcode=11] [topology=linear]	cp32-5
URI56H	contig_122 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_123 [gcode=11] [topology=linear]	cp32-5
URI56H	contig_124 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_125 [gcode=11] [topology=linear]	lp56
URI56H	contig_126 [gcode=11] [topology=linear]	cp32-4
URI56H	contig_127 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_128 [gcode=11] [topology=linear]	lp28-3
URI56H	contig_129 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_13 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_130 [gcode=11] [topology=linear]	lp56
URI56H	contig_131 [gcode=11] [topology=linear]	cp32-1
URI56H	contig_132 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_133 [gcode=11] [topology=linear]	lp56
URI56H	contig_134 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_135 [gcode=11] [topology=linear]	cp32-4
URI56H	contig_136 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_137 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_138 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_139 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_14 [gcode=11] [topology=linear]	lp36
URI56H	contig_140 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_141 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_142 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_143 [gcode=11] [topology=linear]	cp32-5+1
URI56H	contig_144 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_145 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_146 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_147 [gcode=11] [topology=linear]	lp36
URI56H	contig_148 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_149 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_15 [gcode=11] [topology=linear]	lp56
URI56H	contig_150 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_151 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_152 [gcode=11] [topology=linear]	chromosome
URI56H	contig_153 [gcode=11] [topology=linear]	cp32-11
URI56H	contig_154 [gcode=11] [topology=linear]	chromosome
URI56H	contig_155 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_156 [gcode=11] [topology=linear]	cp32-5
URI56H	contig_157 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_158 [gcode=11] [topology=linear]	lp56
URI56H	contig_159 [gcode=11] [topology=linear]	cp32-5
URI56H	contig_16 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_160 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_161 [gcode=11] [topology=linear]	cp32-4
URI56H	contig_162 [gcode=11] [topology=linear]	cp32-3
URI56H	contig_163 [gcode=11] [topology=linear]	cp32-8
URI56H	contig_164 [gcode=11] [topology=linear]	cp32-4
URI56H	contig_165 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_166 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_167 [gcode=11] [topology=linear]	lp28-6
URI56H	contig_168 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_169 [gcode=11] [topology=linear]	lp38
URI56H	contig_17 [gcode=11] [topology=linear]	lp38
URI56H	contig_170 [gcode=11] [topology=linear]	cp32-11
URI56H	contig_171 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_172 [gcode=11] [topology=linear]	cp32-6
URI56H	contig_173 [gcode=11] [topology=linear]	cp32-5
URI56H	contig_174 [gcode=11] [topology=linear]	cp32-7
URI56H	contig_175 [gcode=11] [topology=linear]	cp32-11
URI56H	contig_176 [gcode=11] [topology=linear]	unclassified
URI56H	contig_177 [gcode=11] [topology=linear]	unclassified
URI56H	contig_178 [gcode=11] [topology=linear]	unclassified
URI56H	contig_179 [gcode=11] [topology=linear]	unclassified
URI56H	contig_18 [gcode=11] [topology=linear]	lp38
URI56H	contig_180 [gcode=11] [topology=linear]	unclassified
