ID	group	gene	old_locus_tag	percent_ident	alignment_length	E-score
group_1075	group_1075	BB_RS04865	BB_K13	98.851	696	0.0
group_1871	group_1871	BB_RS04940	BB_K41	98.529	544	0.0
group_1897	group_1897	BB_RS05720	BB_F08	99.187	123	4.11e-58
group_1908	group_1908	BB_RS05835	BB_F32	76.333	300	7.61e-57
group_1898	group_1898	BB_RS04950	BB_K45	98.601	858	0.0
group_1899	group_1899	BB_RS04955	BB_K46	98.405	627	0.0
group_1225	group_1225	BB_RS04975	BB_K50	99.099	999	0.0
group_907	group_907	BB_RS06490	BB_M02	89.322	693	0.0
group_195	group_195	BB_RS06995	BB_L20	85.405	877	0.0
group_216	group_216	BB_RS05945	BB_P21	88.119	606	0.0
group_217	group_217	BB_RS07220	BB_N22	73.946	783	5.73e-136
group_206	group_206	BB_RS06595	BB_M23	83.163	196	1.19e-54
group_154	group_154	BB_RS07555	BB_Q31	84.483	348	4.00e-108
group_198	group_198	BB_RS07130	BB_N05	83.951	567	1.15e-174
group_156	group_156	BB_RS06295	BB_R06	86.757	959	0.0
group_1307	group_1307	BB_RS05435	BB_C01%2CBBC01	96.587	1084	0.0
group_1832	group_1832	BB_RS04065	BB_0801	99.196	1991	0.0
group_1886	group_1886	BB_RS03030	BB_0603	98.978	1860	0.0
rlmB	rlmB	BB_RS02600	BB_0516	98.518	742	0.0
group_129	group_129	BB_RS05455	BB_C06%2CBBC06	76.994	539	1.21e-110
group_336	group_336	BB_RS07445	BB_Q09	93.110	537	0.0
group_358	group_358	BB_RS07440	BB_Q08	95.407	762	0.0
group_862	group_862	BB_RS07435	BB_Q07	91.736	605	0.0
group_968	group_968	BB_RS06670	BB_M38	78.291	714	6.09e-167
group_183	group_183	BB_RS07360	BB_U09	75.099	253	1.32e-43
group_210	group_210	BB_RS06260	BB_S44	84.331	568	2.18e-177
group_78	group_78	BB_RS06765	BB_O16	95.171	642	0.0
group_922	group_922	BB_RS04845	BB_K07	98.462	65	1.12e-26
group_323	group_323	BB_RS06560	BB_M16	99.561	684	0.0
group_1505	group_1505	BB_RS07305	BB_N39	98.434	1022	0.0
group_118	group_118	BB_RS04730	BB_J23	68.195	349	1.10e-24
group_1519	group_1519	BB_RS05790	BB_F26	94.278	1101	0.0
group_1327	group_1327	BB_RS04980	BB_K52	74.934	379	6.71e-68
group_1509	group_1509	BB_RS07775	BB_0849b	91.395	337	6.04e-131
group_506	group_506	BB_RS04300	BB_0852	92.920	226	1.69e-91
group_295	group_295	BB_RS06570	BB_M18	91.115	529	0.0
group_1598	group_1598	BB_RS05515	BB_B08	93.968	630	0.0
group_1388	group_1388	BB_RS07630	BB_Q48	99.632	543	0.0
group_1404	group_1404	BB_RS06460	BB_R41	98.162	816	0.0
group_14	group_14	BB_RS07315	BB_N42	95.591	567	0.0
group_63	group_63	BB_RS07405	BB_T07	80.571	175	3.25e-42
group_928	group_928	BB_RS06545	BB_M13	95.866	387	0.0
group_1900	group_1900	BB_RS05835	BB_F32	68.707	294	3.78e-24
dbpB	dbpB	BB_RS05220	BB_A25	99.468	564	0.0
group_22	group_22	BB_RS06150	BB_S20	100.000	231	4.36e-118
group_64	group_64	BB_RS07555	BB_Q31	85.542	332	3.68e-106
group_1862	group_1862	BB_RS04250	BB_0838a	98.101	474	0.0
group_1765	group_1765	BB_RS03665	BB_0723	98.315	534	0.0
group_1651	group_1651	BB_RS02870	BB_0571	96.957	690	0.0
group_946	group_946	BB_RS01110	BB_0224	99.298	285	1.38e-144
group_960	group_960	BB_RS04525	BB_G07	90.381	551	0.0
group_699	group_699	BB_RS04530	BB_G08	94.141	768	0.0
group_980	group_980	BB_RS04535	BB_G09	94.030	536	0.0
group_479	group_479	BB_RS04540	BB_G10	71.304	230	2.42e-26
group_1381	group_1381	BB_RS05985	BB_P29	89.971	1017	0.0
dnaB_3~~~dnaB_2	dnaB_3~~~dnaB_2	BB_RS04655	BB_G32	95.652	828	0.0
group_726	group_726	BB_RS06430	BB_R34	70.188	426	1.19e-47
group_345	group_345	BB_RS04630	BB_G27	86.925	696	0.0
group_1541	group_1541	BB_RS06760	BB_O15	87.799	1336	0.0
group_1632	group_1632	BB_RS04350	BB_H18	89.695	262	7.59e-97
group_1631	group_1631	BB_RS04345	BB_H13	91.204	216	6.53e-84
group_728	group_728	BB_RS04540	BB_G10	83.962	212	1.16e-61
group_1626	group_1626	BB_RS04775	BB_J36	71.037	328	3.23e-39
group_1630	group_1630	BB_RS04775	BB_J36	74.383	1054	0.0
group_1629	group_1629	BB_RS04775	BB_J36	88.636	88	9.88e-27
group_1628	group_1628	BB_RS04970	BB_K49	75.591	381	4.38e-70
group_56	group_56	BB_RS06740	BB_O11	93.801	1113	0.0
group_1569	group_1569	BB_RS05095	BB_I39	93.887	867	0.0
group_109	group_109	BB_RS06395	BB_R26	97.175	354	4.34e-171
group_1411	group_1411	BB_RS07610	BB_Q43	97.746	1331	0.0
group_171	group_171	BB_RS06280	BB_R03	98.936	564	0.0
group_1539	group_1539	BB_RS06290	BB_R05	97.222	576	0.0
group_1270	group_1270	BB_RS01370	BB_0276	96.172	627	0.0
group_763	group_763	BB_RS00620	BB_0126	98.203	612	0.0
group_774	group_774	BB_RS00500	BB_0102	98.851	522	0.0
group_1510	group_1510	BB_RS07205	BB_N19	97.297	333	8.38e-161
group_1340	group_1340	BB_RS07415	BB_Q03	98.198	555	0.0
group_288	group_288	BB_RS07315	BB_N42	93.474	567	0.0
group_1412	group_1412	BB_RS06770	BB_O17	96.815	942	0.0
group_1140	group_1140	BB_RS05685	BB_D22	99.259	270	1.83e-136
group_1023	group_1023	BB_RS07220	BB_N22	78.338	794	6.09e-180
group_174	group_174	BB_RS07300	BB_N38	88.153	498	1.35e-180
mlpD~~~mlpI~~~mlpC_1~~~mlpC~~~mlpG_2~~~mlpI_3~~~mlpI_1	mlpD~~~mlpI~~~mlpC_1~~~mlpC~~~mlpG_2~~~mlpI_3~~~mlpI_1	BB_RS06195	BB_S30	85.160	438	4.00e-141
group_378	group_378	BB_RS05835	BB_F32	71.545	492	3.96e-67
group_369	group_369	BB_RS05835	BB_F32	68.206	1126	8.53e-111
group_734	group_734	BB_RS06440	BB_R36	99.487	195	5.37e-97
group_1633	group_1633	BB_RS07300	BB_N38	77.612	469	1.63e-103
group_1634	group_1634	BB_RS06880	BB_O40	76.712	1095	0.0
group_328	group_328	BB_RS06045	BB_P41	94.356	567	0.0
group_15	group_15	BB_RS06185	BB_S27	98.742	318	9.72e-160
mlpC_3~~~mlpI_2~~~mlpI_4~~~mlpC	mlpC_3~~~mlpI_2~~~mlpI_4~~~mlpC	BB_RS06195	BB_S30	93.902	410	3.99e-179
mlpJ~~~mlpJ_1~~~mlpJ_2~~~mlpJ_4	mlpJ~~~mlpJ_1~~~mlpJ_2~~~mlpJ_4	BB_RS07575	BB_Q35	86.124	627	0.0
group_1441	group_1441	BB_RS06030	BB_P38	84.489	548	3.74e-174
group_303	group_303	BB_RS04710	BB_J16	98.639	588	0.0
group_1382	group_1382	BB_RS06750	BB_O13	96.930	456	0.0
nusB	nusB	BB_RS00525	BB_0107	100.000	429	0.0
group_278	group_278	BB_RS06770	BB_O17	99.894	942	0.0
mlpG	mlpG	BB_RS06825	BB_O28	94.064	438	0.0
group_1891	group_1891	BB_RS00005	BB_0001	98.791	579	0.0
group_1105	group_1105	BB_RS05400	BB_A69	74.781	686	6.61e-123
group_912	group_912	BB_RS06275	BB_R02	78.947	152	5.68e-32
group_55	group_55	BB_RS06190	BB_S29	79.290	676	0.0
group_1003	group_1003	BB_RS05455	BB_C06%2CBBC06	80.147	544	7.11e-139
group_263	group_263	BB_RS05460	BB_C07%2CBBC07	88.621	290	1.71e-105
group_1337	group_1337	BB_RS04335	BB_H09	88.854	628	0.0
group_80	group_80	BB_RS06385	BB_R24	82.484	314	2.91e-87
group_1635	group_1635	BB_RS06485	BB_M01	97.778	135	2.85e-60
group_39	group_39	BB_RS04790	BB_J43	99.891	921	0.0
soj_3~~~parA~~~soj_2	soj_3~~~parA~~~soj_2	BB_RS06425	BB_R33	69.324	740	5.65e-73
group_37	group_37	BB_RS04775	BB_J36	68.269	312	5.86e-23
mtnN_3~~~mtnN_4	mtnN_3~~~mtnN_4	BB_RS05010	BB_I06	81.333	225	2.97e-54
group_1901	group_1901	BB_RS06515	BB_M07	100.000	231	4.36e-118
group_1410	group_1410	BB_RS07690	BB_Q67	73.276	116	2.86e-11
group_28	group_28	BB_RS06250	BB_S42	75.352	426	1.04e-73
group_1415	group_1415	BB_RS04515	BB_G05	90.217	184	3.80e-67
soj_6	soj_6	BB_RS05680	BB_D21	99.190	741	0.0
group_62	group_62	BB_RS06680	BB_M41	100.000	567	0.0
group_1470	group_1470	BB_RS05140	BB_A07	95.359	474	0.0
group_252	group_252	BB_RS07570	BB_Q34	100.000	696	0.0
group_193	group_193	BB_RS06490	BB_M02	99.134	693	0.0
group_223	group_223	BB_RS05840	BB_F0041	70.128	549	2.14e-64
mlpC~~~mlpI_1~~~mlpI	mlpC~~~mlpI_1~~~mlpI	BB_RS06195	BB_S30	86.406	434	3.43e-148
group_1376	group_1376	BB_RS07565	BB_Q33	99.153	354	2.56e-180
group_485	group_485	BB_RS05670	BB_D18	99.397	663	0.0
group_172	group_172	BB_RS04720	BB_J18	88.723	603	0.0
group_203	group_203	BB_RS05835	BB_F32	75.419	179	3.11e-27
group_139	group_139	BB_RS06445	BB_R37	98.357	426	0.0
group_1416	group_1416	BB_RS06610	BB_M26	98.023	354	6.87e-175
group_214	group_214	BB_RS06005	BB_P33	81.941	443	2.47e-119
group_194	group_194	BB_RS06215	BB_S35	71.351	733	1.53e-98
bepA_2~~~bepA_1~~~bepA~~~cpoB~~~lapB_1	bepA_2~~~bepA_1~~~bepA~~~cpoB~~~lapB_1	BB_RS01035	BB_0210	97.655	2260	0.0
mlpI_3~~~mlpC~~~mlpC_1~~~mlpI_1	mlpI_3~~~mlpC~~~mlpC_1~~~mlpI_1	BB_RS07250	BB_N28	85.412	425	2.03e-138
group_1521	group_1521	BB_RS06240	BB_S40	96.911	777	0.0
group_1005	group_1005	BB_RS06465	BB_R42	77.432	514	3.03e-118
group_1057	group_1057	BB_RS05240	BB_A33	98.704	540	0.0
group_381	group_381	BB_RS06065	BB_S03	98.936	282	1.04e-140
group_1461	group_1461	BB_RS06320	BB_R11	97.664	1113	0.0
group_133	group_133	BB_RS04795	BB_J45	97.211	717	0.0
yccX	yccX	BB_RS05480	BB_B01	98.566	279	1.26e-138
pbuG_2~~~adeP~~~adeQ~~~pbuG	pbuG_2~~~adeP~~~adeQ~~~pbuG	BB_RS05575	BB_B23	98.083	1356	0.0
group_356	group_356	BB_RS04335	BB_H09	88.839	3817	0.0
group_815	group_815	BB_RS04615	BB_G24	71.667	180	2.04e-20
group_1128	group_1128	BB_RS07495	BB_Q19	97.436	429	0.0
group_1456	group_1456	BB_RS04860	BB_K12	98.569	699	0.0
queA~~~queA_2~~~queA_1	queA~~~queA_2~~~queA_1	BB_RS00105	BB_0021	98.064	1033	0.0
murE_1~~~murE	murE_1~~~murE	BB_RS00975	BB_0201	96.726	1527	0.0
group_1579	group_1579	BB_RS04435	BB_E16	96.779	621	0.0
group_317	group_317	BB_RS04510	BB_G03	97.466	513	0.0
group_869	group_869	BB_RS06370	BB_R21	80.165	242	3.45e-58
group_764	group_764	BB_RS06785	BB_O20	87.500	168	3.50e-54
group_745	group_745	BB_RS04865	BB_K13	92.939	694	0.0
ade_2	ade_2	BB_RS04875	BB_K17	92.168	1647	0.0
group_722	group_722	BB_RS04880	BB_K19	82.540	189	6.96e-51
group_911	group_911	BB_RS04885	BB_K21	91.711	748	0.0
group_972	group_972	BB_RS04890	BB_K22	89.758	537	0.0
group_524	group_524	BB_RS04895	BB_K23	83.550	924	0.0
group_1299	group_1299	BB_RS04900	BB_K24	92.905	592	0.0
group_894	group_894	BB_RS04420	BB_E02	92.655	177	8.89e-70
group_694	group_694	BB_RS04805	BB_J47	99.228	648	0.0
group_121	group_121	BB_RS05620	BB_D04	96.078	357	1.18e-166
group_138	group_138	BB_RS07300	BB_N38	94.326	564	0.0
group_59	group_59	BB_RS06550	BB_M14	96.596	235	2.48e-109
group_70	group_70	BB_RS06760	BB_O15	91.555	1338	0.0
group_60	group_60	BB_RS06550	BB_M14	96.624	237	1.79e-110
group_958	group_958	BB_RS04555	BB_G13	99.194	248	1.94e-124
group_93	group_93	BB_RS04660	BB_G33	79.608	613	3.20e-157
group_1587	group_1587	BB_RS05455	BB_C06%2CBBC06	77.258	299	4.05e-60
group_24	group_24	BB_RS05035	BB_I16	100.000	877	0.0
mlpJ_2~~~mlpJ_3~~~mlpJ_1	mlpJ_2~~~mlpJ_3~~~mlpJ_1	BB_RS07575	BB_Q35	84.277	636	0.0
group_284	group_284	BB_RS06035	BB_P39	98.684	1140	0.0
group_1907	group_1907	BB_RS05835	BB_F32	72.422	417	2.76e-62
group_1008	group_1008	BB_RS03415	BB_0674	99.441	179	2.88e-88
group_1560	group_1560	BB_RS02260	BB_0451	99.666	299	3.21e-153
group_455	group_455	BB_RS00220	BB_0045	100.000	254	1.69e-130
group_1917	group_1917	BB_RS04515	BB_G05	87.179	156	3.01e-48
group_211	group_211	BB_RS06015	BB_P35	93.816	1326	0.0
group_354	group_354	BB_RS06045	BB_P41	92.430	568	0.0
group_1462	group_1462	BB_RS06330	BB_R13	94.298	456	0.0
group_930	group_930	BB_RS00435	BB_0089	99.590	976	0.0
group_1245	group_1245	BB_RS01775	BB_0361	97.375	1143	0.0
group_1247	group_1247	BB_RS02025	BB_0409	98.889	630	0.0
group_508	group_508	BB_RS06995	BB_L20	86.099	223	2.06e-71
group_970	group_970	BB_RS04880	BB_K19	90.368	353	5.75e-138
group_939	group_939	BB_RS04420	BB_E02	85.902	305	2.06e-98
group_137	group_137	BB_RS06880	BB_O40	98.411	1070	0.0
group_94	group_94	BB_RS06245	BB_S41	84.071	339	1.63e-104
group_374	group_374	BB_RS06500	BB_M04	84.717	759	0.0
group_1544	group_1544	BB_RS07490	BB_Q18	91.242	1119	0.0
group_454	group_454	BB_RS06375	BB_R22	79.807	827	0.0
group_819	group_819	BB_RS00310	BB_0063	98.413	1008	0.0
group_837	group_837	BB_RS01955	BB_0396	98.889	180	8.31e-88
group_1528	group_1528	BB_RS07730	BB_Q88	99.367	474	0.0
group_831	group_831	BB_RS05340	BB_A54	99.625	267	6.45e-136
group_796	group_796	BB_RS07300	BB_N38	84.720	589	0.0
group_1095	group_1095	BB_RS06065	BB_S03	99.104	558	0.0
group_101	group_101	BB_RS06615	BB_M27	78.807	486	2.57e-112
group_444	group_444	BB_RS05835	BB_F32	96.630	4392	0.0
group_776	group_776	BB_RS00045	BB_0009	100.000	149	9.80e-74
infA	infA	BB_RS00820	BB_0169	100.000	222	4.03e-113
group_956	group_956	BB_RS00960	BB_0198	97.849	93	6.48e-41
group_844	group_844	BB_RS01245	BB_0251	100.000	125	8.95e-61
flhA	flhA	BB_RS01345	BB_0271	99.761	2094	0.0
group_625	group_625	BB_RS01350	BB_0272	99.485	194	2.04e-96
group_897	group_897	BB_RS01465	BB_0295	100.000	126	2.21e-61
group_1134	group_1134	BB_RS01475	BB_0297	99.259	945	0.0
group_612	group_612	BB_RS01575	BB_0318	98.454	194	1.07e-93
group_733	group_733	BB_RS01650	BB_0335	99.432	176	1.01e-86
group_941	group_941	BB_RS02240	BB_0447	95.238	105	5.09e-43
group_48	group_48	BB_RS02290	BB_0457	97.935	339	9.12e-167
group_825	group_825	BB_RS02295	BB_0458	99.803	1521	0.0
group_926	group_926	BB_RS02315	BB_0460	100.000	101	7.32e-48
tufA~~~tuf	tufA~~~tuf	BB_RS02405	BB_0476	99.831	1185	0.0
group_741	group_741	BB_RS02575	BB_0511	100.000	149	1.04e-73
group_723	group_723	BB_RS02590	BB_0514	100.000	75	1.64e-33
group_846	group_846	BB_RS02785	BB_0555	99.180	122	1.62e-57
group_655	group_655	BB_RS02810	BB_0560	99.005	201	3.74e-99
group_670	group_670	BB_RS02810	BB_0560	100.000	198	3.02e-100
group_1732	group_1732	BB_RS03465	BB_0684	99.624	1065	0.0
group_735	group_735	BB_RS03710	BB_0732	99.200	125	4.92e-59
group_703	group_703	BB_RS03800	BB_0749	100.000	158	1.49e-78
group_1330	group_1330	BB_RS03825	BB_0755	99.507	203	4.02e-101
group_546	group_546	BB_RS03960	BB_0781	99.401	167	9.70e-82
group_1833	group_1833	BB_RS04070	BB_0802	99.174	363	0.0
group_1588	group_1588	BB_RS04315	BB_H04	85.669	314	7.15e-100
group_136	group_136	BB_RS05835	BB_F32	67.720	443	5.82e-32
group_1638	group_1638	BB_RS07360	BB_U09	76.829	164	1.56e-28
group_1639	group_1639	BB_RS07315	BB_N42	76.829	164	4.66e-33
group_1640	group_1640	BB_RS06200	BB_S31	72.800	125	1.35e-13
group_955	group_955	BB_RS04365	BB_H27	100.000	53	6.75e-22
group_1216	group_1216	BB_RS05320	BB_A50	99.534	429	0.0
group_872	group_872	BB_RS05200	BB_A20	100.000	125	8.37e-61
group_1439	group_1439	BB_RS07095	BB_L41	79.856	556	7.83e-146
group_180	group_180	BB_RS06130	BB_S16	92.069	580	0.0
group_7	group_7	BB_RS04665	BB_G34	85.357	280	1.22e-88
group_1286	group_1286	BB_RS07425	BB_Q05	68.286	782	2.67e-83
group_852	group_852	BB_RS04430	BB_E09	92.790	319	3.87e-133
group_1641	group_1641	BB_RS05485	BB_B02	94.118	153	7.94e-63
mlpJ_2~~~mlpJ_1~~~mlpJ~~~mlpJ_3	mlpJ_2~~~mlpJ_1~~~mlpJ~~~mlpJ_3	BB_RS07575	BB_Q35	83.937	635	0.0
group_310	group_310	BB_RS05835	BB_F32	66.746	2935	0.0
group_113	group_113	BB_RS06225	BB_S37	94.712	624	0.0
group_1450	group_1450	BB_RS05990	BB_P30	96.549	1101	0.0
group_1606	group_1606	BB_RS05555	BB_B17	98.919	185	2.36e-90
group_1419	group_1419	BB_RS06515	BB_M07	98.904	456	0.0
group_876	group_876	BB_RS04640	BB_G29	96.011	351	5.98e-163
group_1558	group_1558	BB_RS04640	BB_G29	89.226	297	2.80e-109
group_191	group_191	BB_RS05945	BB_P21	97.525	606	0.0
group_807	group_807	BB_RS03665	BB_0723	100.000	110	9.82e-53
group_1101	group_1101	BB_RS07190	BB_N16	96.847	222	1.90e-103
group_1916	group_1916	BB_RS07045	BB_L30	93.578	218	8.16e-92
group_1914	group_1914	BB_RS06655	BB_M35	98.462	195	2.78e-94
group_152	group_152	BB_RS06855	BB_O34	94.224	606	0.0
group_76	group_76	BB_RS06650	BB_M34	78.439	756	0.0
group_1304	group_1304	BB_RS06495	BB_M03	98.765	567	0.0
group_243	group_243	BB_RS06450	BB_R38	93.711	795	0.0
group_1394	group_1394	BB_RS04840	BB_K02a	86.864	2573	0.0
group_1374	group_1374	BB_RS07585	BB_Q38	96.094	1101	0.0
group_1491	group_1491	BB_RS06210	BB_S34	99.824	567	0.0
group_77	group_77	BB_RS07570	BB_Q34	80.997	742	0.0
group_1162	group_1162	BB_RS06615	BB_M27	80.579	484	1.72e-121
group_244	group_244	BB_RS07570	BB_Q34	82.143	784	0.0
group_1088	group_1088	BB_RS04365	BB_H27	81.139	562	1.67e-153
group_1529	group_1529	BB_RS06635	BB_M31	97.002	567	0.0
group_1317	group_1317	BB_RS04785	BB_J41	98.385	867	0.0
group_1385	group_1385	BB_RS07110	BB_N01	97.576	660	0.0
group_304	group_304	BB_RS07280	BB_N34	74.216	574	6.47e-108
group_349	group_349	BB_RS04660	BB_G33	90.090	888	0.0
group_1396	group_1396	BB_RS04615	BB_G24	98.864	2640	0.0
group_550	group_550	BB_RS02825	BB_0563	100.000	161	4.12e-80
group_279	group_279	BB_RS04665	BB_G34	84.751	623	0.0
group_1499	group_1499	BB_RS02740	BB_0546	93.051	921	0.0
rpsT	rpsT	BB_RS01155	BB_0233	99.225	258	7.15e-130
group_348	group_348	BB_RS01775	BB_0361	99.057	212	5.73e-105
group_1642	group_1642	BB_RS05835	BB_F32	76.395	233	6.67e-42
group_75	group_75	BB_RS07600	BB_Q41	95.536	560	0.0
group_1527	group_1527	BB_RS06650	BB_M34	92.571	700	0.0
group_126	group_126	BB_RS06070	BB_S04	94.531	768	0.0
group_1559	group_1559	BB_RS04515	BB_G05	98.501	1134	0.0
group_1564	group_1564	BB_RS07230	BB_N24	95.115	348	4.68e-158
group_1546	group_1546	BB_RS07065	BB_L35	90.047	633	0.0
group_1279	group_1279	BB_RS04605	BB_G22	96.241	798	0.0
group_389	group_389	BB_RS05835	BB_F32	67.604	1352	1.16e-112
group_232	group_232	BB_RS05835	BB_F32	71.116	502	5.38e-59
ymdB~~~ymdB_1~~~ymdB_2	ymdB~~~ymdB_1~~~ymdB_2	BB_RS02550	BB_0505	98.352	789	0.0
group_175	group_175	BB_RS04430	BB_E09	86.821	865	0.0
group_1290	group_1290	BB_RS07375	BB_U12	82.320	181	1.96e-46
group_1483	group_1483	BB_RS07390	BB_T03	95.935	369	3.72e-172
mlpC~~~mlpC_2~~~mlpA~~~mlpG_1~~~mlpG~~~mlpH_2~~~mlpH	mlpC~~~mlpC_2~~~mlpA~~~mlpG_1~~~mlpG~~~mlpH_2~~~mlpH	BB_RS05980	BB_P28	93.960	447	0.0
rplK_1	rplK_1	BB_RS01935	BB_0393	98.596	285	7.13e-142
cheB_3~~~cph2~~~cheB_2~~~cph2_1	cheB_3~~~cph2~~~cheB_2~~~cph2_1	BB_RS02070	BB_0419	99.134	924	0.0
group_1674	group_1674	BB_RS03115	BB_0617	99.729	369	0.0
group_167	group_167	BB_RS06260	BB_S44	99.471	567	0.0
mlpD_1~~~mlpD	mlpD_1~~~mlpD	BB_RS06405	BB_R28	94.292	438	0.0
group_1644	group_1644	BB_RS01985	BB_0401	97.917	240	6.94e-116
group_1645	group_1645	BB_RS02960	BB_0589	99.645	282	1.36e-144
group_965	group_965	BB_RS01265	BB_0255	100.000	945	0.0
group_904	group_904	BB_RS01110	BB_0224	100.000	119	1.36e-57
group_713	group_713	BB_RS01070	BB_0216	100.000	179	5.81e-90
gtaB~~~cugP	gtaB~~~cugP	BB_RS01020	BB_0207	99.761	837	0.0
degP	degP	BB_RS00510	BB_0104	98.456	1425	0.0
group_1447	group_1447	BB_RS00260	BB_0053	99.690	323	3.24e-166
group_913	group_913	BB_RS00190	BB_0038	97.500	120	8.31e-54
group_161	group_161	BB_RS07570	BB_Q34	78.924	669	4.51e-170
group_791	group_791	BB_RS00440	BB_0090	100.000	68	8.24e-30
group_803	group_803	BB_RS01355	BB_0273	99.366	789	0.0
gatA	gatA	BB_RS01685	BB_0342	97.026	1446	0.0
group_1400	group_1400	BB_RS02315	BB_0460	100.000	224	3.23e-114
tlyA	tlyA	BB_RS02555	BB_0506	98.611	792	0.0
group_737	group_737	BB_RS03345	BB_0660	100.000	173	1.01e-86
group_1117	group_1117	BB_RS07775	BB_0849b	97.115	208	2.00e-96
group_1294	group_1294	BB_RS04515	BB_G05	98.256	1032	0.0
group_1536	group_1536	BB_RS06200	BB_S31	97.775	944	0.0
group_1646	group_1646	BB_RS02870	BB_0571	100.000	125	9.16e-61
group_306	group_306	BB_RS05745	BB_F13	99.067	750	0.0
group_318	group_318	BB_RS07665	BB_Q55	93.041	388	1.00e-165
group_370	group_370	BB_RS05835	BB_F32	68.451	1420	3.63e-136
group_1367	group_1367	BB_RS06240	BB_S40	96.911	777	0.0
ade_4~~~ade_3~~~ade_2~~~ade_5	ade_4~~~ade_3~~~ade_2~~~ade_5	BB_RS04875	BB_K17	96.845	1236	0.0
group_1474	group_1474	BB_RS06385	BB_R24	97.126	348	7.70e-168
group_1595	group_1595	BB_RS05485	BB_B02	97.315	447	0.0
group_1301	group_1301	BB_RS04985	BB_K53	95.322	513	0.0
group_307	group_307	BB_RS04760	BB_J29	86.957	115	1.64e-34
group_69	group_69	BB_RS05775	BB_F23	75.047	529	2.63e-100
group_1484	group_1484	BB_RS07360	BB_U09	98.596	285	7.90e-142
group_743	group_743	BB_RS00685	BB_0139	98.718	312	1.90e-156
group_845	group_845	BB_RS01535	BB_0309	99.605	759	0.0
group_1284	group_1284	BB_RS02385	BB_0471	99.213	254	1.05e-127
group_1779	group_1779	BB_RS03755	BB_0742	99.510	1632	0.0
group_1785	group_1785	BB_RS03800	BB_0749	98.667	1275	0.0
group_937	group_937	BB_RS07155	BB_N10	98.942	567	0.0
group_439	group_439	BB_RS04345	BB_H13	91.425	723	0.0
group_169	group_169	BB_RS07655	BB_Q53	91.652	563	0.0
oppA_1~~~oppA_2	oppA_1~~~oppA_2	BB_RS01625	BB_0329	99.433	1587	0.0
group_1647	group_1647	BB_RS06065	BB_S03	94.318	264	2.62e-115
group_57	group_57	BB_RS06085	BB_S07	96.272	456	0.0
group_66	group_66	BB_RS04610	BB_G23	95.406	566	0.0
group_747	group_747	BB_RS01690	BB_0343	98.913	276	4.35e-138
group_916	group_916	BB_RS02505	BB_0496	98.366	306	1.30e-151
rsmA_1	rsmA_1	BB_RS02965	BB_0590	100.000	465	0.0
group_1834	group_1834	BB_RS04075	BB_0803	98.233	849	0.0
group_373	group_373	BB_RS05835	BB_F32	68.169	1087	1.95e-99
group_111	group_111	BB_RS06670	BB_M38	70.772	609	2.92e-82
group_141	group_141	BB_RS05440	BB_C02%2CBBC02	97.491	558	0.0
group_1405	group_1405	BB_RS06760	BB_O15	90.547	1079	0.0
group_1608	group_1608	BB_RS05595	BB_B27	98.913	552	0.0
group_1471	group_1471	BB_RS06190	BB_S29	83.923	622	0.0
group_991	group_991	BB_RS00835	BB_0172	98.480	987	0.0
group_1648	group_1648	BB_RS04710	BB_J16	92.843	517	0.0
group_257	group_257	BB_RS06760	BB_O15	96.554	1335	0.0
group_1502	group_1502	BB_RS06470	BB_R43	96.780	528	0.0
group_1192	group_1192	BB_RS00395	BB_0081	98.481	1251	0.0
group_301	group_301	BB_RS04515	BB_G05	94.945	633	0.0
group_1422	group_1422	BB_RS06885	BB_O42	99.053	528	0.0
group_178	group_178	BB_RS06010	BB_P34	89.229	687	0.0
csrA	csrA	BB_RS00895	BB_0184	99.187	246	1.74e-123
glpD	glpD	BB_RS01200	BB_0243	99.811	1584	0.0
group_465	group_465	BB_RS01370	BB_0276	99.355	155	3.60e-75
tmpC_3~~~tmpC_4	tmpC_3~~~tmpC_4	BB_RS01895	BB_0385	99.903	1026	0.0
group_1781	group_1781	BB_RS03765	BB_0744	98.916	2121	0.0
group_744	group_744	BB_RS03890	BB_0768	100.000	131	6.16e-64
mlpA~~~mlpI~~~mlpC~~~mlpH~~~mlpH_2~~~mlpA_2~~~mlpH_1~~~mlpI_2	mlpA~~~mlpI~~~mlpC~~~mlpH~~~mlpH_2~~~mlpA_2~~~mlpH_1~~~mlpI_2	BB_RS05980	BB_P28	90.909	440	5.97e-177
group_265	group_265	BB_RS05715	BB_F06	98.333	180	3.53e-86
group_1845	group_1845	BB_RS04150	BB_0818	99.769	867	0.0
group_294	group_294	BB_RS06875	BB_O39	84.431	668	0.0
group_841	group_841	BB_RS04430	BB_E09	98.608	862	0.0
group_1061	group_1061	BB_RS07755	BB_A22	98.113	159	7.71e-75
group_221	group_221	BB_RS03425	BB_0676	100.000	170	7.20e-85
group_204	group_204	BB_RS07525	BB_Q25	93.514	555	0.0
group_1153	group_1153	BB_RS04655	BB_G32	67.013	673	1.64e-48
group_923	group_923	BB_RS00300	BB_0061	99.718	354	0.0
group_1649	group_1649	BB_RS05435	BB_C01%2CBBC01	95.186	457	0.0
group_1650	group_1650	BB_RS05840	BB_F0041	98.907	183	1.99e-89
group_1433	group_1433	BB_RS07335	BB_U04	96.036	1110	0.0
